Acct_No,Trans_Date,Ref_Code,Ref_no,Amount,Timestamp,Tag,Reading,Consumption,sequence
711100156,5/7/2019,2,10280736,266.18,5/15/19 15:16,W,212,12,3029817
711100157,5/7/2019,2,10280737,266.18,5/15/19 15:16,W,237,12,3029818
711100158,5/7/2019,2,10280738,931.4,5/15/19 15:16,W,579,32,3029819
711100159,5/7/2019,2,10280740,210,5/15/19 15:16,W,220,10,3029821
711100160,5/7/2019,2,10280741,238.09,5/15/19 15:16,W,188,11,3029822
711100161,5/7/2019,2,10280744,315,5/15/19 15:16,W,236,8,3029825
711100162,5/7/2019,2,10280745,350.45,5/15/19 15:16,W,410,15,3029826
711100155,5/7/2019,2,10280735,490.9,5/15/19 15:16,W,361,20,3029816
711100153,5/7/2019,2,10280733,350.45,5/15/19 15:16,W,281,15,3029814
711100154,5/7/2019,2,10280734,210,5/15/19 15:16,W,143,7,3029815
711100150,5/7/2019,2,10280726,210,5/15/19 15:16,W,163,8,3029807
711100151,5/7/2019,2,10280728,210,5/15/19 15:16,W,163,9,3029809
711100152,5/7/2019,2,10280732,561.78,5/15/19 15:16,W,313,22,3029813
711100145,5/7/2019,2,10280721,294.27,5/15/19 15:16,W,259,13,3029802
711100146,5/7/2019,2,10280722,210,5/15/19 15:16,W,155,6,3029803
711100147,5/7/2019,2,10280723,210,5/15/19 15:16,W,322,10,3029804
711100148,5/7/2019,2,10280724,238.09,5/15/19 15:16,W,229,11,3029805
711100149,5/7/2019,2,10280725,895.49,5/15/19 15:16,W,456,23,3029806
711100135,5/7/2019,2,10280711,210,5/15/19 15:16,W,179,9,3029792
711100136,5/7/2019,2,10280712,210,5/15/19 15:16,W,235,7,3029793
711100137,5/7/2019,2,10280713,266.18,5/15/19 15:16,W,279,12,3029794
711100130,5/7/2019,2,10280706,350.45,5/15/19 15:16,W,314,15,3029787
711100131,5/7/2019,2,10280707,406.63,5/15/19 15:16,W,268,17,3029788
711100132,5/7/2019,2,10280709,210,5/15/19 15:16,W,301,9,3029790
711100133,5/7/2019,2,10280710,210,5/15/19 15:16,W,188,8,3029791
711100138,5/7/2019,2,10280714,210,5/15/19 15:16,W,157,9,3029795
711100139,5/7/2019,2,10280715,210,5/15/19 15:16,W,156,7,3029796
711100140,5/7/2019,2,10280716,266.18,5/15/19 15:16,W,251,12,3029797
711100141,5/7/2019,2,10280717,210,5/15/19 15:16,W,196,8,3029798
711100142,5/7/2019,2,10280718,210,5/15/19 15:16,W,173,9,3029799
711100143,5/7/2019,2,10280719,238.09,5/15/19 15:16,W,200,11,3029800
711100144,5/7/2019,2,10280720,294.27,5/15/19 15:16,W,259,13,3029801
711100118,5/7/2019,2,10280692,210,5/15/19 15:16,W,212,8,3029773
711100119,5/7/2019,2,10280693,210,5/15/19 15:16,W,262,9,3029774
711100120,5/7/2019,2,10280695,561.78,5/15/19 15:16,W,358,22,3029776
711100121,5/7/2019,2,10280696,462.81,5/15/19 15:16,W,307,19,3029777
711100122,5/7/2019,2,10280697,210,5/15/19 15:16,W,142,2,3029778
711100123,5/7/2019,2,10280698,210,5/15/19 15:16,W,226,9,3029779
711100124,5/7/2019,2,10280699,322.36,5/15/19 15:16,W,291,14,3029780
711100125,5/7/2019,2,10280700,315,5/15/19 15:16,W,106,4,3029781
711100126,5/7/2019,2,10280701,294.27,5/15/19 15:16,W,329,13,3029782
711100127,5/7/2019,2,10280702,210,5/15/19 15:16,W,201,8,3029783
711100128,5/7/2019,2,10280703,210,5/15/19 15:16,W,166,7,3029784
711100129,5/7/2019,2,10280705,774.42,5/15/19 15:16,W,375,28,3029786
711100094,5/7/2019,2,10280613,294.27,5/15/19 15:15,W,294,13,3029694
711100095,5/7/2019,2,10280615,434.72,5/15/19 15:15,W,338,18,3029696
711100096,5/7/2019,2,10280616,406.63,5/15/19 15:15,W,283,17,3029697
711100097,5/7/2019,2,10280662,210,5/15/19 15:16,W,178,10,3029743
711100098,5/7/2019,2,10280659,210,5/15/19 15:16,W,195,8,3029740
711100099,5/7/2019,2,10280661,238.09,5/15/19 15:16,W,256,11,3029742
711100100,5/7/2019,2,10280665,399.22,5/15/19 15:16,W,326,12,3029746
711100101,5/7/2019,2,10280668,238.09,5/15/19 15:16,W,309,11,3029749
711100102,5/7/2019,2,10280670,294.27,5/15/19 15:16,W,257,13,3029751
711100103,5/7/2019,2,10280672,210,5/15/19 15:16,W,127,6,3029753
711100104,5/7/2019,2,10280673,210,5/15/19 15:16,W,201,7,3029754
711100105,5/7/2019,2,10280674,238.09,5/15/19 15:16,W,225,11,3029755
711100106,5/7/2019,2,10280677,266.18,5/15/19 15:16,W,251,12,3029758
711100107,5/7/2019,2,10280678,668.1,5/15/19 15:16,W,381,25,3029759
711100108,5/7/2019,2,10280680,210,5/15/19 15:16,W,190,5,3029761
711100109,5/7/2019,2,10280681,294.27,5/15/19 15:16,W,280,13,3029762
711100110,5/7/2019,2,10280682,210,5/15/19 15:16,W,404,5,3029763
711100111,5/7/2019,2,10280683,210,5/15/19 15:16,W,75,1,3029764
711100112,5/7/2019,2,10280685,703.54,5/15/19 15:16,W,495,26,3029766
711100113,5/7/2019,2,10280686,210,5/15/19 15:16,W,114,6,3029767
711100114,5/7/2019,2,10280687,210,5/15/19 15:16,W,143,5,3029768
711100115,5/7/2019,2,10280689,266.18,5/15/19 15:16,W,242,12,3029770
711100116,5/7/2019,2,10280690,462.81,5/15/19 15:16,W,444,19,3029771
711100117,5/7/2019,2,10280691,1001.75,5/15/19 15:16,W,281,25,3029772
711100443,5/7/2019,2,10280397,210,5/15/19 15:15,W,7,7,3029478
711100444,5/7/2019,2,10280582,210,5/15/19 15:15,W,8,8,3029663
711100445,5/7/2019,2,10280634,210,5/15/19 15:16,W,951,7,3029715
711100446,5/7/2019,2,10280822,490.9,5/15/19 15:16,W,20,20,3029903
711100447,5/7/2019,2,10280823,210,5/15/19 15:16,W,1531,10,3029904
711120751,5/7/2019,2,10280406,210,5/15/19 15:15,W,204,6,3029487
711100440,5/7/2019,2,10280694,210,5/15/19 15:16,W,20,6,3029775
711100441,5/7/2019,2,10280403,266.18,5/15/19 15:15,W,18,12,3029484
711100442,5/7/2019,2,10280502,210,5/15/19 15:15,W,956,5,3029583
711100437,5/7/2019,2,10280439,210,5/15/19 15:15,W,20,10,3029520
711100438,5/7/2019,2,10280575,266.18,5/15/19 15:15,W,39,12,3029656
711100439,5/7/2019,2,10280405,632.66,5/15/19 15:15,W,76,24,3029486
711100429,5/7/2019,2,10280606,210,5/15/19 15:15,W,32,4,3029687
711100430,5/7/2019,2,10280396,210,5/15/19 15:15,W,59,8,3029477
711100431,5/7/2019,2,10280401,490.9,5/15/19 15:15,W,108,20,3029482
711100432,5/7/2019,2,10280571,210,5/15/19 15:15,W,19,1,3029652
711100434,5/7/2019,2,10280622,238.09,5/15/19 15:16,W,59,11,3029703
711100435,5/7/2019,2,10280490,210,5/15/19 15:15,W,32,2,3029571
711100436,5/7/2019,2,10280438,210,5/15/19 15:15,W,39,9,3029519
711100415,5/7/2019,2,10280743,210,5/15/19 15:16,W,1525,9,3029824
711100416,5/7/2019,2,10280815,210,5/15/19 15:16,W,301,5,3029896
711100417,5/7/2019,2,10280816,210,5/15/19 15:16,W,148,3,3029897
711100418,5/7/2019,2,10280831,210,5/15/19 15:16,W,630,6,3029912
711100420,5/7/2019,2,10280577,210,5/15/19 15:15,W,605,5,3029658
711100421,5/7/2019,2,10280483,210,5/15/19 15:15,W,59,8,3029564
711100422,5/7/2019,2,10280525,266.18,5/15/19 15:15,W,105,12,3029606
711100423,5/7/2019,2,10280552,378.54,5/15/19 15:15,W,97,16,3029633
711100424,5/7/2019,2,10280584,210,5/15/19 15:15,W,582,7,3029665
711100425,5/7/2019,2,10280775,322.36,5/15/19 15:16,W,113,14,3029856
711100426,5/7/2019,2,10280431,294.27,5/15/19 15:15,W,580,13,3029512
711100427,5/7/2019,2,10280437,350.45,5/15/19 15:15,W,95,15,3029518
711100428,5/7/2019,2,10280460,210,5/15/19 15:15,W,41,9,3029541
711100387,5/7/2019,2,10280541,210,5/15/19 15:15,W,116,8,3029622
711100388,5/7/2019,2,10280818,210,5/15/19 15:16,W,145,10,3029899
711100389,5/7/2019,2,10280420,406.63,5/15/19 15:15,W,174,17,3029501
711100390,5/7/2019,2,10280550,210,5/15/19 15:15,W,161,10,3029631
711100391,5/7/2019,2,10280621,210,5/15/19 15:16,W,99,6,3029702
711100392,5/7/2019,2,10280729,210,5/15/19 15:16,W,157,7,3029810
711100393,5/7/2019,2,10280684,315,5/15/19 15:16,W,28,1,3029765
711100394,5/7/2019,2,10280481,210,5/15/19 15:15,W,51,0,3029562
711100395,5/7/2019,2,10280553,210,5/15/19 15:15,W,121,1,3029634
711100397,5/7/2019,2,10280785,462.81,5/15/19 15:16,W,110,19,3029866
711100399,5/7/2019,2,10280404,406.63,5/15/19 15:15,W,169,17,3029485
711100400,5/7/2019,2,10280704,210,5/15/19 15:16,W,207,3,3029785
711100401,5/7/2019,2,10280402,210,5/15/19 15:15,W,71,2,3029483
711100402,5/7/2019,2,10280425,266.18,5/15/19 15:15,W,121,12,3029506
711100403,5/7/2019,2,10280555,210,5/15/19 15:15,W,168,6,3029636
711100404,5/7/2019,2,10280400,210,5/15/19 15:15,W,64,10,3029481
711100406,5/7/2019,2,10280747,490.9,5/15/19 15:16,W,177,20,3029828
711100407,5/7/2019,2,10280809,210,5/15/19 15:16,W,90,10,3029890
711100408,5/7/2019,2,10280409,210,5/15/19 15:15,W,170,6,3029490
711100409,5/7/2019,2,10280564,350.45,5/15/19 15:15,W,193,15,3029645
711100410,5/7/2019,2,10280568,210,5/15/19 15:15,W,50,5,3029649
711100411,5/7/2019,2,10280629,210,5/15/19 15:16,W,545,8,3029710
711100412,5/7/2019,2,10280636,210,5/15/19 15:16,W,167,10,3029717
711100414,5/7/2019,2,10280742,210,5/15/19 15:16,W,8843,6,3029823
711100383,5/7/2019,2,10280398,266.18,5/15/19 15:15,W,177,12,3029479
711100384,5/7/2019,2,10280817,210,5/15/19 15:16,W,117,8,3029898
711100385,5/7/2019,2,10280418,406.63,5/15/19 15:15,W,311,17,3029499
711100386,5/7/2019,2,10280456,434.72,5/15/19 15:15,W,349,18,3029537
711100377,5/7/2019,2,10280585,322.36,5/15/19 15:15,W,213,14,3029666
711100379,5/7/2019,2,10280643,210,5/15/19 15:16,W,118,7,3029724
711100380,5/7/2019,2,10280679,210,5/15/19 15:16,W,127,7,3029760
711100381,5/7/2019,2,10280802,294.27,5/15/19 15:16,W,192,13,3029883
711100382,5/7/2019,2,10280416,210,5/15/19 15:15,W,81,3,3029497
711100365,5/7/2019,2,10280415,406.63,5/15/19 15:15,W,308,17,3029496
711100366,5/7/2019,2,10280422,210,5/15/19 15:15,W,152,4,3029503
711100367,5/7/2019,2,10280442,378.54,5/15/19 15:15,W,270,16,3029523
711100368,5/7/2019,2,10280498,210,5/15/19 15:15,W,130,7,3029579
711100369,5/7/2019,2,10280500,632.66,5/15/19 15:15,W,170,24,3029581
711100370,5/7/2019,2,10280592,210,5/15/19 15:15,W,163,9,3029673
711100371,5/7/2019,2,10280593,210,5/15/19 15:15,W,192,8,3029674
711100372,5/7/2019,2,10280610,210,5/15/19 15:15,W,129,8,3029691
711100373,5/7/2019,2,10280632,210,5/15/19 15:16,W,92,6,3029713
711100374,5/7/2019,2,10280633,210,5/15/19 15:16,W,73,3,3029714
711100375,5/7/2019,2,10280708,266.18,5/15/19 15:16,W,241,12,3029789
711100376,5/7/2019,2,10280830,210,5/15/19 15:16,W,191,10,3029911
711100349,5/7/2019,2,10280819,294.27,5/15/19 15:16,W,341,13,3029900
711100350,5/7/2019,2,10280820,238.09,5/15/19 15:16,W,225,11,3029901
711100348,5/7/2019,2,10280813,210,5/15/19 15:16,W,125,4,3029894
711100344,5/7/2019,2,10280808,238.09,5/15/19 15:16,W,153,11,3029889
711100345,5/7/2019,2,10280810,210,5/15/19 15:16,W,143,3,3029891
711100346,5/7/2019,2,10280812,210,5/15/19 15:16,W,101,8,3029893
711100347,5/7/2019,2,10280811,210,5/15/19 15:16,W,150,10,3029892
711100339,5/7/2019,2,10280757,294.27,5/15/19 15:16,W,212,13,3029838
711100338,5/7/2019,2,10280653,210,5/15/19 15:16,W,152,4,3029734
711100340,5/7/2019,2,10280764,350.45,5/15/19 15:16,W,286,15,3029845
711100341,5/7/2019,2,10280767,238.09,5/15/19 15:16,W,209,11,3029848
711100342,5/7/2019,2,10280768,434.72,5/15/19 15:16,W,248,18,3029849
711100343,5/7/2019,2,10280795,350.45,5/15/19 15:16,W,182,15,3029876
711100351,5/7/2019,2,10280821,210,5/15/19 15:16,W,127,6,3029902
711100352,5/7/2019,2,10280826,210,5/15/19 15:16,W,202,8,3029907
711100354,5/7/2019,2,10280495,632.66,5/15/19 15:15,W,192,24,3029576
711100355,5/7/2019,2,10280567,350.45,5/15/19 15:15,W,287,15,3029648
711100356,5/7/2019,2,10280573,322.36,5/15/19 15:15,W,250,14,3029654
711100357,5/7/2019,2,10280765,210,5/15/19 15:16,W,135,4,3029846
711100358,5/7/2019,2,10280781,322.36,5/15/19 15:16,W,272,14,3029862
711100359,5/7/2019,2,10280814,210,5/15/19 15:16,W,189,10,3029895
711100360,5/7/2019,2,10280399,632.66,5/15/19 15:15,W,342,24,3029480
711100362,5/7/2019,2,10280419,210,5/15/19 15:15,W,117,5,3029500
711100363,5/7/2019,2,10280421,210,5/15/19 15:15,W,136,10,3029502
711100364,5/7/2019,2,10280417,378.54,5/15/19 15:15,W,133,16,3029498
711100336,5/7/2019,2,10280667,441.33,5/15/19 15:16,W,268,13,3029748
711100337,5/7/2019,2,10280727,266.18,5/15/19 15:16,W,167,12,3029808
711100332,5/7/2019,2,10280631,294.27,5/15/19 15:16,W,211,13,3029712
711100333,5/7/2019,2,10280642,210,5/15/19 15:16,W,143,10,3029723
711100334,5/7/2019,2,10280655,294.27,5/15/19 15:16,W,208,13,3029736
711100335,5/7/2019,2,10280652,210,5/15/19 15:16,W,199,6,3029733
711100327,5/7/2019,2,10280589,210,5/15/19 15:15,W,95,4,3029670
711100328,5/7/2019,2,10280590,238.09,5/15/19 15:15,W,248,11,3029671
711100329,5/7/2019,2,10280591,434.72,5/15/19 15:15,W,256,18,3029672
711100330,5/7/2019,2,10280614,809.86,5/15/19 15:15,W,369,29,3029695
711100331,5/7/2019,2,10280618,266.18,5/15/19 15:15,W,324,12,3029699
711100320,5/7/2019,2,10280520,210,5/15/19 15:15,W,233,8,3029601
711100321,5/7/2019,2,10280542,210,5/15/19 15:15,W,82,4,3029623
711100322,5/7/2019,2,10280547,238.09,5/15/19 15:15,W,217,11,3029628
711100323,5/7/2019,2,10280548,774.42,5/15/19 15:15,W,308,28,3029629
711100324,5/7/2019,2,10280546,210,5/15/19 15:15,W,216,5,3029627
711100325,5/7/2019,2,10280566,210,5/15/19 15:15,W,117,7,3029647
711100326,5/7/2019,2,10280570,210,5/15/19 15:15,W,164,9,3029651
711100315,5/7/2019,2,10280427,4247.72,5/15/19 15:15,W,326,101,3029508
711100316,5/7/2019,2,10280432,266.18,5/15/19 15:15,W,174,12,3029513
711100317,5/7/2019,2,10280455,315,5/15/19 15:15,W,26,4,3029536
711100318,5/7/2019,2,10280480,406.63,5/15/19 15:15,W,257,17,3029561
711100319,5/7/2019,2,10280491,210,5/15/19 15:15,W,161,9,3029572
711100309,5/7/2019,2,10280803,350.45,5/15/19 15:16,W,256,15,3029884
711100310,5/7/2019,2,10280805,210,5/15/19 15:16,W,206,10,3029886
711100311,5/7/2019,2,10280806,210,5/15/19 15:16,W,183,9,3029887
711100312,5/7/2019,2,10280446,210,5/15/19 15:15,W,150,10,3029527
711100313,5/7/2019,2,10280497,210,5/15/19 15:15,W,122,5,3029578
711100314,5/7/2019,2,10280499,406.63,5/15/19 15:15,W,387,17,3029580
711100307,5/7/2019,2,10280799,350.45,5/15/19 15:16,W,212,15,3029880
711100308,5/7/2019,2,10280800,210,5/15/19 15:16,W,76,2,3029881
711100305,5/7/2019,2,10280797,266.18,5/15/19 15:16,W,197,12,3029878
711100306,5/7/2019,2,10280798,210,5/15/19 15:16,W,140,3,3029879
711100303,5/7/2019,2,10280780,315,5/15/19 15:16,W,32,1,3029861
711100304,5/7/2019,2,10280789,210,5/15/19 15:16,W,227,5,3029870
711100301,5/7/2019,2,10280773,210,5/15/19 15:16,W,150,10,3029854
711100302,5/7/2019,2,10280777,266.18,5/15/19 15:16,W,206,12,3029858
711100299,5/7/2019,2,10280769,238.09,5/15/19 15:16,W,218,11,3029850
711100300,5/7/2019,2,10280770,210,5/15/19 15:16,W,191,7,3029851
711100293,5/7/2019,2,10280730,210,5/15/19 15:16,W,157,6,3029811
711100294,5/7/2019,2,10280731,322.36,5/15/19 15:16,W,194,14,3029812
711100295,5/7/2019,2,10280739,266.18,5/15/19 15:16,W,269,12,3029820
711100297,5/7/2019,2,10280753,266.18,5/15/19 15:16,W,192,12,3029834
711100298,5/7/2019,2,10280760,210,5/15/19 15:16,W,187,8,3029841
811100110,5/7/2019,2,10280807,210,5/15/19 15:16,W,607,7,3029888
311205090,5/8/2019,4,1581220,-734.95,5/8/19 8:20,W,,,3027705
311205170,5/8/2019,4,1581237,-1351.89,5/8/19 9:10,W,,,3027724
311204320,5/8/2019,4,1581244,-210,5/8/19 10:00,W,,,3027731
311204700,5/8/2019,4,1581224,-210,5/8/19 8:34,W,,,3027709
311202170,5/8/2019,4,1581227,-738.98,5/8/19 8:39,W,,,3027712
211207897,5/8/2019,4,1581233,-441,5/8/19 8:57,W,,,3027718
311200100,5/8/2019,4,1581217,-350.45,5/8/19 8:06,W,,,3027702
311200330,5/8/2019,4,1581260,-200,5/8/19 13:53,W,,,3027747
311200400,5/8/2019,4,1581226,-210,5/8/19 8:39,W,,,3027711
311200980,5/8/2019,4,1581218,-210,5/8/19 8:14,W,,,3027703
311201741,5/8/2019,4,1581240,-332.93,5/8/19 9:32,W,,,3027727
314205677,5/8/2019,4,1581247,-406.63,5/8/19 10:17,W,,,3027734
211207718,5/8/2019,4,1581252,-759.12,5/8/19 11:10,W,,,3027739
211206881,5/8/2019,4,1581234,-350.45,5/8/19 8:58,W,,,3027719
211207410,5/8/2019,4,1581239,-231,5/8/19 9:30,W,,,3027726
211207081,5/8/2019,4,1581228,-294.27,5/8/19 8:41,W,,,3027713
211205900,5/8/2019,4,1581223,-252.87,5/8/19 8:33,W,,,3027708
211205440,5/8/2019,4,1581221,-210,5/8/19 8:23,W,,,3027706
211203140,5/8/2019,4,1581241,-210,5/8/19 9:47,W,,,3027728
211203709,5/8/2019,4,1581231,-210,5/8/19 8:45,W,,,3027716
211203360,5/8/2019,4,1581253,-775.29,5/8/19 11:16,W,,,3027740
211200180,5/8/2019,4,1581235,-526.34,5/8/19 8:59,W,,,3027720
211200180,5/8/2019,5,1581235,-500.02,5/8/19 9:00,W,,,3027722
211200180,5/8/2019,8,1581235,526.34,5/8/19 8:59,W,,,3027721
211200680,5/8/2019,4,1581261,-434.72,5/8/19 13:58,W,,,3027748
211201770,5/8/2019,4,1581222,-668.1,5/8/19 8:24,W,,,3027707
111206800,5/8/2019,4,1581259,-434.72,5/8/19 13:35,W,,,3027746
111206900,5/8/2019,4,1581232,-350.45,5/8/19 8:56,W,,,3027717
111206570,5/8/2019,4,1581229,-315,5/8/19 8:41,W,,,3027714
611202240,5/8/2019,4,1581246,-771.05,5/8/19 10:05,W,,,3027733
611202230,5/8/2019,4,1581256,-1094.72,5/8/19 11:52,W,,,3027743
511205906,5/8/2019,4,1581236,-231,5/8/19 9:07,W,,,3027723
611201002,5/8/2019,4,1581245,-200,5/8/19 10:01,W,,,3027732
611202497,5/8/2019,4,1581257,-734.95,5/8/19 11:55,W,,,3027744
511201380,5/8/2019,4,1581248,-462,5/8/19 10:22,W,,,3027735
411206628,5/8/2019,4,1581230,-540,5/8/19 8:43,W,,,3027715
411206640,5/8/2019,4,1581242,-323.72,5/8/19 9:57,W,,,3027729
411206593,5/8/2019,4,1581262,-210,5/8/19 14:01,W,,,3027749
511202470,5/8/2019,4,1581238,-231,5/8/19 9:25,W,,,3027725
411200690,5/8/2019,4,1581251,-2298.92,5/8/19 11:04,W,,,3027738
411200784,5/8/2019,4,1581243,-1017.5,5/8/19 9:58,W,,,3027730
411201590,5/8/2019,4,1581225,-1189.7,5/8/19 8:35,W,,,3027710
411203942,5/8/2019,4,1581219,-350.45,5/8/19 8:15,W,,,3027704
411202700,5/8/2019,4,1581250,-623.59,5/8/19 11:02,W,,,3027737
411202170,5/8/2019,4,1581263,-210,5/8/19 14:05,W,,,3027750
411202034,5/8/2019,4,1581258,-543.17,5/8/19 11:59,W,,,3027745
411204070,5/8/2019,4,1581249,-832.83,5/8/19 10:59,W,,,3027736
411204610,5/8/2019,4,1581216,-231,5/8/19 8:05,W,,,3027701
411206544,5/8/2019,4,1581254,-231,5/8/19 11:20,W,,,3027741
411205220,5/8/2019,4,1581255,-441,5/8/19 11:42,W,,,3027742
811100111,5/8/2019,2,10280873,210,5/15/19 15:44,W,1349,0,3029969
811100109,5/8/2019,2,10280939,266.18,5/15/19 15:44,W,65,12,3030035
811100112,5/8/2019,2,10280940,210,5/15/19 15:44,W,1684,5,3030036
811100113,5/8/2019,2,10280941,210,5/15/19 15:44,W,931,9,3030037
811100095,5/8/2019,2,10280910,322.36,5/15/19 15:44,W,79,14,3030006
811100096,5/8/2019,2,10280913,210,5/15/19 15:44,W,64,8,3030009
811100097,5/8/2019,2,10280923,378.54,5/15/19 15:44,W,99,16,3030019
811100099,5/8/2019,2,10280929,266.18,5/15/19 15:44,W,75,12,3030025
811100100,5/8/2019,2,10280938,266.18,5/15/19 15:44,W,93,12,3030034
811100101,5/8/2019,2,10280919,210,5/15/19 15:44,W,284,8,3030015
811100102,5/8/2019,2,10280851,210,5/15/19 15:44,W,38,6,3029947
811100103,5/8/2019,2,10280879,210,5/15/19 15:44,W,55,7,3029975
811100104,5/8/2019,2,10280904,210,5/15/19 15:44,W,59,7,3030000
811100105,5/8/2019,2,10280911,238.09,5/15/19 15:44,W,87,11,3030007
811100106,5/8/2019,2,10280918,210,5/15/19 15:44,W,48,8,3030014
811100107,5/8/2019,2,10280886,210,5/15/19 15:44,W,64,9,3029982
811100108,5/8/2019,2,10280925,561.78,5/15/19 15:44,W,59,22,3030021
811100066,5/8/2019,2,10280912,525.55,5/15/19 15:44,W,22,15,3030008
811100063,5/8/2019,2,10280908,294.27,5/15/19 15:44,W,112,13,3030004
811100064,5/8/2019,2,10280909,210,5/15/19 15:44,W,14,9,3030005
811100067,5/8/2019,2,10280920,378.54,5/15/19 15:44,W,121,16,3030016
811100068,5/8/2019,2,10280914,315,5/15/19 15:44,W,12,8,3030010
811100069,5/8/2019,2,10280915,238.09,5/15/19 15:44,W,16,11,3030011
811100056,5/8/2019,2,10280899,210,5/15/19 15:44,W,97,9,3029995
811100057,5/8/2019,2,10280900,266.18,5/15/19 15:44,W,112,12,3029996
811100058,5/8/2019,2,10280901,210,5/15/19 15:44,W,84,9,3029997
811100059,5/8/2019,2,10280902,238.09,5/15/19 15:44,W,97,11,3029998
811100060,5/8/2019,2,10280903,210,5/15/19 15:44,W,100,10,3029999
811100061,5/8/2019,2,10280905,266.18,5/15/19 15:44,W,84,12,3030001
811100062,5/8/2019,2,10280907,210,5/15/19 15:44,W,72,9,3030003
811100051,5/8/2019,2,10280894,350.45,5/15/19 15:44,W,92,15,3029990
811100049,5/8/2019,2,10280892,210,5/15/19 15:44,W,163,10,3029988
811100050,5/8/2019,2,10280893,210,5/15/19 15:44,W,11,7,3029989
811100052,5/8/2019,2,10280895,561.78,5/15/19 15:44,W,42,22,3029991
811100053,5/8/2019,2,10280896,238.09,5/15/19 15:44,W,62,11,3029992
811100054,5/8/2019,2,10280897,210,5/15/19 15:44,W,887,10,3029993
811100055,5/8/2019,2,10280898,210,5/15/19 15:44,W,53,5,3029994
811100043,5/8/2019,2,10280885,378.54,5/15/19 15:44,W,146,16,3029981
811100044,5/8/2019,2,10280887,294.27,5/15/19 15:44,W,92,13,3029983
811100045,5/8/2019,2,10280888,406.63,5/15/19 15:44,W,153,17,3029984
811100046,5/8/2019,2,10280889,210,5/15/19 15:44,W,53,8,3029985
811100047,5/8/2019,2,10280890,210,5/15/19 15:44,W,11,6,3029986
811100048,5/8/2019,2,10280891,210,5/15/19 15:44,W,16,10,3029987
811100070,5/8/2019,2,10280916,483.44,5/15/19 15:44,W,22,14,3030012
811100071,5/8/2019,2,10280917,315,5/15/19 15:44,W,11,10,3030013
811100072,5/8/2019,2,10280921,210,5/15/19 15:44,W,69,10,3030017
811100073,5/8/2019,2,10280922,693.99,5/15/19 15:44,W,141,19,3030018
811100074,5/8/2019,2,10280924,210,5/15/19 15:44,W,24,3,3030020
811100075,5/8/2019,2,10280926,378.54,5/15/19 15:44,W,77,16,3030022
811100076,5/8/2019,2,10280927,210,5/15/19 15:44,W,61,9,3030023
811100077,5/8/2019,2,10280928,210,5/15/19 15:44,W,110,10,3030024
811100078,5/8/2019,2,10280930,210,5/15/19 15:44,W,61,8,3030026
811100079,5/8/2019,2,10280931,210,5/15/19 15:44,W,57,10,3030027
811100080,5/8/2019,2,10280932,210,5/15/19 15:44,W,52,7,3030028
811100081,5/8/2019,2,10280933,238.09,5/15/19 15:44,W,126,11,3030029
811100082,5/8/2019,2,10280934,210,5/15/19 15:44,W,73,8,3030030
811100083,5/8/2019,2,10280935,238.09,5/15/19 15:44,W,76,11,3030031
811100084,5/8/2019,2,10280936,210,5/15/19 15:44,W,68,6,3030032
811100085,5/8/2019,2,10280937,210,5/15/19 15:44,W,206,7,3030033
811100086,5/8/2019,2,10280868,483.44,5/15/19 15:44,W,133,14,3029964
811100087,5/8/2019,2,10280856,210,5/15/19 15:44,W,39,6,3029952
811100088,5/8/2019,2,10280839,210,5/15/19 15:44,W,62,9,3029935
811100089,5/8/2019,2,10280849,210,5/15/19 15:44,W,43,2,3029945
811100090,5/8/2019,2,10280867,210,5/15/19 15:44,W,42,7,3029963
811100091,5/8/2019,2,10280871,238.09,5/15/19 15:44,W,74,11,3029967
811100092,5/8/2019,2,10280874,210,5/15/19 15:44,W,30,4,3029970
811100093,5/8/2019,2,10280876,210,5/15/19 15:44,W,48,9,3029972
811100094,5/8/2019,2,10280906,210,5/15/19 15:44,W,10,6,3030002
811100001,5/8/2019,2,10280832,210,5/15/19 15:44,W,136,3,3029928
811100002,5/8/2019,2,10280833,210,5/15/19 15:44,W,36,3,3029929
811100003,5/8/2019,2,10280834,210,5/15/19 15:44,W,35,5,3029930
811100004,5/8/2019,2,10280835,210,5/15/19 15:44,W,71,9,3029931
811100005,5/8/2019,2,10280836,399.22,5/15/19 15:44,W,21,12,3029932
811100006,5/8/2019,2,10280837,210,5/15/19 15:44,W,2044,10,3029933
811100007,5/8/2019,2,10280838,210,5/15/19 15:44,W,12,7,3029934
811100008,5/8/2019,2,10280840,210,5/15/19 15:44,W,9,6,3029936
811100012,5/8/2019,2,10280844,210,5/15/19 15:44,W,14,9,3029940
811100013,5/8/2019,2,10280845,238.09,5/15/19 15:44,W,17,11,3029941
811100014,5/8/2019,2,10280846,210,5/15/19 15:44,W,55,4,3029942
811100011,5/8/2019,2,10280843,210,5/15/19 15:44,W,10,6,3029939
811100009,5/8/2019,2,10280841,210,5/15/19 15:44,W,14,9,3029937
811100010,5/8/2019,2,10280842,210,5/15/19 15:44,W,13,8,3029938
811100015,5/8/2019,2,10280847,210,5/15/19 15:44,W,76,6,3029943
811100016,5/8/2019,2,10280848,210,5/15/19 15:44,W,71,8,3029944
811100017,5/8/2019,2,10280850,210,5/15/19 15:44,W,17,6,3029946
