SysNo,ReceiptType,ReceiptNo,AcctNo,BillNo,PymtDate,PymtMethod,Cash,CheckAmt,CheckNo,BankID,Branch,ReceiptStatus,Teller,BankSource
219417,4,1578898,211207685,10274421,4/17/2019,0,760.62,0,               ,,               ,1,WIN,0
219416,4,1578897,211205100,10274990,4/17/2019,0,668.1,0,               ,,               ,1,WIN,0
219415,4,1578896,311202100,10275303,4/17/2019,0,738.98,0,               ,,               ,1,WIN,0
219414,4,1578895,111200730,10274303,4/17/2019,0,266.18,0,               ,,               ,1,WIN,0
219413,4,1578894,211201840,10274682,4/17/2019,0,738.98,0,               ,,               ,1,WIN,0
219412,4,1578893,111202400,10274381,4/17/2019,0,226.19,0,               ,,               ,1,WIN,0
219411,4,1578892,111202650,10274401,4/17/2019,0,210,0,               ,,               ,1,WIN,0
219410,4,1578891,311204261,10275526,4/17/2019,0,378.54,0,               ,,               ,1,WIN,0
219409,4,1578890,611202573,10277014,4/17/2019,0,210,0,               ,,               ,1,WIN,0
219408,4,1578889,511202110,10276483,4/17/2019,0,210,0,               ,,               ,1,WIN,0
219407,4,1578888,211207687,10274427,4/17/2019,0,367.5,0,               ,,               ,1,WIN,0
219406,4,1578887,111200800,10274314,4/17/2019,0,210,0,               ,,               ,1,WIN,0
219405,4,1578886,111200790,10274313,4/17/2019,0,597.22,0,               ,,               ,1,WIN,0
219404,4,1578885,111203240,10274418,4/17/2019,0,974.45,0,               ,,               ,1,WIN,0
219403,4,1578884,111202110,10274365,4/17/2019,0,1568.12,0,               ,,               ,1,WIN,0
219402,4,1578883,211204110,10274825,4/17/2019,0,322.36,0,               ,,               ,1,WIN,0
219401,4,1578882,311204081,10275506,4/17/2019,0,210,0,               ,,               ,1,WIN,0
219400,4,1578881,311202240,10275313,4/17/2019,0,266.18,0,               ,,               ,1,WIN,0
219399,4,1578880,111200650,10274293,4/17/2019,0,439.68,0,               ,,               ,1,WIN,0
219398,4,1578879,311203540,10275400,4/17/2019,0,668.1,0,               ,,               ,1,WIN,0
219397,4,1578878,311204960,10275558,4/17/2019,0,266.18,0,               ,,               ,1,WIN,0
219396,4,1578877,111201020,10274339,4/17/2019,0,378.54,0,               ,,               ,1,WIN,0
219395,4,1578876,211205790,10275034,4/17/2019,0,774.42,0,               ,,               ,1,WIN,0
219394,4,1578875,211204520,10274856,4/16/2019,0,238.09,0,               ,,               ,1,WIN,0
219393,4,1578874,314205680,10275462,4/16/2019,0,261.94,0,               ,,               ,1,WIN,0
219392,4,1578873,411203130,10274428,4/16/2019,0,210,0,               ,,               ,1,WIN,0
219391,4,1578872,211207901,10274886,4/16/2019,0,210,0,               ,,               ,1,WIN,0
219390,4,1578871,111206150,10274529,4/16/2019,0,462.81,0,               ,,               ,1,WIN,0
219389,4,1578870,113203100,10274415,4/16/2019,0,500.02,0,               ,,               ,1,WIN,0
219388,4,1578869,211207580,10274896,4/16/2019,0,406.63,0,               ,,               ,1,WIN,0
219387,4,1578868,211207688,10274422,4/16/2019,0,711.48,0,               ,,               ,1,WIN,0
219386,4,1578867,111202270,10274374,4/16/2019,0,1292.21,0,               ,,               ,1,WIN,0
219385,4,1578866,111200490,10274277,4/16/2019,0,210,0,               ,,               ,1,WIN,0
219384,4,1578865,311204540,10276487,4/16/2019,0,809.86,0,               ,,               ,1,WIN,0
219383,4,1578864,511205755,10276606,4/16/2019,0,210,0,               ,,               ,1,WIN,0
219382,4,1578863,211207785,10275235,4/16/2019,0,322.36,0,               ,,               ,1,WIN,0
219381,4,1578862,311200780,10275231,4/16/2019,0,210,0,               ,,               ,1,WIN,0
219380,4,1578861,314205652,10275533,4/16/2019,0,350.45,0,               ,,               ,1,WIN,0
219379,4,1578860,611202484,10276917,4/16/2019,0,378.54,0,               ,,               ,1,WIN,0
219378,4,1578859,511205180,10276571,4/16/2019,0,820.22,0,               ,,               ,1,WIN,0
219377,4,1578858,111200700,10274299,4/16/2019,0,434.72,0,               ,,               ,1,WIN,0
219376,4,1578857,111203120,10274464,4/16/2019,0,462.81,0,               ,,               ,1,WIN,0
219375,5,1578856,311200770,10275230,4/16/2019,0,279.56,0,               ,,               ,1,WIN,0
219374,4,1578856,311200770,10275230,4/16/2019,0,294.27,0,               ,,               ,2,WIN,0
219373,4,1578855,511205836,10276540,4/16/2019,0,210,0,               ,,               ,1,WIN,0
219372,4,1578854,311203471,10275413,4/16/2019,0,500,0,               ,,               ,1,WIN,0
219371,4,1578853,411205810,10275805,4/16/2019,0,210,0,               ,,               ,1,WIN,0
219370,4,1578852,314205638,10275327,4/16/2019,0,434.72,0,               ,,               ,1,WIN,0
219369,4,1578851,511205683,10276683,4/16/2019,0,294.27,0,               ,,               ,1,WIN,0
219368,4,1578850,211207842,10274661,4/16/2019,0,322.36,0,               ,,               ,1,WIN,0
219367,4,1578849,511205702,10276272,4/16/2019,0,406.63,0,               ,,               ,1,WIN,0
219366,4,1578848,311205100,10275553,4/16/2019,0,266.18,0,               ,,               ,1,WIN,0
219365,4,1578847,411206685,10276007,4/16/2019,0,378.54,0,               ,,               ,1,WIN,0
219364,4,1578846,411206370,10272701,4/16/2019,0,1700,0,               ,,               ,1,WIN,0
219363,4,1578845,411205970,10275840,4/16/2019,0,441,0,               ,,               ,1,WIN,0
219362,4,1578844,314205630,10275395,4/16/2019,0,294.27,0,               ,,               ,1,WIN,0
219361,4,1578843,311205110,10275399,4/16/2019,0,490.9,0,               ,,               ,1,WIN,0
219360,4,1578842,111200480,10274276,4/16/2019,0,199.5,0,               ,,               ,1,WIN,0
219359,4,1578841,211205340,10275001,4/16/2019,0,294.27,0,               ,,               ,1,WIN,0
219358,4,1578840,211207190,10274667,4/16/2019,0,350.45,0,               ,,               ,1,WIN,0
219357,4,1578839,211201610,10274666,4/16/2019,0,306.24,0,               ,,               ,1,WIN,0
219356,4,1578838,511205658,10276247,4/16/2019,0,434.72,0,               ,,               ,1,WIN,0
219355,4,1578837,511204860,10276556,4/16/2019,0,210,0,               ,,               ,1,WIN,0
219354,4,1578836,411202481,10275733,4/16/2019,0,500.02,0,               ,,               ,1,WIN,0
219353,4,1578835,311203120,10275353,4/16/2019,0,526.34,0,               ,,               ,1,WIN,0
219352,4,1578834,111200980,10274336,4/16/2019,0,210,0,               ,,               ,1,WIN,0
219351,4,1578833,511205721,10276279,4/16/2019,0,378.54,0,               ,,               ,1,WIN,0
219350,4,1578832,211204440,10274853,4/16/2019,0,738.98,0,               ,,               ,1,WIN,0
219349,4,1578831,611202592,10276896,4/16/2019,0,231,0,               ,,               ,1,WIN,0
219348,4,1578830,611202661,10276978,4/16/2019,0,231,0,               ,,               ,1,WIN,0
219347,4,1578829,511202090,10276484,4/16/2019,0,210,0,               ,,               ,1,WIN,0
219346,4,1575697,711100314,10273799,4/16/2019,0,478.22,0,               ,,               ,1,MENCHIE,0
219345,4,1575696,711100403,10273854,4/16/2019,0,232.85,0,               ,,               ,1,MENCHIE,0
219344,4,1578828,111200570,10274284,4/16/2019,0,210,0,               ,,               ,1,WIN,0
219343,4,1578827,111207706,10274269,4/16/2019,0,378.54,0,               ,,               ,1,WIN,0
219342,4,1575695,711100121,10273995,4/16/2019,0,598.27,0,               ,,               ,1,MENCHIE,0
219341,4,1578826,411206490,10275862,4/16/2019,0,238.09,0,               ,,               ,1,WIN,0
219340,4,1575694,711100241,10273877,4/16/2019,0,265.37,0,               ,,               ,1,MENCHIE,0
219339,4,1575693,811100062,10274201,4/16/2019,0,462,0,               ,,               ,1,MENCHIE,0
219338,4,1575692,711100119,10273992,4/16/2019,0,232,0,               ,,               ,1,MENCHIE,0
219337,4,1578825,611201790,10276892,4/16/2019,0,1189.7,0,               ,,               ,1,WIN,0
219336,4,1575691,711100119,10273992,4/16/2019,0,230,0,               ,,               ,1,MENCHIE,0
219335,4,1575690,711100415,10274042,4/16/2019,0,462,0,               ,,               ,1,MENCHIE,0
219334,4,1578824,111207070,10274563,4/16/2019,0,757.08,0,               ,,               ,1,WIN,0
219333,4,1578823,411202260,10275713,4/16/2019,0,350.45,0,               ,,               ,1,WIN,0
219332,4,1575689,711100264,10273928,4/16/2019,0,478.22,0,               ,,               ,1,MENCHIE,0
219331,4,1575688,711100133,10274009,4/16/2019,0,462,0,               ,,               ,1,MENCHIE,0
219330,4,1575687,711100005,10273714,4/16/2019,0,219.45,0,               ,,               ,1,MENCHIE,0
219329,4,1575686,711100279,10273955,4/16/2019,0,500,0,               ,,               ,1,MENCHIE,0
219328,4,1575685,711100378,10253999,4/16/2019,0,1500,0,               ,,               ,1,MENCHIE,0
219327,4,1575684,711100166,10274049,4/16/2019,0,231,0,               ,,               ,1,MENCHIE,0
219326,4,1575683,711100208,10273716,4/16/2019,0,850,0,               ,,               ,1,MENCHIE,0
219325,4,1575682,811100109,10274232,4/16/2019,0,400,0,               ,,               ,1,MENCHIE,0
219324,4,1578822,511202460,10276510,4/16/2019,0,210,0,               ,,               ,1,WIN,0
219323,4,1575681,811100079,10274224,4/16/2019,0,381,0,               ,,               ,1,MENCHIE,0
219322,4,1575680,711100352,10274121,4/16/2019,0,462,0,               ,,               ,1,MENCHIE,0
219321,4,1575679,711100286,10273962,4/16/2019,0,500,0,               ,,               ,1,MENCHIE,0
219320,4,1575678,711100178,10274069,4/16/2019,0,231,0,               ,,               ,1,MENCHIE,0
219319,4,1575677,711100033,10273772,4/16/2019,0,700,0,               ,,               ,1,MENCHIE,0
219318,4,1578821,411205860,10275720,4/16/2019,0,525.27,0,               ,,               ,1,WIN,0
219317,4,1578820,411200750,10275632,4/16/2019,0,238.09,0,               ,,               ,1,WIN,0
219316,4,1578819,411206660,10275977,4/16/2019,0,238.09,0,               ,,               ,1,WIN,0
219315,4,1578818,311202360,10275322,4/16/2019,0,322.36,0,               ,,               ,1,WIN,0
219314,4,1578817,120203310,10274368,4/16/2019,0,561.78,0,               ,,               ,1,WIN,0
219313,4,1578816,411203890,10276110,4/16/2019,0,469.09,0,               ,,               ,1,WIN,0
219312,4,1578815,314205580,10275483,4/16/2019,0,2493.8,0,               ,,               ,1,WIN,0
219311,4,1578814,311203600,10275482,4/16/2019,0,210,0,               ,,               ,1,WIN,0
219310,4,1578813,311203510,10275404,4/16/2019,0,526.34,0,               ,,               ,1,WIN,0
219309,4,1578812,211200490,10274611,4/16/2019,0,350.45,0,               ,,               ,1,WIN,0
219308,4,1578811,511200040,10276129,4/16/2019,0,210,0,               ,,               ,1,WIN,0
219307,4,1578810,411204300,10275959,4/16/2019,0,294.27,0,               ,,               ,1,WIN,0
219306,4,1578809,211203600,10274784,4/16/2019,0,210,0,               ,,               ,1,WIN,0
219305,4,1578808,211203710,10274796,4/16/2019,0,266.18,0,               ,,               ,1,WIN,0
219304,4,0.01578808,211203710,10274796,4/16/2019,0,266.18,0,               ,,               ,2,WIN,0
219303,4,1578807,211203520,10274777,4/16/2019,0,561.78,0,               ,,               ,1,WIN,0
219302,4,1578806,411206706,10275925,4/16/2019,0,210,0,               ,,               ,1,WIN,0
219301,4,1578805,311203080,10275376,4/16/2019,0,350.45,0,               ,,               ,1,WIN,0
219300,4,1578804,211203900,10274802,4/16/2019,0,210,0,               ,,               ,1,WIN,0
219299,4,1578803,211204171,10274830,4/16/2019,0,597.22,0,               ,,               ,1,WIN,0
219298,4,1578802,211204020,10274815,4/16/2019,0,632.66,0,               ,,               ,1,WIN,0
219297,4,1578801,411206688,10275995,4/16/2019,0,238.09,0,               ,,               ,1,WIN,0
219296,4,1578800,111201090,10274345,4/16/2019,0,617.98,0,               ,,               ,1,WIN,0
219295,4,1578799,111206740,10274541,4/16/2019,0,784.56,0,               ,,               ,1,WIN,0
219294,4,1578798,111206760,10274540,4/16/2019,0,266.18,0,               ,,               ,1,WIN,0
219293,4,1578797,211201110,10274638,4/16/2019,0,199.5,0,               ,,               ,1,WIN,0
219292,4,1578796,111202920,10274407,4/16/2019,0,439.68,0,               ,,               ,1,WIN,0
219291,4,1578795,511205761,10276690,4/16/2019,0,238.09,0,               ,,               ,1,WIN,0
219290,4,1578794,111203900,10274439,4/16/2019,0,561.78,0,               ,,               ,1,WIN,0
219289,4,1578793,211203700,10274795,4/16/2019,0,584.3,0,               ,,               ,1,WIN,0
219288,4,0.01578793,211203700,10274795,4/16/2019,0,584.3,0,               ,,               ,2,WIN,0
219287,4,1578792,314205701,10275411,4/16/2019,0,406.63,0,               ,,               ,1,WIN,0
219286,4,1578791,411206300,10275645,4/16/2019,0,199.5,0,               ,,               ,1,WIN,0
219285,4,1578790,311201660,10275275,4/16/2019,0,322.36,0,               ,,               ,1,WIN,0
219284,4,1578789,111207741,10274245,4/16/2019,0,367.5,0,               ,,               ,1,WIN,0
219283,4,1578788,411204012,10276117,4/16/2019,0,322.36,0,               ,,               ,1,WIN,0
219282,4,1578787,511201021,10276207,4/16/2019,0,210,0,               ,,               ,1,WIN,0
219281,4,1578786,411203452,10275951,4/16/2019,0,406.63,0,               ,,               ,1,WIN,0
219280,4,1578785,111200290,10274257,4/16/2019,0,490.9,0,               ,,               ,1,WIN,0
219279,4,1578784,111200510,10274279,4/16/2019,0,238.09,0,               ,,               ,1,WIN,0
219278,4,1578783,111203260,10276220,4/16/2019,0,210,0,               ,,               ,1,WIN,0
219277,4,1578782,314205691,10275421,4/16/2019,0,210,0,               ,,               ,1,WIN,0
219276,4,1578781,111201890,10274357,4/16/2019,0,210,0,               ,,               ,1,WIN,0
219275,4,1578780,111206990,10274556,4/16/2019,0,315,0,               ,,               ,1,WIN,0
219274,4,1578779,111207723,10274555,4/16/2019,0,322.36,0,               ,,               ,1,WIN,0
219273,4,1578778,311203840,10275489,4/16/2019,0,210,0,               ,,               ,1,WIN,0
219272,4,1578777,111207670,10274240,4/16/2019,0,210,0,               ,,               ,1,WIN,0
219271,4,1578776,113205350,10274498,4/16/2019,0,662.34,0,               ,,               ,1,WIN,0
219270,4,1578775,411200940,10275627,4/16/2019,0,294.27,0,               ,,               ,1,WIN,0
219269,4,1578774,211205040,10274987,4/16/2019,0,210,0,               ,,               ,1,WIN,0
219268,4,1578773,511202350,10276508,4/16/2019,0,974.45,0,               ,,               ,1,WIN,0
219267,4,1578772,211207922,10275129,4/16/2019,0,490.9,0,               ,,               ,1,WIN,0
219266,4,1578771,314205642,10275220,4/16/2019,0,350.45,0,               ,,               ,1,WIN,0
219265,4,1578770,211207799,10274928,4/16/2019,0,238.09,0,               ,,               ,1,WIN,0
219264,4,1578769,211205290,10274998,4/16/2019,0,1033.7,0,               ,,               ,1,WIN,0
219263,4,1578768,411206553,10275930,4/16/2019,0,294.27,0,               ,,               ,1,WIN,0
219262,4,1578767,411206666,10275932,4/16/2019,0,266.18,0,               ,,               ,1,WIN,0
219261,4,1578766,611201260,10277005,4/16/2019,0,359.61,0,               ,,               ,1,WIN,0
219260,4,1578765,111205900,10274518,4/16/2019,0,210,0,               ,,               ,1,WIN,0
219259,4,1578764,411201900,10275686,4/16/2019,0,226.19,0,               ,,               ,1,WIN,0
219258,4,1578763,411201910,10275687,4/16/2019,0,974.45,0,               ,,               ,1,WIN,0
219257,4,1578762,411204310,10275909,4/16/2019,0,238.09,0,               ,,               ,1,WIN,0
219256,4,1578761,411206400,10275902,4/16/2019,0,238.09,0,               ,,               ,1,WIN,0
219255,4,1578760,411204870,10276075,4/16/2019,0,322.36,0,               ,,               ,1,WIN,0
219254,4,1578759,511204880,10276394,4/16/2019,0,231,0,               ,,               ,1,WIN,0
219253,4,1578758,611202663,10276810,4/16/2019,0,199.5,0,               ,,               ,1,WIN,0
219252,4,1578757,511205742,10276255,4/16/2019,0,210,0,               ,,               ,1,WIN,0
219251,4,1578756,511205731,10276277,4/16/2019,0,210,0,               ,,               ,1,WIN,0
219250,4,1578755,111203311,10274364,4/16/2019,0,350.45,0,               ,,               ,1,WIN,0
219249,4,1578754,511201860,10276464,4/16/2019,0,378.54,0,               ,,               ,1,WIN,0
219248,4,1578753,411205870,10275656,4/16/2019,0,828.22,0,               ,,               ,1,WIN,0
219247,4,1578752,211207782,10274999,4/16/2019,0,597.22,0,               ,,               ,1,WIN,0
219246,4,1578751,211207804,10274940,4/16/2019,0,210,0,               ,,               ,1,WIN,0
219245,4,1578750,211207805,10274938,4/16/2019,0,441,0,               ,,               ,1,WIN,0
219244,4,1578749,411206665,10275904,4/16/2019,0,210,0,               ,,               ,1,WIN,0
219243,4,1578748,414202010,10275694,4/16/2019,0,315,0,               ,,               ,1,WIN,0
219242,4,1578747,111205240,10274486,4/16/2019,0,462.81,0,               ,,               ,1,WIN,0
219241,4,1578746,211204250,10274904,4/16/2019,0,322.36,0,               ,,               ,1,WIN,0
219240,4,1578745,411200060,10275579,4/16/2019,0,367.5,0,               ,,               ,1,WIN,0
219239,4,1578744,611202642,10276805,4/16/2019,0,462,0,               ,,               ,1,WIN,0
219238,4,1578743,311200982,10275239,4/16/2019,0,434.72,0,               ,,               ,1,WIN,0
219237,4,1578742,114207240,10274571,4/16/2019,0,3667.12,0,               ,,               ,1,WIN,0
219236,4,1578741,114207250,10274572,4/16/2019,0,895.49,0,               ,,               ,1,WIN,0
219235,4,1578740,211201700,10274673,4/16/2019,0,561.78,0,               ,,               ,1,WIN,0
219234,4,1578739,211200920,10274628,4/16/2019,0,199.5,0,               ,,               ,1,WIN,0
219233,4,1578738,511205938,10276183,4/16/2019,0,294.27,0,               ,,               ,1,WIN,0
219232,4,1578737,411200331,10275599,4/16/2019,0,210,0,               ,,               ,1,WIN,0
219231,4,1578736,111206240,10274532,4/16/2019,0,294.27,0,               ,,               ,1,WIN,0
219230,4,1578735,111200050,10274237,4/16/2019,0,210,0,               ,,               ,1,WIN,0
219229,4,1578734,111200030,10274236,4/16/2019,0,462.81,0,               ,,               ,1,WIN,0
219228,4,1578733,511204470,10276694,4/16/2019,0,386.3,0,               ,,               ,1,WIN,0
219227,4,1578732,113206460,10274537,4/16/2019,0,858.9,0,               ,,               ,1,WIN,0
219226,4,1578731,115206440,10274536,4/16/2019,0,1052.68,0,               ,,               ,1,WIN,0
219225,4,1578730,111204624,10274473,4/16/2019,0,462.81,0,               ,,               ,1,WIN,0
219224,4,1578729,211207918,10274578,4/15/2019,0,476.18,0,               ,,               ,1,WIN,0
219223,4,1578728,111202670,10274394,4/15/2019,0,809.86,0,               ,,               ,1,WIN,0
219222,4,1578727,311202770,10275345,4/15/2019,0,210,0,               ,,               ,1,WIN,0
219221,4,1578726,211200260,10274593,4/15/2019,0,199.5,0,               ,,               ,1,WIN,0
219220,4,1578725,511205847,10276219,4/15/2019,0,462,0,               ,,               ,1,WIN,0
219219,4,1578724,511204730,10276709,4/15/2019,0,210,0,               ,,               ,1,WIN,0
219218,4,1578723,111202600,10274391,4/15/2019,0,294.27,0,               ,,               ,1,WIN,0
219217,4,1578722,411206626,10276032,4/15/2019,0,668.36,0,               ,,               ,1,WIN,0
219216,4,1578721,511205799,10276531,4/15/2019,0,462.81,0,               ,,               ,1,WIN,0
219215,4,1578720,311200020,10275176,4/15/2019,0,266.18,0,               ,,               ,1,WIN,0
219214,4,1578719,511205614,10276453,4/15/2019,0,350.45,0,               ,,               ,1,WIN,0
219213,4,1578718,511201260,10276225,4/15/2019,0,210,0,               ,,               ,1,WIN,0
219212,4,1578717,111203312,10274395,4/15/2019,0,350.45,0,               ,,               ,1,WIN,0
219211,4,1578716,111200560,10274283,4/15/2019,0,703.54,0,               ,,               ,1,WIN,0
219210,4,1578715,111200760,10274308,4/15/2019,0,199.5,0,               ,,               ,1,WIN,0
219209,4,1578714,411200690,10275618,4/15/2019,0,350.45,0,               ,,               ,1,WIN,0
219208,4,1578713,311203290,10275390,4/15/2019,0,1275.8,0,               ,,               ,1,WIN,0
219207,4,1578712,111205140,10274491,4/15/2019,0,597.22,0,               ,,               ,1,WIN,0
219206,4,1578711,211200573,10274884,4/15/2019,0,210,0,               ,,               ,1,WIN,0
219205,4,1578710,311204740,10275451,4/15/2019,0,578.99,0,               ,,               ,1,WIN,0
219204,4,1578709,111205822,10274515,4/15/2019,0,199.5,0,               ,,               ,1,WIN,0
219203,4,1578708,113206360,10274535,4/15/2019,0,514.92,0,               ,,               ,1,WIN,0
219202,4,1578707,211204200,10274868,4/15/2019,0,294.27,0,               ,,               ,1,WIN,0
219201,4,1578706,411204270,10275953,4/15/2019,0,199.5,0,               ,,               ,1,WIN,0
219200,4,1578705,411202110,10275704,4/15/2019,0,350.45,0,               ,,               ,1,WIN,0
219199,4,1578704,311202250,10275524,4/15/2019,0,322.36,0,               ,,               ,1,WIN,0
219198,4,1578703,411204030,10276116,4/15/2019,0,210,0,               ,,               ,1,WIN,0
219197,4,1578702,511205933,10276231,4/15/2019,0,238.09,0,               ,,               ,1,WIN,0
219196,4,1578701,111200931,10274333,4/15/2019,0,210,0,               ,,               ,1,WIN,0
219195,4,1578700,111207739,10274264,4/15/2019,0,210,0,               ,,               ,1,WIN,0
219194,4,1578699,111200340,10274263,4/15/2019,0,210,0,               ,,               ,1,WIN,0
219193,4,1578698,111200370,10274266,4/15/2019,0,306.24,0,               ,,               ,1,WIN,0
219192,4,1578697,311205290,10275546,4/15/2019,0,210,0,               ,,               ,1,WIN,0
219191,4,1578696,111206800,10274545,4/15/2019,0,406.63,0,               ,,               ,1,WIN,0
219190,4,1578695,611201220,10276940,4/15/2019,0,851.11,0,               ,,               ,1,WIN,0
219189,4,1578694,215200640,10274618,4/15/2019,0,700.9,0,               ,,               ,1,WIN,0
219188,4,1578693,113200240,10274253,4/15/2019,0,1554.24,0,               ,,               ,1,WIN,0
219187,4,1578692,111207715,10274431,4/15/2019,0,378.54,0,               ,,               ,1,WIN,0
219186,4,1578691,211204571,10274882,4/15/2019,0,469.09,0,               ,,               ,1,WIN,0
219185,4,1578690,511205820,10276737,4/15/2019,0,931.4,0,               ,,               ,1,WIN,0
219184,4,1578689,511205940,10276476,4/15/2019,0,294.27,0,               ,,               ,1,WIN,0
219183,4,1578688,211204560,10274860,4/15/2019,0,441,0,               ,,               ,1,WIN,0
219182,4,1578687,511205918,10276383,4/15/2019,0,231,0,               ,,               ,1,WIN,0
219181,4,1578686,311202180,10275310,4/15/2019,0,888.35,0,               ,,               ,1,WIN,0
219180,4,1578685,311200710,10275222,4/15/2019,0,703.54,0,               ,,               ,1,WIN,0
219179,4,1578684,511205340,10276258,4/15/2019,0,294.27,0,               ,,               ,1,WIN,0
219178,4,1578683,511200080,10276132,4/15/2019,0,668.1,0,               ,,               ,1,WIN,0
219177,4,1578682,611202634,10276984,4/15/2019,0,322.36,0,               ,,               ,1,WIN,0
219176,4,1578681,511205950,10276620,4/15/2019,0,210,0,               ,,               ,1,WIN,0
219175,4,1578680,211205550,10275013,4/15/2019,0,462.81,0,               ,,               ,1,WIN,0
219174,4,1578679,511205956,10276741,4/15/2019,0,210,0,               ,,               ,1,WIN,0
219173,5,1578661,414201420,10275662,4/15/2019,0,525.55,0,               ,,               ,1,WIN,0
219172,4,1578678,211207898,10274924,4/15/2019,0,231,0,               ,,               ,1,WIN,0
219171,4,1578677,111203190,10274332,4/15/2019,0,210,0,               ,,               ,1,WIN,0
219170,4,1578676,211207861,10275073,4/15/2019,0,210,0,               ,,               ,1,WIN,0
219169,4,1578675,411206618,10275987,4/15/2019,0,210,0,               ,,               ,1,WIN,0
219168,4,1578674,111206270,10274533,4/15/2019,0,322.36,0,               ,,               ,1,WIN,0
219167,4,1578673,511204531,10276696,4/15/2019,0,266.18,0,               ,,               ,1,WIN,0
219166,4,1578672,211207706,10274753,4/15/2019,0,350.45,0,               ,,               ,1,WIN,0
219165,4,1578671,111203170,10274309,4/15/2019,0,266.18,0,               ,,               ,1,WIN,0
219164,4,1578670,411205890,10276226,4/15/2019,0,210,0,               ,,               ,1,WIN,0
219163,4,1578669,111207737,10274312,4/15/2019,0,210,0,               ,,               ,1,WIN,0
219162,4,1578668,311203870,10275495,4/15/2019,0,210,0,               ,,               ,1,WIN,0
219161,4,1578667,311200250,10275190,4/15/2019,0,786.53,0,               ,,               ,1,WIN,0
219160,4,1578666,411206653,10275690,4/15/2019,0,531.79,0,               ,,               ,1,WIN,0
219159,4,1578665,511205831,10276631,4/15/2019,0,266.18,0,               ,,               ,1,WIN,0
219158,4,1578664,511201450,10276184,4/15/2019,0,2351.68,0,               ,,               ,1,WIN,0
219157,4,1578663,411201750,10275677,4/15/2019,0,350.45,0,               ,,               ,1,WIN,0
219156,4,1578662,111207698,10274298,4/15/2019,0,210,0,               ,,               ,1,WIN,0
219155,4,1578661,511205500,10276163,4/15/2019,0,1396.56,0,               ,,               ,2,WIN,0
219154,4,1578660,511202900,10276539,4/15/2019,0,210,0,               ,,               ,1,WIN,0
219153,4,1578659,311204860,10275552,4/15/2019,0,210,0,               ,,               ,1,WIN,0
219152,4,1578658,314205619,10275416,4/15/2019,0,703.54,0,               ,,               ,1,WIN,0
219151,4,1578657,314205653,10276015,4/15/2019,0,238.09,0,               ,,               ,1,WIN,0
219150,4,1578656,211205840,10275037,4/15/2019,0,231,0,               ,,               ,1,WIN,0
219149,4,1578655,311201420,10275256,4/15/2019,0,300,0,               ,,               ,1,WIN,0
219148,4,1578654,511205843,10276450,4/15/2019,0,210,0,               ,,               ,1,WIN,0
219147,4,1578653,111200310,10274258,4/15/2019,0,597.22,0,               ,,               ,1,WIN,0
219146,5,1578652,311200360,10276660,4/15/2019,0,332.93,0,               ,,               ,1,WIN,0
219145,4,1578652,311200360,10276660,4/15/2019,0,350.45,0,               ,,               ,2,WIN,0
219144,4,1578651,115206100,10274527,4/15/2019,0,869.44,0,               ,,               ,1,WIN,0
219143,4,1578650,311205010,10275564,4/15/2019,0,925.62,0,               ,,               ,1,WIN,0
219142,4,0.0157865,311205010,10275564,4/15/2019,0,925.62,0,               ,,               ,2,WIN,0
219141,4,1578649,211207230,10275566,4/15/2019,0,210,0,               ,,               ,1,WIN,0
219140,4,1578648,111200940,10274353,4/15/2019,0,350.45,0,               ,,               ,1,WIN,0
219139,4,1578647,111207724,10274424,4/15/2019,0,357.11,0,               ,,               ,1,WIN,0
219138,4,1578646,411205580,10275998,4/15/2019,0,210,0,               ,,               ,1,WIN,0
219137,4,1578645,411201090,10275649,4/15/2019,0,210,0,               ,,               ,1,WIN,0
219136,4,1578644,511205861,10276733,4/15/2019,0,469.09,0,               ,,               ,1,WIN,0
219135,4,1578643,211207020,10275452,4/15/2019,0,210,0,               ,,               ,1,WIN,0
219134,4,1578642,113200720,10274301,4/15/2019,0,315,0,               ,,               ,1,WIN,0
219133,4,1578641,111200350,10274265,4/15/2019,0,210,0,               ,,               ,1,WIN,0
219132,4,1578640,211202001,10274686,4/15/2019,0,354.61,0,               ,,               ,1,WIN,0
219131,4,1578639,111207747,10274478,4/15/2019,0,210,0,               ,,               ,1,WIN,0
219130,4,1578638,611202672,10277034,4/15/2019,0,420,0,               ,,               ,1,WIN,0
219129,4,1578637,111200090,10274241,4/15/2019,0,210,0,               ,,               ,1,WIN,0
219128,4,1578636,211201330,10274652,4/15/2019,0,1103.6,0,               ,,               ,1,WIN,0
219127,4,1578635,111207736,10274539,4/15/2019,0,462.81,0,               ,,               ,1,WIN,0
219126,4,1578634,411205730,10276138,4/15/2019,0,406.63,0,               ,,               ,1,WIN,0
219125,4,1578633,211207831,10275110,4/15/2019,0,210,0,               ,,               ,1,WIN,0
219124,4,1578632,211207750,10275139,4/15/2019,0,210,0,               ,,               ,1,WIN,0
219123,4,1578631,611201002,10266732,4/15/2019,0,200,0,               ,,               ,1,WIN,0
219122,4,1578630,311204320,10275529,4/15/2019,0,238.09,0,               ,,               ,1,WIN,0
219121,4,1578629,211203709,10274603,4/15/2019,0,210,0,               ,,               ,1,WIN,0
219120,4,1578628,211205800,10275033,4/15/2019,0,1200,0,               ,,               ,1,WIN,0
