Acct_No,Mtr_No,PrevMR_Date,MR_Date,Prev_Rdg,Cur_Rdg,Cur_Consumption
211207911,17nb037577,12-2-2018,1-2-2019,40,47,7
211207912,17NB037574,12-2-2018,1-2-2019,70,82,12
211207913,OOLD1,12-2-2018,1-2-2019,825,836,11
211207914,150200566OLD,12-2-2018,1-2-2019,130,136,6
211207915,304,12-2-2018,1-2-2019,154,166,12
211207916,BLURRED 001,12-2-2018,1-2-2019,741,753,12
211207917,18NB047059,12-2-2018,1-2-2019,62,72,10
211207918,2015082745,12-2-2018,1-2-2019,495,500,5
211207919,18NB048930,12-2-2018,1-2-2019,31,38,7
211207920,031943-18,12-2-2018,1-2-2019,159,221,62
211207921,031695-18,12-2-2018,1-2-2019,74,99,25
211207922,031944-18,12-2-2018,1-2-2019,54,76,22
211207923,031894-18,12-3-2018,1-3-2019,37,55,18
211207924,9592371-1,12-2-2018,1-2-2019,7,14,7
211207925,9621728INSERT,12-2-2018,1-2-2019,2,2,0
211207926,9664245,12-2-2018,1-2-2019,5,12,7
211207927,70904957,12-6-2018,1-2-2019,1,3,2
211207928,10116581,11-29-2018,1-2-2019,0,2,2
211207929,2011-10-02677,1-24-2019,1-24-2019,1068,1068,0
212200650,3788380,12-2-2018,1-2-2019,2093,2110,17
213200630,17NB029346,12-2-2018,1-2-2019,513,544,31
214200214,17NB029348,12-2-2018,1-2-2019,887,941,54
214200330,17NB029349,12-2-2018,1-2-2019,1781,1878,97
214202690,17NB043954,12-2-2018,1-2-2019,220,237,17
214203430,1507,12-2-2018,1-2-2019,424,438,14
214204770,021-03-477,12-2-2018,1-2-2019,262,292,30
215200640,17NB036358,12-2-2018,1-2-2019,735,766,31
215204760,160540503,12-2-2018,1-2-2019,3264,3417,153
311200000,311200000,12-3-2018,1-3-2019,1220,1232,12
311200020,70904085,12-3-2018,1-3-2019,1753,1762,9
311200040,1103014,12-3-2018,1-3-2019,3429,3449,20
311200080,140105018,12-3-2018,1-3-2019,1176,1214,38
311200090,20140400647,12-3-2018,1-3-2019,1253,1264,11
311200100,1592,12-3-2018,1-3-2019,1623,1633,10
311200140,160761245,12-3-2018,1-3-2019,679,711,32
311200150,965,12-3-2018,1-3-2019,1342,1366,24
311200180,980900296,12-3-2018,1-3-2019,2203,2210,7
311200190,160132607,12-3-2018,1-3-2019,294,299,5
311200200,031896-18,12-3-2018,1-3-2019,6,6,0
311200210,21002520,12-3-2018,1-3-2019,1849,1853,4
311200216,2243,12-3-2018,1-3-2019,816,824,8
311200220,17nb038329,12-3-2018,1-3-2019,94,107,13
311200230,60506134,12-3-2018,1-3-2019,2634,2662,28
311200250,39633,12-3-2018,1-3-2019,1095,1113,18
311200260,4008506,12-3-2018,1-3-2019,2764,2782,18
311200270,269,12-2-2018,1-2-2019,1137,1148,11
311200290,1102497,12-3-2018,1-3-2019,1651,1660,9
311200300,112203607,12-3-2018,1-3-2019,1432,1442,10
311200310,729968,12-3-2018,1-3-2019,3790,3803,13
311200330,30727860,12-3-2018,1-3-2019,1512,1514,2
311200331,736,12-4-2018,1-4-2019,347,354,7
311200350,714,12-3-2018,1-3-2019,2217,2238,21
311200360,160132830,12-5-2018,1-5-2019,373,390,17
311200380,101023821,12-3-2018,1-3-2019,958,970,12
311200390,903108,12-3-2018,1-3-2019,1374,1383,9
311200400,410007230,12-3-2018,1-3-2019,1951,1953,2
311200410,12588,12-3-2018,1-3-2019,532,546,14
311200430,636,12-3-2018,1-3-2019,984,989,5
311200440,981102636,12-3-2018,1-3-2019,2919,2925,6
311200450,981102384,12-3-2018,1-3-2019,3032,3048,16
311200490,1138,12-3-2018,1-3-2019,1187,1227,40
311200500,101023822,12-3-2018,1-3-2019,848,864,16
311200510,150913731,12-3-2018,1-3-2019,402,409,7
311200520,497,12-3-2018,1-3-2019,1114,1136,22
311200550,112104049,12-3-2018,1-3-2019,2748,2771,23
311200560,410005623,12-3-2018,1-3-2019,2929,2941,12
311200570,990825113,12-3-2018,1-3-2019,2671,2680,9
311200600,112203749,12-3-2018,1-3-2019,1745,1761,16
311200650,3593,12-3-2018,1-3-2019,2611,2622,11
311200670,358,12-3-2018,1-3-2019,1336,1351,15
311200680,20154,12-3-2018,1-3-2019,701,721,20
311200700,802,12-3-2018,1-3-2019,641,652,11
311200710,274,12-3-2018,1-3-2019,2027,2058,31
311200740,402359,12-3-2018,1-3-2019,892,914,22
311200750,87077280,12-3-2018,1-3-2019,2512,2525,13
311200760,1443,12-3-2018,1-3-2019,721,729,8
311200761,17NB045492,12-3-2018,1-3-2019,2563,2578,15
311200762,1103010,12-3-2018,1-3-2019,2718,2735,17
311200763,70903618,12-3-2018,1-3-2019,1059,1085,26
311200770,1103077,12-3-2018,1-3-2019,2248,2262,14
311200780,967296,12-3-2018,1-3-2019,2596,2607,11
311200790,4252049,12-3-2018,1-3-2019,1716,1726,10
311200810,20931365,12-3-2018,1-3-2019,1509,1521,12
311200820,50391,12-3-2018,1-3-2019,2492,2494,2
311200980,5,12-3-2018,1-3-2019,832,834,2
311200981,1101312,12-3-2018,1-3-2019,950,964,14
311200982,31105787,12-3-2018,1-3-2019,2403,2421,18
311200991,1108031-1,12-3-2018,1-3-2019,1719,1720,1
311201030,2655,12-3-2018,1-3-2019,1986,2013,27
311201190,1001,12-3-2018,1-3-2019,1223,1227,4
311201230,1497,12-3-2018,1-3-2019,922,939,17
311201240,1103100,12-3-2018,1-3-2019,320,324,4
311201250,87050723,12-3-2018,1-3-2019,1521,1532,11
311201290,87053522,12-3-2018,1-3-2019,3308,3331,23
311201320,1517,12-3-2018,1-3-2019,2131,2205,74
311201340,990612864,12-3-2018,1-3-2019,2288,2290,2
311201360,2463,12-3-2018,1-3-2019,1745,1762,17
311201370,1461,12-3-2018,1-3-2019,1550,1568,18
311201380,990,12-3-2018,1-3-2019,1616,1641,25
311201390,1480,12-3-2018,1-3-2019,1470,1493,23
311201420,17NB044080,12-3-2018,1-3-2019,390,399,9
311201430,37349,12-3-2018,1-3-2019,1954,1982,28
311201450,101023548,12-3-2018,1-3-2019,1232,1254,22
311201460,1419,12-3-2018,1-3-2019,1519,1541,22
311201480,98,12-3-2018,1-3-2019,745,750,5
311201490,241799,12-3-2018,1-3-2019,4087,4110,23
311201500,90900626,12-3-2018,1-3-2019,2109,2139,30
311201520,40603157,12-3-2018,1-3-2019,1773,1775,2
311201530,966851,12-3-2018,1-3-2019,2564,2581,17
311201560,21211091,12-3-2018,1-3-2019,2274,2292,18
311201570,9663697,12-3-2018,1-3-2019,3533,3540,7
311201571,902808,12-3-2018,1-3-2019,750,768,18
311201580,20414116,12-3-2018,1-3-2019,3305,3321,16
311201581,1400109676,12-3-2018,1-3-2019,584,597,13
311201590,1101083,12-3-2018,1-3-2019,1624,1639,15
311201600,908037,12-3-2018,1-3-2019,1602,1607,5
311201610,990611020,12-3-2018,1-3-2019,2352,2364,12
311201630,415,12-3-2018,1-3-2019,971,988,17
311201660,1114,12-3-2018,1-3-2019,1078,1091,13
311201670,70900622,12-3-2018,1-3-2019,1345,1358,13
311201680,70902370,12-3-2018,1-3-2019,1183,1188,5
311201700,966252,12-3-2018,1-3-2019,2422,2433,11
311201701,87059569,12-5-2018,1-5-2019,848,862,14
311201710,911040,12-3-2018,1-3-2019,2015,2066,51
311201730,10906412,12-3-2018,1-3-2019,2622,2630,8
311201740,150202718,12-3-2018,1-3-2019,518,532,14
311201741,1100890,12-3-2018,1-3-2019,1432,1446,14
311201742,6030730,12-3-2018,1-3-2019,6315,6356,41
311201750,967311,11-3-2018,1-3-2019,3266,3272,6
311201790,150202717,12-3-2018,1-3-2019,507,525,18
311201800,112103858,12-3-2018,1-3-2019,2200,2218,18
311201820,1070,12-3-2018,1-3-2019,844,844,0
311201830,964497,12-3-2018,1-3-2019,3109,3123,14
311201880,1101074,12-3-2018,1-3-2019,1260,1268,8
311201910,40703052,12-3-2018,1-3-2019,1623,1643,20
311201930,2011-11-02782,12-6-2018,1-6-2019,1292,1313,21
311201950,903656,12-3-2018,1-3-2019,2158,2166,8
311201970,70902365,12-3-2018,1-3-2019,590,622,32
311202010,14779,12-3-2018,1-3-2019,1359,1367,8
311202030,80603342,12-3-2018,1-3-2019,2460,2484,24
311202050,021979-18,12-3-2018,1-3-2019,27,38,11
311202060,873770,12-3-2018,1-3-2019,1458,1479,21
311202070,166699,12-3-2018,1-3-2019,2438,2440,2
311202080,80601257,12-3-2018,1-3-2019,1840,1858,18
311202100,2959,12-3-2018,1-3-2019,1503,1531,28
311202140,214040,12-3-2018,1-3-2019,2338,2350,12
311202170,1812,12-3-2018,1-3-2019,1900,1928,28
311202180,140106797,12-3-2018,1-3-2019,1273,1298,25
311202210,150904760,12-3-2018,1-3-2019,939,966,27
311202220,1824,12-3-2018,1-3-2019,1282,1291,9
311202230,9677218,12-3-2018,1-3-2019,2629,2635,6
311202240,873,12-3-2018,1-3-2019,1313,1327,14
311202250,17NB044799,12-3-2018,1-3-2019,283,298,15
311202260,11142063,12-3-2018,1-3-2019,2906,2923,17
311202271,70903613,12-3-2018,1-3-2019,671,671,0
311202280,17NB44806,12-3-2018,1-3-2019,1015,1058,43
311202330,627,12-3-2018,1-3-2019,671,678,7
311202340,2290,12-3-2018,1-3-2019,1286,1303,17
311202350,80379936,12-3-2018,1-3-2019,1472,1498,26
311202360,8037997,12-3-2018,1-3-2019,2090,2110,20
311202390,112504447,12-3-2018,1-3-2019,2101,2108,7
311202470,60108192,12-3-2018,1-3-2019,1432,1442,10
311202490,200906271082,12-3-2018,1-3-2019,1766,1791,25
311202500,9677624,12-3-2018,1-3-2019,2195,2207,12
311202530,2009062301,12-3-2018,1-3-2019,1743,1848,105
311202540,1728,12-3-2018,1-3-2019,1319,1330,11
311202570,907081,12-3-2018,1-3-2019,1722,1742,20
311202580,91703055,12-3-2018,1-3-2019,1337,1344,7
311202590,1106122,12-3-2018,1-3-2019,1698,1705,7
311202600,6084283,12-4-2018,1-4-2019,1078,1093,15
311202630,10708538,12-3-2018,1-3-2019,3455,3464,9
311202640,192399,12-3-2018,1-3-2019,4396,4431,35
311202690,1874,12-3-2018,1-3-2019,1391,1414,23
311202700,412,12-3-2018,1-3-2019,395,418,23
311202710,1101803,12-3-2018,1-3-2019,1002,1018,16
311202720,80601246,12-3-2018,1-3-2019,1332,1344,12
311202730,17nb044220,12-3-2018,1-3-2019,87,101,14
311202760,70903120,12-3-2018,1-3-2019,1801,1817,16
311202770,1861,12-3-2018,1-3-2019,447,452,5
311202820,1704,12-3-2018,1-3-2019,1456,1472,16
311202830,100418558,12-3-2018,1-3-2019,1481,1496,15
311202860,311202860,12-3-2018,1-3-2019,1489,1491,2
311202870,990612526,11-3-2018,1-3-2019,2960,2994,34
311202880,20821864,12-3-2018,1-3-2019,3719,3739,20
311202890,80602317,12-3-2018,1-3-2019,2170,2188,18
311202900,1877,12-3-2018,1-3-2019,1460,1486,26
311202920,6230890,12-3-2018,1-3-2019,1528,1541,13
311202930,981100646,12-3-2018,1-3-2019,4546,4585,39
311202940,80379855,12-3-2018,1-3-2019,2610,2628,18
311202960,12902,12-3-2018,1-3-2019,817,828,11
311202970,990612103,11-3-2018,1-3-2019,3989,3993,4
311202980,1100400,12-3-2018,1-3-2019,984,990,6
311202990,92009458,12-3-2018,1-3-2019,1730,1730,0
311202991,150903494,11-5-2018,1-5-2019,586,654,68
311202992,990914765,12-3-2018,1-3-2019,1954,1967,13
311203000,20403857,12-3-2018,1-3-2019,1577,1587,10
311203001,40205232,12-3-2018,1-3-2019,1864,1875,11
311203010,981100600,12-3-2018,1-3-2019,1942,1951,9
311203020,160134031,12-3-2018,1-3-2019,347,367,20
311203030,311203030,11-3-2018,1-3-2019,4162,4169,7
311203070,1107037,12-3-2018,1-3-2019,2116,2129,13
311203080,33108083,12-3-2018,1-3-2019,1918,1941,23
311203110,1100575,12-3-2018,1-3-2019,1190,1203,13
311203120,2312,12-3-2018,1-3-2019,787,796,9
311203150,17NB045027,12-3-2018,1-3-2019,125,134,9
311203170,80379819,7-3-2018,1-3-2019,1149,1156,7
311203190,990826119,12-3-2018,1-3-2019,99,99,0
311203200,82003016,12-3-2018,1-3-2019,1267,1272,5
311203220,21001706,12-3-2018,1-3-2019,3124,3136,12
311203270,2451,12-3-2018,1-3-2019,797,815,18
311203282,1101472,12-3-2018,1-3-2019,894,902,8
311203290,150202856,12-3-2018,1-3-2019,1411,1451,40
311203300,99091436,12-3-2018,1-3-2019,3018,3026,8
311203340,40406059,12-3-2018,1-3-2019,2068,2081,13
311203350,400030,12-3-2018,1-3-2019,617,631,14
311203360,6230220,12-3-2018,1-3-2019,1192,1199,7
311203370,1878,12-3-2018,1-3-2019,368,371,3
311203380,602691,12-3-2018,1-3-2019,454,462,8
311203390,101020899,12-3-2018,1-3-2019,952,960,8
311203400,140109649,12-3-2018,1-3-2019,688,701,13
311203404,10903308,12-3-2018,1-3-2019,3009,3023,14
311203410,1002029,12-3-2018,1-3-2019,7662,7739,77
311203420,1103028,12-3-2018,1-3-2019,2526,2543,17
311203430,908032,12-3-2018,1-3-2019,4848,4854,6
311203440,981101130,12-3-2018,1-3-2019,3017,3028,11
311203450,1001896,12-3-2018,1-3-2019,4178,4231,53
311203460,6085721,12-3-2018,1-3-2019,4749,4789,40
311203470,17NB029740,12-3-2018,1-3-2019,385,415,30
311203471,889,12-3-2018,1-3-2019,1070,1093,23
311203480,1994,12-5-2018,1-5-2019,918,933,15
311203490,60108153,12-3-2018,1-3-2019,2099,2113,14
311203510,2111,12-3-2018,1-3-2019,1636,1658,22
311203520,111208003,12-3-2018,1-3-2019,1449,1458,9
311203540,18NB049280,12-3-2018,1-3-2019,130,151,21
311203600,1000848,12-3-2018,1-3-2019,789,796,7
311203660,20932379,12-3-2018,1-3-2019,2761,2771,10
311203670,1107755,12-3-2018,1-3-2019,1784,1802,18
311203720,11112090,12-3-2018,1-3-2019,1504,1521,17
311203730,1015001278,12-3-2018,1-3-2019,1523,1527,4
311203740,990914001,12-3-2018,1-3-2019,2685,2698,13
311203800,6010330,12-4-2018,1-4-2019,1129,1135,6
311203810,50802028,12-3-2018,1-3-2019,2547,2568,21
311203830,604561,12-3-2018,1-3-2019,477,486,9
311203840,2746,12-3-2018,1-3-2019,260,271,11
311203850,150200552,12-3-2018,1-3-2019,442,457,15
311203860,990613798,12-3-2018,1-3-2019,2486,2498,12
311203870,9671698,12-3-2018,1-3-2019,2270,2273,3
311203920,2237,12-3-2018,1-3-2019,724,725,1
311203950,92010943,12-3-2018,1-3-2019,2614,2624,10
311204060,311204060,12-3-2018,1-3-2019,2457,2522,65
311204070,1001933,12-3-2018,1-3-2019,1249,1270,21
311204080,80801903,12-5-2018,1-5-2019,964,969,5
311204090,111208007,12-3-2018,1-3-2019,2467,2492,25
311204100,990506155,12-3-2018,1-3-2019,2543,2549,6
311204110,70605070,12-3-2018,1-3-2019,1295,1310,15
311204160,92104090,12-3-2018,1-3-2019,3015,3025,10
311204170,40216771,12-3-2018,1-3-2019,1831,1843,12
311204200,160870316,12-1-2018,1-1-2019,212,223,11
311204250,2011-1102649,12-3-2018,1-3-2019,840,859,19
311204260,40324840,12-3-2018,1-3-2019,3983,4005,22
311204261,20816393,12-3-2018,1-3-2019,4227,4246,19
311204270,140105260,12-3-2018,1-3-2019,1219,1232,13
311204271,2120982,12-3-2018,1-3-2019,12,26,14
311204280,50801008,12-3-2018,1-3-2019,1358,1360,2
311204290,70905646,12-3-2018,1-3-2019,1551,1557,6
311204300,1856,12-3-2018,1-3-2019,1021,1027,6
311204320,971206687,12-3-2018,1-3-2019,2900,2909,9
311204420,966961,12-3-2018,1-3-2019,2483,2495,12
311204440,1484,12-3-2018,1-3-2019,955,968,13
311204490,9961762,12-5-2018,1-5-2019,2712,2729,17
311204520,407002550,12-3-2018,1-3-2019,2035,2050,15
311204540,4008749,12-5-2018,1-5-2019,1652,1668,16
311204560,20041007046,12-3-2018,1-3-2019,3514,3537,23
311204570,150904631,12-3-2018,1-3-2019,64,68,4
311204580,990611606,12-3-2018,1-3-2019,2455,2467,12
311204590,990613495,12-3-2018,1-3-2019,1784,1791,7
311204630,78339297,12-3-2018,1-3-2019,3159,3168,9
311204640,311204640,12-3-2018,1-3-2019,1495,1508,13
311204650,170499,12-3-2018,1-3-2019,2788,2803,15
311204700,602850,12-3-2018,1-3-2019,367,369,2
311204730,140106743,12-3-2018,1-3-2019,398,410,12
311204740,21209507,12-3-2018,1-3-2019,1752,1773,21
311204770,905144,12-3-2018,1-3-2019,3005,3022,17
311204780,9990612160,12-3-2018,1-3-2019,2321,2322,1
311204781,1108047,12-3-2018,1-3-2019,2371,2385,14
311204820,1822,12-3-2018,1-3-2019,1202,1216,14
311204850,100314911,12-3-2018,1-3-2019,439,441,2
311204860,1816,12-3-2018,1-3-2019,388,402,14
311204940,140107084,12-3-2018,1-3-2019,870,893,23
311204960,140812202,12-3-2018,1-3-2019,674,686,12
311204980,48717,12-3-2018,1-3-2019,2851,2862,11
311205010,2236,12-3-2018,1-3-2019,1745,1763,18
311205020,70904953,12-3-2018,1-3-2019,1902,1907,5
311205030,90825193,12-3-2018,1-3-2019,2487,2502,15
311205040,1746,12-3-2018,1-3-2019,358,361,3
311205060,140107948,12-3-2018,1-3-2019,527,539,12
311205070,101021957,12-3-2018,1-3-2019,1401,1419,18
311205090,2444,12-3-2018,1-3-2019,1737,1752,15
311205100,70903116,12-3-2018,1-3-2019,1480,1489,9
311205110,2155,12-3-2018,1-3-2019,1781,1798,17
311205160,1032,12-3-2018,1-3-2019,982,994,12
311205170,1999,12-3-2018,1-3-2019,1832,1860,28
311205210,021879-18,12-3-2018,1-3-2019,16,23,7
311205220,40108173,12-3-2018,1-3-2019,2113,2131,18
311205230,52908,12-3-2018,1-3-2019,1082,1090,8
311205240,9710400,12-3-2018,1-3-2019,2991,3007,16
311205270,1005021,12-3-2018,1-3-2019,2982,2997,15
311205280,80801904,12-3-2018,1-3-2019,1186,1194,8
311205290,1769,12-3-2018,1-3-2019,954,967,13
311205300,80802236,12-3-2018,1-3-2019,1669,1686,17
311205340,111807,12-5-2018,1-5-2019,1021,1039,18
311205350,4252031,12-3-2018,1-3-2019,302,303,1
311205360,90271934,12-3-2018,1-3-2019,743,746,3
311205380,1102420,12-3-2018,1-3-2019,935,944,9
311205390,6270405,12-3-2018,1-3-2019,0,10,10
311205400,6271004,12-3-2018,1-3-2019,1228,1244,16
311205410,1815,12-3-2018,1-3-2019,1264,1278,14
311205420,1682,12-3-2018,1-3-2019,1630,1658,28
311205430,40201165,12-5-2018,1-5-2019,1479,1501,22
314200110,101023829,12-3-2018,1-3-2019,983,995,12
314200320,140106584,12-3-2018,1-3-2019,456,459,3
314203770,80801889,12-3-2018,1-3-2019,1357,1378,21
314204240,1379,12-3-2018,1-3-2019,1039,1052,13
314204840,1487,12-3-2018,1-3-2019,961,994,33
314204990,1967436,12-3-2018,1-3-2019,4574,4603,29
314205440,100310996,12-3-2018,1-3-2019,1166,1188,22
314205450,100311674,12-3-2018,1-3-2019,2173,2191,18
314205460,100418672,12-6-2018,1-6-2019,915,920,5
314205470,100418605,12-3-2018,1-3-2019,1174,1182,8
314205490,112104400,12-3-2018,1-3-2019,1906,1918,12
314205500,150202703,12-3-2018,1-3-2019,611,619,8
314205510,101023773,12-3-2018,1-3-2019,922,932,10
314205520,179,12-3-2018,1-3-2019,297,308,11
314205540,101023573,12-3-2018,1-3-2019,705,712,7
314205550,101023910,12-3-2018,1-3-2019,1005,1018,13
314205560,101023741,12-3-2018,1-3-2019,566,569,3
314205570,101021938,12-3-2018,1-3-2019,1287,1311,24
314205580,101023803,12-3-2018,1-3-2019,1687,1752,65
314205590,101020102,12-2-2018,1-2-2019,1081,1081,0
314205600,40206504,12-3-2018,1-3-2019,2042,2053,11
314205611,2512,12-3-2018,1-3-2019,736,757,21
314205613,1940,12-3-2018,1-3-2019,852,864,12
314205614,1101601,12-3-2018,1-3-2019,1198,1211,13
314205615,4252609,12-3-2018,1-3-2019,1195,1217,22
314205616,2034,12-3-2018,1-3-2019,1667,1695,28
314205617,2281,12-3-2018,1-3-2019,586,587,1
314205618,816,12-3-2018,1-3-2019,626,650,24
314205619,101020844,12-3-2018,1-3-2019,1143,1169,26
314205620,2048,12-3-2018,1-3-2019,1078,1091,13
314205621,2577,12-3-2018,1-3-2019,4,18,14
314205622,101023801,12-3-2018,1-3-2019,1297,1338,41
314205623,2432,12-3-2018,1-3-2019,445,455,10
314205624,1751,12-3-2018,1-3-2019,408,421,13
314205625,1102597,12-3-2018,1-3-2019,265,276,11
314205626,150202896,12-3-2018,1-3-2019,621,633,12
314205627,1003013,12-3-2018,1-3-2019,1154,1165,11
314205628,1100633,12-3-2018,1-3-2019,721,730,9
314205629,1102052,12-3-2018,1-3-2019,660,660,0
314205630,1101057,12-3-2018,1-3-2019,751,760,9
314205633,1102484,12-3-2018,1-3-2019,941,964,23
314205634,1195420,12-3-2018,1-3-2019,911,926,15
314205636,10-0149,12-3-2018,1-3-2019,841,854,13
314205637,10-00088,12-3-2018,1-3-2019,2351,2375,24
314205638,52864,12-3-2018,1-3-2019,1701,1732,31
314205639,45405,12-3-2018,1-3-2019,699,711,12
314205640,50518,12-3-2018,1-3-2019,1132,1155,23
314205641,2011-11-02669,12-3-2018,1-3-2019,1074,1088,14
314205642,12531,12-3-2018,1-3-2019,1005,1033,28
314205643,19,12-3-2018,1-3-2019,487,489,2
314205644,12890,12-3-2018,1-3-2019,1061,1070,9
314205645,12646,12-3-2018,1-3-2019,1175,1183,8
314205646,14268,12-3-2018,1-3-2019,935,950,15
314205647,391,12-3-2018,1-3-2019,1570,1593,23
314205648,140109687,12-3-2018,1-3-2019,259,269,10
314205649,2125,12-3-2018,1-3-2019,932,938,6
314205650,1425,12-3-2018,1-3-2019,645,666,21
314205651,1654,12-3-2018,1-3-2019,1024,1048,24
314205652,308,12-3-2018,1-3-2019,548,565,17
314205653,943,12-4-2018,1-4-2019,875,883,8
314205654,402105,12-3-2018,1-3-2019,541,551,10
314205655,140912379,12-3-2018,1-3-2019,500,513,13
314205656,81603006,12-3-2018,1-3-2019,1961,1979,18
314205657,400641,12-3-2018,1-3-2019,534,546,12
314205658,150202709,12-3-2018,1-3-2019,1061,1078,17
314205659,2356,12-3-2018,1-3-2019,556,567,11
314205660,2650,12-3-2018,1-3-2019,628,640,12
314205661,603137,11-3-2018,1-3-2019,252,253,1
314205662,160540516,11-3-2018,1-3-2019,261,272,11
314205663,602194,12-3-2018,1-3-2019,376,377,1
314205664,603846,11-3-2018,1-3-2019,401,403,2
314205665,140106522,12-3-2018,1-3-2019,1005,1034,29
314205666,140106750,12-3-2018,1-3-2019,355,366,11
314205667,140106352,12-3-2018,1-3-2019,476,483,7
314205668,140106749,12-3-2018,1-3-2019,457,463,6
314205669,150200554,12-3-2018,1-3-2019,379,385,6
314205670,140812211,12-3-2018,1-3-2019,874,897,23
314205671,140812244,12-3-2018,1-3-2019,195,210,15
314205672,10535,12-3-2018,1-3-2019,323,343,20
314205674,4963,12-5-2018,1-5-2019,343,358,15
314205675,1675,12-5-2018,1-5-2019,546,565,19
314205676,160132829,12-1-2018,1-1-2019,279,292,13
314205677,160133854,12-3-2018,1-3-2019,163,172,9
314205678,160133796,12-3-2018,1-3-2019,283,295,12
314205679,160652010,12-3-2018,1-3-2019,5052,5312,260
314205680,160652013,12-3-2018,1-3-2019,233,245,12
314205681,160651796,12-3-2018,1-3-2019,1815,1940,125
314205682,160761794,12-3-2018,1-3-2019,302,306,4
314205683,17NB029722,12-3-2018,1-3-2019,164,176,12
314205684,170382072,12-3-2018,1-3-2019,110,116,6
314205685,170381901,12-3-2018,1-3-2019,288,305,17
314205686,17nb028332,12-3-2018,1-3-2019,57,57,0
314205687,17NB029802,12-3-2018,1-3-2019,967,1036,69
314205688,17nb033894,12-3-2018,1-3-2019,164,191,27
314205689,17nb029736,12-3-2018,1-3-2019,96,107,11
314205691,17NB044558,12-3-2018,1-3-2019,42,45,3
314205692,17NB045290,12-5-2018,1-5-2019,134,147,13
314205693,17NB045082,12-3-2018,1-3-2019,119,130,11
314205694,17NB045240,12-3-2018,1-3-2019,164,184,20
314205695,17NB044427,12-3-2018,1-3-2019,203,216,13
314205696,44392,12-3-2018,1-3-2019,262,285,23
314205697,17NB044411,12-3-2018,1-3-2019,126,135,9
314205698,17NB037573,12-3-2018,1-3-2019,63,92,29
314205699,031696-18,12-3-2018,1-3-2019,28,34,6
314205700,18NB046290,10-3-2018,1-1-2019,11,23,12
314205701,18NB048938,12-3-2018,1-3-2019,36,51,15
314205702,18NB046291,12-3-2018,1-3-2019,40,51,11
314205703,18NB048933,12-3-2018,1-3-2019,71,96,25
314205704,966965,12-3-2018,1-3-2019,65,83,18
314205705,021871-18,12-3-2018,1-3-2019,21,32,11
314205706,OLD 04252424,1-15-2019,1-15-2019,857,857,0
315202270,70301238,12-3-2018,1-3-2019,1172,1216,44
315202370,2912,12-3-2018,1-3-2019,1451,1482,31
315203280,21209017,12-3-2018,1-3-2019,4707,4739,32
342023711,40601180,12-3-2018,1-3-2019,4210,4288,78
411200010,70904955,12-4-2018,1-4-2019,1560,1571,11
411200060,8513177,12-4-2018,1-4-2019,2315,2324,9
411200080,49002,12-4-2018,1-4-2019,1504,1527,23
411200090,49168,12-4-2018,1-4-2019,1782,1795,13
411200180,135670,12-4-2018,1-4-2019,1429,1447,18
411200220,160132821,12-4-2018,1-4-2019,241,247,6
411200230,31105611,12-4-2018,1-4-2019,1374,1406,32
411200250,45491,12-4-2018,1-4-2019,1681,1689,8
411200251,60103050,12-4-2018,1-4-2019,1851,1881,30
411200270,1106065,12-4-2018,1-4-2019,3276,3282,6
411200280,40302073,12-4-2018,1-4-2019,1855,1871,16
411200290,52908215,12-4-2018,1-4-2019,1630,1654,24
411200310,60108145,12-4-2018,1-4-2019,3156,3163,7
411200311,17NB0027909,12-4-2018,1-4-2019,203,212,9
411200321,60101076,12-4-2018,1-4-2019,1420,1428,8
411200325,80379879,12-4-2018,1-4-2019,1732,1744,12
411200330,150903298,12-4-2018,1-4-2019,374,382,8
411200331,82008144,12-4-2018,1-4-2019,699,702,3
411200332,60108181,12-5-2018,1-5-2019,1597,1606,9
411200340,410007588,12-4-2018,1-4-2019,2056,2066,10
411200341,160870315,12-4-2018,1-4-2019,459,481,22
411200350,410005626,12-4-2018,1-4-2019,1237,1244,7
411200361,40303253,12-4-2018,1-4-2019,3485,3515,30
411200362,70902934,12-4-2018,1-4-2019,1811,1821,10
411200370,9603765,12-4-2018,1-4-2019,4598,4608,10
411200391,14109686,12-4-2018,1-4-2019,258,271,13
411200393,410005629,12-4-2018,1-4-2019,1663,1673,10
411200401,18NB049284,12-4-2018,1-4-2019,40,49,9
411200442,208039,12-4-2018,1-4-2019,1410,1417,7
411200451,60103695,12-4-2018,1-4-2019,1434,1452,18
411200471,2245,12-4-2018,1-4-2019,275,277,2
411200491,041-01-496A,12-4-2018,1-4-2019,2092,2121,29
411200550,40401025,12-4-2018,1-4-2019,1156,1170,14
411200552,1103005,12-4-2018,1-4-2019,2175,2196,21
411200560,80503067,12-4-2018,1-4-2019,1540,1576,36
411200570,60108059,12-4-2018,1-4-2019,794,802,8
411200580,150913707,12-4-2018,1-4-2019,296,305,9
411200590,1102067,12-4-2018,1-4-2019,1707,1717,10
411200640,10201067,12-4-2018,1-4-2019,2433,2447,14
411200690,10733308,12-4-2018,1-4-2019,1181,1188,7
411200700,17nb037569,12-4-2018,1-4-2019,78,88,10
411200710,40201104,12-4-2018,1-4-2019,1708,1729,21
411200711,112203486,12-4-2018,1-4-2019,1930,1952,22
411200712,6084299,12-4-2018,1-4-2019,1186,1199,13
