Acct_No,Mtr_No,PrevMR_Date,MR_Date,Prev_Rdg,Cur_Rdg,Cur_Consumption
211207834,ED-18-15-09545,1-2-2019,2-2-2019,1885,1926,41
211207835,160541481,1-2-2019,2-2-2019,211,223,12
211207837,160540635,1-2-2019,2-2-2019,357,374,17
211207838,160540660,10-2-2018,2-2-2019,323,338,15
211207839,160133831,1-2-2019,2-2-2019,90,103,13
211207840,160136204,1-2-2019,2-2-2019,124,139,15
211207841,160540669-1,1-3-2019,2-3-2019,110,113,3
211207842,160651701,1-2-2019,2-2-2019,336,349,13
211207844,160651705,1-2-2019,2-2-2019,251,262,11
211207845,160134023,1-2-2019,2-2-2019,277,286,9
211207846,160134024,1-2-2019,2-2-2019,416,432,16
211207847,160134069,1-2-2019,2-2-2019,160,167,7
211207848,160651799,1-2-2019,2-2-2019,206,216,10
211207849,160133855,1-3-2019,2-3-2019,158,176,18
211207850,160651234,1-2-2019,2-2-2019,249,254,5
211207851,160131500,1-2-2019,2-2-2019,417,436,19
211207852,160131498,1-2-2019,2-2-2019,236,241,5
211207853,160651231,1-2-2019,2-2-2019,180,187,7
211207854,160761208,1-2-2019,2-2-2019,153,158,5
211207855,160761243,1-5-2019,2-5-2019,274,289,15
211207856,160870362,1-2-2019,2-2-2019,143,147,4
211207857,160870361,1-2-2019,2-2-2019,159,167,8
211207858,160870371,1-2-2019,2-2-2019,229,245,16
211207860,160651703,1-2-2019,2-2-2019,165,171,6
211207861,50093,1-2-2019,2-2-2019,672,682,10
211207862,17NB024245,1-2-2019,2-2-2019,168,177,9
211207864,17NB044087,1-2-2019,2-2-2019,219,235,16
211207865,1672575,1-2-2019,2-2-2019,711,719,8
211207869,1470,1-2-2019,2-2-2019,469,491,22
211207870,160134072,1-2-2019,2-2-2019,213,219,6
211207871,17NB027509,1-2-2019,2-2-2019,139,148,9
211207872,140107929,1-2-2019,2-2-2019,659,672,13
211207873,170381646,1-2-2019,2-2-2019,194,206,12
211207874,170381905,1-2-2019,2-2-2019,210,218,8
211207875,170381678,1-2-2019,2-2-2019,73,78,5
211207876,170381628,1-2-2019,2-2-2019,436,464,28
211207877,17NB036338,1-2-2019,2-2-2019,173,182,9
211207878,170381659,1-2-2019,2-2-2019,158,167,9
211207879,TEMP 51191,1-3-2019,2-3-2019,2241,2250,9
211207880,17NB027902,1-2-2019,2-2-2019,216,229,13
211207881,17NB027910,1-2-2019,2-2-2019,91,97,6
211207882,17NB029739,1-2-2019,2-2-2019,150,161,11
211207883,ED-18-15-09778,1-2-2019,2-2-2019,1312,1324,12
211207884,17nb044219,1-2-2019,2-2-2019,172,188,16
211207885,17NB044808,1-2-2019,2-2-2019,109,117,8
211207887,17NB040295,1-2-2019,2-2-2019,191,198,7
211207890,17NB043382,1-2-2019,2-2-2019,45,47,2
211207891,17NB040289,1-2-2019,2-2-2019,57,59,2
211207892,17NB045490,1-2-2019,2-2-2019,152,164,12
211207893,17NB045496,1-2-2019,2-2-2019,127,133,6
211207894,17NB045019,1-2-2019,2-2-2019,218,253,35
211207895,17NB045083,1-2-2019,2-2-2019,138,148,10
211207897,17NB045291,1-2-2019,2-2-2019,122,132,10
211207898,17NB045025,1-2-2019,2-2-2019,65,69,4
211207900,17NB04425,1-2-2019,2-2-2019,63,68,5
211207901,17NB045084,1-2-2019,2-2-2019,99,108,9
211207902,17NB041802,1-2-2019,2-2-2019,127,136,9
211207903,17NB042488,1-2-2019,2-2-2019,805,900,95
211207904,17NB044409,1-2-2019,2-2-2019,51,55,4
211207905,01224-OLD,1-2-2019,2-2-2019,1427,1492,65
211207906,160136208,1-2-2019,2-2-2019,121,132,11
211207907,508175-OLD,1-2-2019,2-2-2019,678,689,11
211207908,31107670,1-2-2019,2-2-2019,810,821,11
211207909,71391,1-2-2019,2-2-2019,655,662,7
211207910,160541420,1-2-2019,2-2-2019,224,231,7
211207911,17nb037577,1-2-2019,2-2-2019,47,52,5
211207912,17NB037574,1-2-2019,2-2-2019,82,93,11
211207913,OOLD1,1-2-2019,2-2-2019,836,849,13
211207914,150200566OLD,1-2-2019,2-2-2019,136,147,11
211207915,304,1-2-2019,2-2-2019,166,179,13
211207916,BLURRED 001,1-2-2019,2-2-2019,753,764,11
211207917,18NB047059,1-2-2019,2-2-2019,72,83,11
211207918,2015082745,1-2-2019,2-2-2019,500,509,9
211207919,18NB048930,1-2-2019,2-2-2019,38,45,7
211207920,031943-18,1-2-2019,2-2-2019,221,267,46
211207921,031695-18,1-2-2019,2-2-2019,99,123,24
211207922,031944-18,1-2-2019,2-2-2019,76,97,21
211207923,031894-18,1-3-2019,2-3-2019,55,69,14
211207924,9592371-1,1-2-2019,2-2-2019,14,23,9
211207926,9664245,1-2-2019,2-2-2019,12,18,6
211207927,70904957,1-2-2019,2-2-2019,3,19,16
211207928,10116581,1-2-2019,2-2-2019,2,5,3
212200650,ED-18-15-10319,1-2-2019,2-2-2019,2110,2120,10
213200630,17NB029346,1-2-2019,2-2-2019,544,581,37
214200214,17NB029348,1-2-2019,2-2-2019,941,1001,60
214200330,17NB029349,1-2-2019,2-2-2019,1878,1979,101
214202690,17NB043954,1-2-2019,2-2-2019,237,252,15
214203430,1507,1-2-2019,2-2-2019,438,448,10
214204770,021-03-477,1-2-2019,2-2-2019,292,316,24
215200640,17NB036358,1-2-2019,2-2-2019,766,789,23
215204760,160540503,1-2-2019,2-2-2019,3417,3605,188
311200000,ED-18-15-10088,1-3-2019,2-3-2019,1232,1238,6
311200020,ED-18-15-09659,1-3-2019,2-3-2019,1762,1772,10
311200040,ED-18-15-09861,1-3-2019,2-3-2019,3449,3460,11
311200080,140105018,1-3-2019,2-3-2019,1214,1244,30
311200090,20140400647,1-3-2019,2-3-2019,1264,1276,12
311200100,ED-18-15-09824,1-3-2019,2-3-2019,1633,1640,7
311200140,160761245,1-3-2019,2-3-2019,711,740,29
311200150,965,1-3-2019,2-3-2019,1366,1392,26
311200180,ED-18-15-09858,1-3-2019,2-3-2019,2210,2215,5
311200190,160132607,1-3-2019,2-3-2019,299,310,11
311200210,ED-18-15-10346,1-3-2019,2-3-2019,1853,1857,4
311200216,2243,1-3-2019,2-3-2019,824,824,0
311200220,17nb038329,1-3-2019,2-3-2019,107,120,13
311200230,ED-18-15-10252,1-3-2019,2-3-2019,2662,2681,19
311200250,39633,1-3-2019,2-3-2019,1113,1126,13
311200260,ED-18-15-09427,1-3-2019,2-3-2019,2782,2801,19
311200270,ED-18-15-10124,1-2-2019,2-2-2019,1148,1158,10
311200290,ED-18-15-10254,1-3-2019,2-3-2019,1660,1669,9
311200300,ED-18-15-09815,1-3-2019,2-3-2019,1442,1453,11
311200310,ED-18-15-10158,1-3-2019,2-3-2019,3803,3815,12
311200330,30727860,1-3-2019,2-3-2019,1514,1515,1
311200331,736,1-4-2019,2-4-2019,354,361,7
311200350,ED-18-15-09431,1-3-2019,2-3-2019,2238,2268,30
311200360,160132830,1-5-2019,2-5-2019,390,403,13
311200380,101023821,1-3-2019,2-3-2019,970,988,18
311200390,ED-18-15-09763,1-3-2019,2-3-2019,1383,1392,9
311200400,ED-18-15-10456,1-3-2019,2-3-2019,1953,1955,2
311200410,12588,1-3-2019,2-3-2019,546,556,10
311200430,636,1-3-2019,2-3-2019,989,990,1
311200440,ED-18-15-10460,1-3-2019,2-3-2019,2925,2934,9
311200450,ED-18-15-10248,1-3-2019,2-3-2019,3048,3073,25
311200490,1138,1-3-2019,2-3-2019,1227,1275,48
311200500,101023822,1-3-2019,2-3-2019,864,881,17
311200510,150913731,1-3-2019,2-3-2019,409,415,6
311200520,497,1-3-2019,2-3-2019,1136,1144,8
311200550,ED-18-15-10255,1-3-2019,2-3-2019,2771,2793,22
311200560,ED-18-15-10249,1-3-2019,2-3-2019,2941,2949,8
311200570,ED-18-15-10246,1-3-2019,2-3-2019,2680,2686,6
311200600,112203749,1-3-2019,2-3-2019,1761,1776,15
311200650,3593,1-3-2019,2-3-2019,2622,2633,11
311200670,358,1-3-2019,2-3-2019,1351,1364,13
311200680,20154,1-3-2019,2-3-2019,721,740,19
311200700,802,1-3-2019,2-3-2019,652,659,7
311200710,ED-18-15-10247,1-3-2019,2-3-2019,2058,2094,36
311200740,402359,1-3-2019,2-3-2019,914,930,16
311200750,ED-18-15-09958,1-3-2019,2-3-2019,2525,2537,12
311200760,1443,1-3-2019,2-3-2019,729,741,12
311200761,ED-18-15-09661,1-3-2019,2-3-2019,2578,2591,13
311200762,ED-18-15-09960,1-3-2019,2-3-2019,2735,2748,13
311200763,70903618,1-3-2019,2-3-2019,1085,1109,24
311200770,ED-18-15-10462,1-3-2019,2-3-2019,2262,2274,12
311200780,ED-18-15-10368,1-3-2019,2-3-2019,2607,2618,11
311200790,ED-18-15-10253,1-3-2019,2-3-2019,1726,1738,12
311200810,ED-18-15-09956,1-3-2019,2-3-2019,1521,1534,13
311200820,50391,1-3-2019,2-3-2019,2494,2496,2
311200980,5,1-3-2019,2-3-2019,834,835,1
311200981,1101312,1-3-2019,2-3-2019,964,980,16
311200982,31105787,1-3-2019,2-3-2019,2421,2441,20
311200991,1108031-1,1-3-2019,2-3-2019,0,14,14
311201030,ED-18-15-10457,1-3-2019,2-3-2019,2013,2042,29
311201190,1001,1-3-2019,2-3-2019,1227,1234,7
311201230,1497,1-3-2019,2-3-2019,939,954,15
311201240,1103100,1-3-2019,2-3-2019,324,327,3
311201250,ED-18-15-10438,1-3-2019,2-3-2019,1532,1543,11
311201260,ED-18-15-10388,10-3-2018,2-3-2019,1512,1522,10
311201290,87053522,1-3-2019,2-3-2019,3331,3343,12
311201320,ED-18-15-09680,1-3-2019,2-3-2019,2205,2228,23
311201340,ED-18-15-10384,1-3-2019,2-3-2019,2290,2294,4
311201360,ED-18-15-10251,1-3-2019,2-3-2019,1762,1779,17
311201370,1461,1-3-2019,2-3-2019,1568,1585,17
311201380,990,1-3-2019,2-3-2019,1641,1670,29
311201390,ED-18-15-09959,1-3-2019,2-3-2019,1493,1515,22
311201420,17NB044080,1-3-2019,2-3-2019,399,409,10
311201430,ED-18-15-10110,1-3-2019,2-3-2019,1982,2005,23
311201450,ED-18-15-10199,1-3-2019,2-3-2019,1254,1274,20
311201460,ED-18-15-10418,1-3-2019,2-3-2019,1541,1561,20
311201480,98,1-3-2019,2-3-2019,750,753,3
311201490,ED-18-15-09819,1-3-2019,2-3-2019,4110,4130,20
311201500,ED-18-15-09656,1-3-2019,2-3-2019,2139,2170,31
311201520,ED-18-15-10439,1-3-2019,2-3-2019,1775,1783,8
311201530,966851,1-3-2019,2-3-2019,2581,2601,20
311201560,ED-18-15-09516,1-3-2019,2-3-2019,2292,2310,18
311201570,9663697,1-3-2019,2-3-2019,3540,3557,17
311201571,902808,1-3-2019,2-3-2019,768,788,20
311201580,ED-18-15-09863,1-3-2019,2-3-2019,3321,3341,20
311201581,1400109676,1-3-2019,2-3-2019,597,614,17
311201590,ED-18-15-10378,1-3-2019,2-3-2019,1639,1654,15
311201600,ED-18-15-10276,1-3-2019,2-3-2019,1607,1611,4
311201610,990611020,1-3-2019,2-3-2019,2364,2374,10
311201630,415,1-3-2019,2-3-2019,988,1004,16
311201660,ED-18-15-10369,1-3-2019,2-3-2019,1091,1102,11
311201670,ED-18-15-09679,1-3-2019,2-3-2019,1358,1371,13
311201680,70902370,1-3-2019,2-3-2019,1188,1198,10
311201700,ED-18-15-09678,1-3-2019,2-3-2019,2433,2441,8
311201701,87059569,1-5-2019,2-5-2019,862,877,15
311201710,ED-18-15-10380,1-3-2019,2-3-2019,2066,2079,13
311201730,ED-18-15-10376,1-3-2019,2-3-2019,2630,2637,7
311201740,150202718,1-3-2019,2-3-2019,532,544,12
311201741,ED-18-15-09676,1-3-2019,2-3-2019,1446,1461,15
311201742,6030730,1-3-2019,2-3-2019,6356,6374,18
311201750,967311,1-3-2019,2-3-2019,3272,3274,2
311201790,150202717,1-3-2019,2-3-2019,525,538,13
311201800,ED-18-15-10385,1-3-2019,2-3-2019,2218,2234,16
311201820,1070,1-3-2019,2-3-2019,339,347,8
311201830,ED-18-15-10157,1-3-2019,2-3-2019,3123,3141,18
311201880,ED-18-15-10377,1-3-2019,2-3-2019,1268,1275,7
311201910,ED-18-15-10250,1-3-2019,2-3-2019,1643,1659,16
311201930,2011-11-02782,1-6-2019,2-6-2019,1313,1332,19
311201950,903656,1-3-2019,2-3-2019,2166,2172,6
311201970,70902365,1-3-2019,2-3-2019,622,651,29
311202010,ED-18-15-09963,1-3-2019,2-3-2019,1367,1376,9
311202030,80603342,1-3-2019,2-3-2019,2484,2515,31
311202050,021979-18,1-3-2019,2-3-2019,38,47,9
311202060,873770,1-3-2019,2-3-2019,1479,1502,23
311202070,166699,1-3-2019,2-3-2019,2440,2443,3
311202080,ED-18-15-10382,1-3-2019,2-3-2019,1858,1876,18
311202100,2959,1-3-2019,2-3-2019,1531,1551,20
311202140,214040,1-3-2019,2-3-2019,2350,2362,12
311202170,ED-18-15-09541,1-3-2019,2-3-2019,1928,1955,27
311202180,ED-18-15-10470,1-3-2019,2-3-2019,1298,1321,23
311202210,150904760,1-3-2019,2-3-2019,966,994,28
311202220,ED-18-15-09535,1-3-2019,2-3-2019,1291,1304,13
311202230,9677218,1-3-2019,2-3-2019,2635,2643,8
311202240,873,1-3-2019,2-3-2019,1327,1335,8
311202250,17NB044799,1-3-2019,2-3-2019,298,311,13
311202260,ED-18-15-99536,1-3-2019,2-3-2019,2923,2938,15
311202271,70903613,1-3-2019,2-3-2019,671,671,0
311202280,17NB44806,1-3-2019,2-3-2019,1058,1147,89
311202330,627,1-3-2019,2-3-2019,678,682,4
311202340,2290,1-3-2019,2-3-2019,1303,1322,19
311202350,ED-18-15-10012,1-3-2019,2-3-2019,1498,1518,20
311202360,ED-18-15-10009,1-3-2019,2-3-2019,2110,2122,12
311202390,112504447,1-3-2019,2-3-2019,2108,2109,1
311202470,60108192,1-3-2019,2-3-2019,1442,1452,10
311202490,ED-18-15-09689,1-3-2019,2-3-2019,1791,1815,24
311202500,ED-18-15-09801,1-3-2019,2-3-2019,2207,2226,19
311202530,2009062301,1-3-2019,2-3-2019,1848,1958,110
311202540,1728,1-3-2019,2-3-2019,1330,1342,12
311202570,ED-18-15-09877,1-3-2019,2-3-2019,1742,1763,21
311202580,ED-18-15-09572,1-3-2019,2-3-2019,1344,1357,13
311202590,ED-18-15-09896,1-3-2019,2-3-2019,1705,1713,8
311202600,6084283,1-4-2019,2-4-2019,1093,1095,2
311202630,10708538,1-3-2019,2-3-2019,3464,3478,14
311202640,ED-18-15-09900,1-3-2019,2-3-2019,4431,4454,23
311202690,ED-18-15-09880,1-3-2019,2-3-2019,1414,1436,22
311202700,412,1-3-2019,2-3-2019,418,423,5
311202710,1101803,1-3-2019,2-3-2019,1018,1033,15
311202720,80601246,1-3-2019,2-3-2019,1344,1359,15
311202730,17nb044220,1-3-2019,2-3-2019,101,115,14
311202760,ED-18-15-09991,1-3-2019,2-3-2019,1817,1833,16
311202770,1861,1-3-2019,2-3-2019,452,460,8
311202820,ED-18-15-09688,1-3-2019,2-3-2019,1472,1492,20
311202830,ED-18-15-09575,1-3-2019,2-3-2019,1496,1509,13
311202860,ED-18-15-09655,1-3-2019,2-3-2019,1491,1494,3
311202870,ED-18-15-09994,1-3-2019,2-3-2019,2994,3012,18
311202880,ED-18-15-09885,1-3-2019,2-3-2019,3739,3759,20
311202890,ED-18-15-09648,1-3-2019,2-3-2019,2188,2203,15
311202900,ED-18-15-09571,1-3-2019,2-3-2019,1486,1508,22
311202920,6230890,1-3-2019,2-3-2019,1541,1556,15
311202930,ED-18-15-09652,1-3-2019,2-3-2019,4585,4639,54
311202940,ED-18-15-09649,1-3-2019,2-3-2019,2628,2644,16
311202960,12902,1-3-2019,2-3-2019,828,835,7
311202970,ED-18-15-10011,1-3-2019,2-3-2019,3993,3995,2
311202980,1100400,1-3-2019,2-3-2019,990,995,5
311202990,92009458,1-3-2019,2-3-2019,1730,1730,0
311202991,150903494,1-5-2019,2-5-2019,654,678,24
311202992,ED-18-15-09743,1-3-2019,2-3-2019,1967,1980,13
311203000,ED-18-15-09744,1-3-2019,2-3-2019,1587,1596,9
311203001,ED-18-15-09650,1-3-2019,2-3-2019,1875,1884,9
311203010,981100600,1-3-2019,2-3-2019,1951,1976,25
311203020,160134031,1-3-2019,2-3-2019,367,385,18
311203030,ED-18-15-10010,1-3-2019,2-3-2019,4169,4327,158
311203070,1107037,1-3-2019,2-3-2019,2129,2143,14
311203080,ED-18-15-09789,1-3-2019,2-3-2019,1941,1961,20
311203110,ED-18-15-09569,1-3-2019,2-3-2019,1203,1215,12
311203120,2312,1-3-2019,2-3-2019,796,808,12
311203150,17NB045027,1-3-2019,2-3-2019,134,144,10
311203190,ED-18-15-09740,1-3-2019,2-3-2019,99,103,4
311203200,ED-18-15-09736,1-3-2019,2-3-2019,1272,1285,13
311203220,ED-18-15-10446,1-3-2019,2-3-2019,3136,3160,24
311203270,2451,1-3-2019,2-3-2019,815,830,15
311203282,1101472,1-3-2019,2-3-2019,902,914,12
311203290,ED-18-15-10447,1-3-2019,2-3-2019,1451,1497,46
311203300,ED-18-15-10193,1-3-2019,2-3-2019,3026,3034,8
311203340,ED-18-15-09671,1-3-2019,2-3-2019,2081,2111,30
311203350,400030,1-3-2019,2-3-2019,631,643,12
311203360,ED-18-15-09673,1-3-2019,2-3-2019,1199,1205,6
311203370,1878,1-3-2019,2-3-2019,371,376,5
311203380,602691,1-3-2019,2-3-2019,462,464,2
311203390,101020899,1-3-2019,2-3-2019,960,966,6
311203400,140109649,1-3-2019,2-3-2019,701,712,11
311203404,ED-18-15-10187,1-3-2019,2-3-2019,3023,3034,11
311203410,1002029,1-3-2019,2-3-2019,7739,7843,104
311203420,ED-18-15-09672,1-3-2019,2-3-2019,2543,2608,65
311203430,908032,1-3-2019,2-3-2019,4854,4862,8
311203440,981101130,1-3-2019,2-3-2019,3028,3040,12
311203450,1001896,1-3-2019,2-3-2019,4231,4280,49
311203460,6085721,1-3-2019,2-3-2019,4789,4825,36
311203470,17NB029740,1-3-2019,2-3-2019,415,424,9
311203471,889,1-3-2019,2-3-2019,1093,1119,26
311203480,1994,1-5-2019,2-5-2019,933,941,8
311203490,ED-18-15-10188,1-3-2019,2-3-2019,2113,2126,13
311203510,2111,1-3-2019,2-3-2019,1658,1678,20
311203520,111208003,1-3-2019,2-3-2019,1458,1469,11
311203540,18NB049280,1-3-2019,2-3-2019,151,172,21
311203600,1000848,1-3-2019,2-3-2019,796,802,6
311203660,20932379,1-3-2019,2-3-2019,2771,2779,8
311203670,ED-18-15-10177,1-3-2019,2-3-2019,1802,1816,14
311203720,ED-18-15-09883,1-3-2019,2-3-2019,1521,1536,15
311203730,ED-18-15-10242,1-3-2019,2-3-2019,1527,1531,4
311203740,ED-18-15-09738,1-3-2019,2-3-2019,2698,2708,10
311203800,6010330,1-4-2019,2-4-2019,1135,1144,9
311203810,50802028,1-3-2019,2-3-2019,2568,2587,19
311203830,604561,1-3-2019,2-3-2019,486,494,8
311203840,2746,1-3-2019,2-3-2019,271,279,8
311203850,150200552,1-3-2019,2-3-2019,457,473,16
311203860,990613798,1-3-2019,2-3-2019,2498,2510,12
311203870,9671698,1-3-2019,2-3-2019,2273,2276,3
311203950,ED-18-15-09876,1-3-2019,2-3-2019,2624,2629,5
311204060,311204060,1-3-2019,2-3-2019,2522,2560,38
311204070,ED-18-15-09534,1-3-2019,2-3-2019,1270,1284,14
311204080,80801903,1-5-2019,2-5-2019,969,975,6
311204090,ED-18-15-09651,1-3-2019,2-3-2019,2492,2514,22
311204100,990506155,1-3-2019,2-3-2019,2549,2555,6
311204110,ED-18-15-10217,1-3-2019,2-3-2019,1310,1328,18
311204160,ED-18-15-10155,1-3-2019,2-3-2019,3025,3034,9
311204170,ED-18-15-09844,1-3-2019,2-3-2019,1843,1856,13
311204200,160870316,1-1-2019,2-1-2019,223,242,19
311204250,2011-1102649,1-3-2019,2-3-2019,859,875,16
311204260,ED-18-15-09930,1-3-2019,2-3-2019,4005,4024,19
311204261,20816393,1-3-2019,2-3-2019,4246,4262,16
311204270,140105260,1-3-2019,2-3-2019,1232,1248,16
311204271,2120982,1-3-2019,2-3-2019,26,44,18
311204280,ED-18-15-09842,1-3-2019,2-3-2019,1360,1364,4
311204290,ED-18-15-10147,1-3-2019,2-3-2019,1557,1565,8
311204300,1856,1-3-2019,2-3-2019,1027,1034,7
311204320,971206687,1-3-2019,2-3-2019,2909,2918,9
311204420,ED-18-15-09931,1-3-2019,2-3-2019,2495,2506,11
311204440,1484,1-3-2019,2-3-2019,968,982,14
311204470,311204470,7-3-2017,2-6-2019,447,454,7
311204490,9961762,1-5-2019,2-5-2019,2729,2744,15
311204520,ED-18-15-10308,1-3-2019,2-3-2019,2050,2063,13
311204540,4008749,1-5-2019,2-5-2019,1668,1692,24
311204560,ED-18-15-10095,1-3-2019,2-3-2019,3537,3548,11
311204570,150904631,1-3-2019,2-3-2019,68,76,8
311204580,ED-18-15-10449,1-3-2019,2-3-2019,2467,2478,11
311204590,ED-18-15-09926,1-3-2019,2-3-2019,1791,1799,8
311204630,ED-18-15-09927,1-3-2019,2-3-2019,3168,3176,8
311204640,ED-18-15-09670,1-3-2019,2-3-2019,1508,1527,19
311204650,ED-18-15-10109,1-3-2019,2-3-2019,2803,2814,11
311204700,602850,1-3-2019,2-3-2019,369,376,7
311204730,140106743,1-3-2019,2-3-2019,410,418,8
311204740,ED-18-15-10064,1-3-2019,2-3-2019,1773,1798,25
311204770,ED-18-15-09666,1-3-2019,2-3-2019,3022,3036,14
311204780,9990612160,1-3-2019,2-3-2019,2322,2322,0
311204781,1108047,1-3-2019,2-3-2019,2385,2395,10
311204820,ED-18-15-09675,1-3-2019,2-3-2019,1216,1224,8
311204850,100314911,1-3-2019,2-3-2019,441,442,1
311204860,1816,1-3-2019,2-3-2019,402,409,7
311204940,140107084,1-3-2019,2-3-2019,893,910,17
311204960,140812202,1-3-2019,2-3-2019,686,696,10
311204980,ED-18-15-10092,1-3-2019,2-3-2019,2862,2880,18
311205010,ED-18-15-10093,1-3-2019,2-3-2019,1763,1794,31
311205020,70904953,1-3-2019,2-3-2019,1907,1915,8
311205030,90825193,1-3-2019,2-3-2019,2502,2527,25
311205040,1746,1-3-2019,2-3-2019,361,383,22
311205060,140107948,1-3-2019,2-3-2019,539,553,14
311205070,101021957,1-3-2019,2-3-2019,1419,1435,16
311205090,ED-18-15-10039,1-3-2019,2-3-2019,1752,1769,17
311205100,70903116,1-3-2019,2-3-2019,1489,1497,8
311205110,2155,1-3-2019,2-3-2019,1798,1816,18
311205160,ED-18-15-10087,1-3-2019,2-3-2019,994,1026,32
311205170,ED-18-15-10108,1-3-2019,2-3-2019,1860,1881,21
311205210,021879-18,1-3-2019,2-3-2019,23,30,7
311205220,ED-18-15-09543,1-3-2019,2-3-2019,2131,2148,17
311205230,ED-18-15-10192,1-3-2019,2-3-2019,1090,1099,9
311205240,ED-18-15-10190,1-3-2019,2-3-2019,3007,3020,13
311205270,ED-18-15-10091,1-3-2019,2-3-2019,2997,3009,12
311205280,ED-18-15-10221,1-3-2019,2-3-2019,1194,1199,5
311205290,ED-18-15-09929,1-3-2019,2-3-2019,967,980,13
311205300,ED-18-15-10089,1-3-2019,2-3-2019,1686,1703,17
311205340,111807,1-5-2019,2-5-2019,1039,1057,18
311205350,4252031,1-3-2019,2-3-2019,303,308,5
311205360,90271934,1-3-2019,2-3-2019,746,750,4
311205380,1102420,1-3-2019,2-3-2019,944,951,7
311205390,90114059,1-3-2019,2-3-2019,10,27,17
311205400,6271004,1-3-2019,2-3-2019,1244,1256,12
311205410,1815,1-3-2019,2-3-2019,1278,1288,10
311205420,ED-18-15-10379,1-3-2019,2-3-2019,1658,1671,13
311205430,40201165,1-5-2019,2-5-2019,1501,1523,22
314200110,101023829,1-3-2019,2-3-2019,995,1008,13
314200320,140106584,1-3-2019,2-3-2019,459,468,9
314203770,ED-18-15-09654,1-3-2019,2-3-2019,1378,1386,8
314204240,ED-18-15-09843,1-3-2019,2-3-2019,1052,1080,28
314204840,1487,1-3-2019,2-3-2019,994,1014,20
314204990,ED-18-15-10094,1-3-2019,2-3-2019,4603,4644,41
314205440,ED-18-15-10151,1-3-2019,2-3-2019,1188,1214,26
314205450,100311674,1-3-2019,2-3-2019,2191,2256,65
314205460,100418672,1-6-2019,2-6-2019,920,925,5
314205470,ED-18-15-09531,1-3-2019,2-3-2019,1182,1191,9
314205490,112104400,1-3-2019,2-3-2019,1918,1936,18
314205500,150202703,1-3-2019,2-3-2019,619,630,11
314205510,ED-18-15-10154,1-3-2019,2-3-2019,932,942,10
314205520,179,1-3-2019,2-3-2019,308,320,12
314205540,101023573,1-3-2019,2-3-2019,712,722,10
314205550,ED-18-15-09538,1-3-2019,2-3-2019,1018,1033,15
314205560,101023741,1-3-2019,2-3-2019,569,571,2
314205570,ED-18-15-09932,1-3-2019,2-3-2019,1311,1331,20
314205580,101023803,1-3-2019,2-3-2019,1752,1817,65
314205600,40206504,1-3-2019,2-3-2019,2053,2063,10
314205611,2512,1-3-2019,2-3-2019,757,764,7
314205613,1940,1-3-2019,2-3-2019,864,879,15
314205614,1101601,1-3-2019,2-3-2019,1211,1224,13
314205615,ED-18-15-10183,1-3-2019,2-3-2019,1217,1242,25
314205616,ED-18-15-09881,1-3-2019,2-3-2019,1695,1717,22
314205617,2281,1-3-2019,2-3-2019,587,591,4
314205618,816,1-3-2019,2-3-2019,650,660,10
314205619,101020844,1-3-2019,2-3-2019,1169,1190,21
314205620,2048,1-3-2019,2-3-2019,1091,1108,17
314205621,ED-18-15-09647,1-3-2019,2-3-2019,18,34,16
314205622,101023801,1-3-2019,2-3-2019,1338,1378,40
314205623,2432,1-3-2019,2-3-2019,455,467,12
314205624,1751,1-3-2019,2-3-2019,421,430,9
314205625,1102597,1-3-2019,2-3-2019,276,292,16
314205626,150202896,1-3-2019,2-3-2019,633,642,9
314205627,1003013,1-3-2019,2-3-2019,1165,1180,15
314205628,1100633,1-3-2019,2-3-2019,730,740,10
314205629,1102052,1-3-2019,2-3-2019,660,664,4
314205630,1101057,1-3-2019,2-3-2019,760,768,8
314205633,1102484,1-3-2019,2-3-2019,964,980,16
314205634,1195420,1-3-2019,2-3-2019,926,936,10
314205636,10-0149,1-3-2019,2-3-2019,854,871,17
314205637,ED-18-15-10160,1-3-2019,2-3-2019,2375,2405,30
314205638,ED-18-15-10180,1-3-2019,2-3-2019,1732,1761,29
314205639,45405,1-3-2019,2-3-2019,711,721,10
314205640,50518,1-3-2019,2-3-2019,1155,1181,26
314205641,2011-11-02669,1-3-2019,2-3-2019,1088,1099,11
314205642,12531,1-3-2019,2-3-2019,1033,1051,18
314205643,19,1-3-2019,2-3-2019,489,496,7
314205644,12890,1-3-2019,2-3-2019,1070,1072,2
314205645,ED-18-15-10220,1-3-2019,2-3-2019,1183,1192,9
314205646,14268,1-3-2019,2-3-2019,950,963,13
314205647,391,1-3-2019,2-3-2019,1593,1623,30
314205648,140109687,1-3-2019,2-3-2019,269,277,8
314205649,2125,1-3-2019,2-3-2019,938,945,7
314205650,1425,1-3-2019,2-3-2019,666,691,25
314205651,ED-18-15-10063,1-3-2019,2-3-2019,1048,1070,22
314205652,308,1-3-2019,2-3-2019,565,583,18
314205653,943,1-4-2019,2-4-2019,883,888,5
314205654,402105,1-3-2019,2-3-2019,551,563,12
314205655,140912379,1-3-2019,2-3-2019,513,523,10
314205656,ED-18-15-10389,1-3-2019,2-3-2019,1979,1993,14
314205657,400641,1-3-2019,2-3-2019,546,563,17
314205658,150202709,1-3-2019,2-3-2019,1078,1113,35
314205659,2356,1-3-2019,2-3-2019,567,578,11
