Acct_No,Mtr_No,PrevMR_Date,MR_Date,Prev_Rdg,Cur_Rdg,Cur_Consumption
211207909,71391,2-2-2019,3-2-2019,662,667,5
211207910,160541420,2-2-2019,3-2-2019,231,236,5
211207911,17nb037577,2-2-2019,3-2-2019,52,58,6
211207912,17NB037574,2-2-2019,3-2-2019,93,104,11
211207913,OOLD1,2-2-2019,3-2-2019,849,859,10
211207914,150200566OLD,2-2-2019,3-2-2019,147,152,5
211207915,304,2-2-2019,3-2-2019,179,189,10
211207916,BLURRED 001,2-2-2019,3-2-2019,764,773,9
211207917,18NB047059,2-2-2019,3-2-2019,83,96,13
211207918,2015082745,2-2-2019,3-2-2019,509,518,9
211207919,18NB048930,2-2-2019,3-2-2019,45,51,6
211207920,031943-18,2-2-2019,3-2-2019,267,317,50
211207921,031695-18,2-2-2019,3-2-2019,123,145,22
211207922,031944-18,2-2-2019,3-2-2019,97,113,16
211207924,9592371-1,2-2-2019,3-2-2019,23,31,8
211207926,9664245,2-2-2019,3-2-2019,18,22,4
211207927,70904957,2-2-2019,3-2-2019,19,32,13
211207928,10116581,2-2-2019,3-2-2019,5,7,2
212200650,ED-18-15-10319,2-2-2019,3-2-2019,2,4,2
213200630,17NB029346,2-2-2019,3-2-2019,581,605,24
214200214,17NB029348,2-2-2019,3-2-2019,1001,1052,51
214200330,17NB029349,2-2-2019,3-2-2019,1979,2064,85
214202690,17NB043954,2-2-2019,3-2-2019,252,269,17
214203430,1507,2-2-2019,3-2-2019,448,457,9
214204770,021-03-477,2-2-2019,3-2-2019,316,335,19
215200640,17NB036358,2-2-2019,3-2-2019,789,809,20
215204760,160540503,2-2-2019,3-2-2019,81,410,329
311200270,ED-18-15-10124,2-2-2019,3-2-2019,4,13,9
411206010,60406047,2-2-2019,3-2-2019,1383,1391,8
611202515,1817,2-2-2019,3-2-2019,582,588,6
2112040600,ED-18-15-10127,2-2-2019,3-2-2019,3,9,6
211207768,400664,6-2-2018,3-2-2019,240,242,2
211207929,2011-10-02677,1-24-2019,3-2-2019,1068,1083,15
211206640,21209547,2-3-2019,3-2-2019,510,513,3
111206560,410007229,2-3-2019,3-3-2019,356,366,10
111207708,12784,2-3-2019,3-3-2019,206,210,4
113205130,ED-18-15-09683,2-3-2019,3-3-2019,9,34,25
211205670,4100007681,2-3-2019,3-3-2019,820,829,9
211205710,601869,2-3-2019,3-3-2019,764,778,14
211205810,ED-18-15-09530,2-3-2019,3-3-2019,2,8,6
211206864,ED-18-15-10387,2-3-2019,3-3-2019,3,4,1
211207020,80802017,2-3-2019,3-3-2019,837,841,4
211207230,ED-18-15-10090,2-3-2019,3-3-2019,2,13,11
211207736,1101650,2-3-2019,3-3-2019,1329,1355,26
211207779,ED-18-15-09677,2-3-2019,3-3-2019,15,63,48
211207780,140107913,2-3-2019,3-3-2019,120,125,5
211207781,1075,2-3-2019,3-3-2019,280,292,12
211207785,140106586,2-3-2019,3-3-2019,700,712,12
211207833,160133779,2-3-2019,3-3-2019,301,309,8
211207841,160540669-1,2-3-2019,3-3-2019,113,116,3
211207849,160133855,2-3-2019,3-3-2019,176,196,20
211207879,TEMP 51191,2-3-2019,3-3-2019,2250,2264,14
211207923,031894-18,2-3-2019,3-3-2019,69,83,14
311200000,ED-18-15-10088,2-3-2019,3-3-2019,1,7,6
311200020,ED-18-15-09659,2-3-2019,3-3-2019,4,16,12
311200040,ED-18-15-09861,2-3-2019,3-3-2019,4,17,13
311200080,140105018,2-3-2019,3-3-2019,1244,1277,33
311200090,20140400647,2-3-2019,3-3-2019,1276,1290,14
311200100,ED-18-15-09824,2-3-2019,3-3-2019,3,12,9
311200140,160761245,2-3-2019,3-3-2019,740,765,25
311200150,965,2-3-2019,3-3-2019,1392,1413,21
311200180,ED-18-15-09858,2-3-2019,3-3-2019,3,11,8
311200190,160132607,2-3-2019,3-3-2019,310,318,8
311200210,ED-18-15-10346,2-3-2019,3-3-2019,3,8,5
311200216,2243,2-3-2019,3-3-2019,824,826,2
311200220,17nb038329,2-3-2019,3-3-2019,120,133,13
311200230,ED-18-15-10252,2-3-2019,3-3-2019,6,23,17
311200250,39633,2-3-2019,3-3-2019,1126,1139,13
311200260,ED-18-15-09427,2-3-2019,3-3-2019,8,25,17
311200290,ED-18-15-10254,2-3-2019,3-3-2019,4,14,10
311200300,ED-18-15-09815,2-3-2019,3-3-2019,4,12,8
311200310,ED-18-15-10158,2-3-2019,3-3-2019,6,18,12
311200330,30727860,2-3-2019,3-3-2019,1515,1516,1
311200350,ED-18-15-09431,2-3-2019,3-3-2019,11,37,26
311200380,101023821,2-3-2019,3-3-2019,988,1010,22
311200390,ED-18-15-09763,2-3-2019,3-3-2019,3,12,9
311200400,ED-18-15-10456,2-3-2019,3-3-2019,2,3,1
311200410,12588,2-3-2019,3-3-2019,556,567,11
311200430,636,2-3-2019,3-3-2019,990,990,0
311200440,ED-18-15-10460,2-3-2019,3-3-2019,4,12,8
311200450,ED-18-15-10248,2-3-2019,3-3-2019,17,53,36
311200490,1138,2-3-2019,3-3-2019,1275,1283,8
311200500,101023822,2-3-2019,3-3-2019,881,893,12
311200510,150913731,2-3-2019,3-3-2019,415,421,6
311200520,497,2-3-2019,3-3-2019,1144,1157,13
311200550,ED-18-15-10255,2-3-2019,3-3-2019,7,25,18
311200560,ED-18-15-10249,2-3-2019,3-3-2019,3,12,9
311200570,ED-18-15-10246,2-3-2019,3-3-2019,2,8,6
311200600,112203749,2-3-2019,3-3-2019,1776,1791,15
311200650,3593,2-3-2019,3-3-2019,2633,2646,13
311200670,358,2-3-2019,3-3-2019,1364,1376,12
311200680,20154,2-3-2019,3-3-2019,740,759,19
311200700,802,2-3-2019,3-3-2019,659,664,5
311200710,ED-18-15-10247,2-3-2019,3-3-2019,16,45,29
311200740,402359,2-3-2019,3-3-2019,930,951,21
311200750,ED-18-15-09958,2-3-2019,3-3-2019,5,15,10
311200760,1443,2-3-2019,3-3-2019,741,749,8
311200761,ED-18-15-09661,2-3-2019,3-3-2019,5,18,13
311200762,ED-18-15-09960,2-3-2019,3-3-2019,4,15,11
311200763,70903618,2-3-2019,3-3-2019,1109,1129,20
311200770,ED-18-15-10462,2-3-2019,3-3-2019,5,15,10
311200780,ED-18-15-10368,2-3-2019,3-3-2019,4,12,8
311200790,ED-18-15-10253,2-3-2019,3-3-2019,5,15,10
311200810,ED-18-15-09956,2-3-2019,3-3-2019,4,16,12
311200820,50391,2-3-2019,3-3-2019,2496,2500,4
311200980,5,2-3-2019,3-3-2019,835,837,2
311200981,1101312,2-3-2019,3-3-2019,980,992,12
311200982,31105787,2-3-2019,3-3-2019,2441,2457,16
311200991,35798,2-3-2019,3-3-2019,14,15,1
311201030,ED-18-15-10457,2-3-2019,3-3-2019,9,36,27
311201190,1001,2-3-2019,3-3-2019,1234,1237,3
311201230,1497,2-3-2019,3-3-2019,954,967,13
311201240,1103100,2-3-2019,3-3-2019,327,330,3
311201250,ED-18-15-10438,2-3-2019,3-3-2019,4,12,8
311201260,ED-18-15-10388,2-3-2019,3-3-2019,4,11,7
311201290,87053522,2-3-2019,3-3-2019,3343,3399,56
311201320,ED-18-15-09680,2-3-2019,3-3-2019,4,12,8
311201340,ED-18-15-10384,2-3-2019,3-3-2019,2,4,2
311201360,ED-18-15-10251,2-3-2019,3-3-2019,5,18,13
311201370,1461,2-3-2019,3-3-2019,1585,1597,12
311201380,990,2-3-2019,3-3-2019,1670,1690,20
311201390,ED-18-15-09959,2-3-2019,3-3-2019,8,27,19
311201420,17NB044080,2-3-2019,3-3-2019,409,417,8
311201430,ED-18-15-10110,2-3-2019,3-3-2019,3,29,26
311201450,ED-18-15-10199,2-3-2019,3-3-2019,5,23,18
311201460,ED-18-15-10418,2-3-2019,3-3-2019,7,25,18
311201480,98,2-3-2019,3-3-2019,753,756,3
311201490,ED-18-15-09819,2-3-2019,3-3-2019,8,34,26
311201500,ED-18-15-09656,2-3-2019,3-3-2019,9,49,40
311201520,ED-18-15-10439,2-3-2019,3-3-2019,8,45,37
311201530,966851,2-3-2019,3-3-2019,2601,2622,21
311201560,ED-18-15-09516,2-3-2019,3-3-2019,5,17,12
311201570,9663697,2-3-2019,3-3-2019,3557,3566,9
311201571,902808,2-3-2019,3-3-2019,788,808,20
311201580,ED-18-15-09863,2-3-2019,3-3-2019,9,26,17
311201581,1400109676,2-3-2019,3-3-2019,614,624,10
311201590,ED-18-15-10378,2-3-2019,3-3-2019,5,19,14
311201600,ED-18-15-10276,2-3-2019,3-3-2019,3,11,8
311201610,990611020,2-3-2019,3-3-2019,2374,2381,7
311201630,415,2-3-2019,3-3-2019,1004,1017,13
311201660,ED-18-15-10369,2-3-2019,3-3-2019,4,17,13
311201670,ED-18-15-09679,2-3-2019,3-3-2019,4,15,11
311201680,70902370,2-3-2019,3-3-2019,1198,1207,9
311201700,ED-18-15-09678,2-3-2019,3-3-2019,4,15,11
311201710,ED-18-15-10380,2-3-2019,3-3-2019,2,7,5
311201730,ED-18-15-10376,2-3-2019,3-3-2019,3,9,6
311201740,150202718,2-3-2019,3-3-2019,544,555,11
311201741,ED-18-15-09676,2-3-2019,3-3-2019,5,19,14
311201742,6030730,2-3-2019,3-3-2019,6374,6435,61
311201750,967311,2-3-2019,3-3-2019,3274,3277,3
311201790,150202717,2-3-2019,3-3-2019,538,548,10
311201800,ED-18-15-10385,2-3-2019,3-3-2019,6,19,13
311201820,17NB044009,2-3-2019,3-3-2019,347,356,9
311201830,ED-18-15-10157,2-3-2019,3-3-2019,8,25,17
311201880,ED-18-15-10377,2-3-2019,3-3-2019,3,10,7
311201910,ED-18-15-10250,2-3-2019,3-3-2019,5,16,11
311201950,903656,2-3-2019,3-3-2019,2172,2182,10
311201970,70902365,2-3-2019,3-3-2019,651,682,31
311202010,ED-18-15-09963,2-3-2019,3-3-2019,3,12,9
311202030,80603342,2-3-2019,3-3-2019,2515,2546,31
311202050,021979-18,2-3-2019,3-3-2019,47,54,7
311202060,873770,2-3-2019,3-3-2019,1502,1520,18
311202070,166699,2-3-2019,3-3-2019,2443,2446,3
311202080,ED-18-15-10382,2-3-2019,3-3-2019,7,20,13
311202100,2959,2-3-2019,3-3-2019,1551,1577,26
311202140,214040,2-3-2019,3-3-2019,2362,2364,2
311202170,ED-18-15-09541,2-3-2019,3-3-2019,7,28,21
311202180,ED-18-15-10470,2-3-2019,3-3-2019,7,35,28
311202210,150904760,2-3-2019,3-3-2019,994,1015,21
311202220,ED-18-15-09535,2-3-2019,3-3-2019,2,12,10
311202230,9677218,2-3-2019,3-3-2019,2643,2651,8
311202240,873,2-3-2019,3-3-2019,1335,1342,7
311202250,17NB044799,2-3-2019,3-3-2019,311,321,10
311202260,ED-18-15-99536,2-3-2019,3-3-2019,5,18,13
311202280,17NB44806,2-3-2019,3-3-2019,1147,1161,14
311202330,627,2-3-2019,3-3-2019,682,684,2
311202340,2290,2-3-2019,3-3-2019,1322,1338,16
311202350,ED-18-15-10012,2-3-2019,3-3-2019,6,34,28
311202360,ED-18-15-10009,2-3-2019,3-3-2019,4,21,17
311202390,112504447,2-3-2019,3-3-2019,2109,2131,22
311202470,60108192,2-3-2019,3-3-2019,1452,1459,7
311202490,ED-18-15-09689,2-3-2019,3-3-2019,5,23,18
311202500,ED-18-15-09801,2-3-2019,3-3-2019,5,26,21
311202530,2009062301,2-3-2019,3-3-2019,10,106,96
311202540,1728,2-3-2019,3-3-2019,1342,1360,18
311202570,ED-18-15-09877,2-3-2019,3-3-2019,4,21,17
311202580,ED-18-15-09572,2-3-2019,3-3-2019,3,14,11
311202590,ED-18-15-09896,2-3-2019,3-3-2019,2,8,6
311202630,10708538,2-3-2019,3-3-2019,2,14,12
311202640,ED-18-15-09900,2-3-2019,3-3-2019,5,28,23
311202690,ED-18-15-09880,2-3-2019,3-3-2019,4,21,17
311202700,412,2-3-2019,3-3-2019,423,428,5
311202710,1101803,2-3-2019,3-3-2019,1033,1048,15
311202720,80601246,2-3-2019,3-3-2019,3,14,11
311202730,17nb044220,2-3-2019,3-3-2019,115,126,11
311202760,ED-18-15-09991,2-3-2019,3-3-2019,3,19,16
311202770,1861,2-3-2019,3-3-2019,460,467,7
311202820,ED-18-15-09688,2-3-2019,3-3-2019,4,20,16
311202830,ED-18-15-09575,2-3-2019,3-3-2019,3,15,12
311202860,ED-18-15-09655,2-3-2019,3-3-2019,1,3,2
311202870,ED-18-15-09994,2-3-2019,3-3-2019,4,17,13
311202880,ED-18-15-09885,2-3-2019,3-3-2019,7,28,21
311202890,ED-18-15-09648,2-3-2019,3-3-2019,4,20,16
311202900,ED-18-15-09571,2-3-2019,3-3-2019,3,18,15
311202920,6230890,2-3-2019,3-3-2019,2,14,12
311202930,ED-18-15-09652,2-3-2019,3-3-2019,9,55,46
311202940,ED-18-15-09649,2-3-2019,3-3-2019,2,17,15
311202960,12902,2-3-2019,3-3-2019,835,840,5
311202970,ED-18-15-10011,2-3-2019,3-3-2019,2,7,5
311202980,1100400,2-3-2019,3-3-2019,995,1001,6
311202990,92009458,2-3-2019,3-3-2019,1730,1730,0
311202992,ED-18-15-09743,2-3-2019,3-3-2019,2,16,14
311203000,ED-18-15-09744,2-3-2019,3-3-2019,2,10,8
311203001,ED-18-15-09650,2-3-2019,3-3-2019,2,12,10
311203010,981100600,2-3-2019,3-3-2019,2,8,6
311203020,160134031,2-3-2019,3-3-2019,385,401,16
311203030,ED-18-15-10010,2-3-2019,3-3-2019,135,224,89
311203070,1107037,2-3-2019,3-3-2019,3,13,10
311203080,ED-18-15-09789,2-3-2019,3-3-2019,4,22,18
311203110,ED-18-15-09569,2-3-2019,3-3-2019,2,12,10
311203120,2312,2-3-2019,3-3-2019,808,817,9
311203150,17NB045027,2-3-2019,3-3-2019,144,151,7
311203190,ED-18-15-09740,2-3-2019,3-3-2019,4,17,13
311203200,ED-18-15-09736,2-3-2019,3-3-2019,1,1,0
311203220,ED-18-15-10446,2-3-2019,3-3-2019,4,29,25
311203270,2451,2-3-2019,3-3-2019,830,844,14
311203282,1101472,2-3-2019,3-3-2019,914,923,9
311203290,ED-18-15-10447,2-3-2019,3-3-2019,6,44,38
311203300,ED-18-15-10193,2-3-2019,3-3-2019,2,11,9
311203340,ED-18-15-09671,2-3-2019,3-3-2019,3,13,10
311203350,400030,2-3-2019,3-3-2019,643,652,9
311203360,ED-18-15-09673,2-3-2019,3-3-2019,1,7,6
311203370,1878,2-3-2019,3-3-2019,376,378,2
311203380,602691,2-3-2019,3-3-2019,464,464,0
311203390,101020899,2-3-2019,3-3-2019,966,972,6
311203400,140109649,2-3-2019,3-3-2019,712,723,11
311203404,ED-18-15-10187,2-3-2019,3-3-2019,7,25,18
311203410,1002029,2-3-2019,3-3-2019,7,67,60
311203420,ED-18-15-09672,2-3-2019,3-3-2019,2,14,12
311203430,908032,2-3-2019,3-3-2019,2,11,9
311203440,981101130,2-3-2019,3-3-2019,2,14,12
311203450,1001896,2-3-2019,3-3-2019,6,44,38
311203460,6085721,2-3-2019,3-3-2019,4825,4858,33
311203470,17NB029740,2-3-2019,3-3-2019,424,447,23
311203471,889,2-3-2019,3-3-2019,4,33,29
311203490,ED-18-15-10188,2-3-2019,3-3-2019,3,15,12
311203510,2111,2-3-2019,3-3-2019,4,21,17
311203520,111208003,2-3-2019,3-3-2019,2,10,8
311203540,18NB049280,2-3-2019,3-3-2019,172,194,22
311203600,1000848,2-3-2019,3-3-2019,802,811,9
311203660,20932379,2-3-2019,3-3-2019,2779,2790,11
311203670,ED-18-15-10177,2-3-2019,3-3-2019,5,17,12
311203720,ED-18-15-09883,2-3-2019,3-3-2019,3,18,15
311203730,ED-18-15-10242,2-3-2019,3-3-2019,2,8,6
311203740,ED-18-15-09738,2-3-2019,3-3-2019,2,12,10
311203810,50802028,2-3-2019,3-3-2019,2587,2604,17
311203830,604561,2-3-2019,3-3-2019,5,22,17
311203840,2746,2-3-2019,3-3-2019,279,284,5
311203850,150200552,2-3-2019,3-3-2019,473,492,19
311203860,990613798,2-3-2019,3-3-2019,2510,2519,9
311203870,9671698,2-3-2019,3-3-2019,2276,2278,2
311203950,ED-18-15-09876,2-3-2019,3-3-2019,1,5,4
311204060,311204060,2-3-2019,3-3-2019,10,41,31
311204070,ED-18-15-09534,2-3-2019,3-3-2019,3,21,18
311204090,ED-18-15-09651,2-3-2019,3-3-2019,5,28,23
311204100,990506155,2-3-2019,3-3-2019,2555,2560,5
311204110,ED-18-15-10217,2-3-2019,3-3-2019,494,504,10
311204160,ED-18-15-10155,2-3-2019,3-3-2019,3,12,9
311204170,ED-18-15-09844,2-3-2019,3-3-2019,3,14,11
311204250,2011-1102649,2-3-2019,3-3-2019,875,890,15
311204260,ED-18-15-09930,2-3-2019,3-3-2019,3,20,17
311204261,20816393,2-3-2019,3-3-2019,4262,4274,12
311204270,140105260,2-3-2019,3-3-2019,1248,1262,14
311204271,2120982,2-3-2019,3-3-2019,44,56,12
311204280,ED-18-15-09842,2-3-2019,3-3-2019,1,9,8
311204290,ED-18-15-10147,2-3-2019,3-3-2019,3,11,8
311204300,1856,2-3-2019,3-3-2019,1034,1040,6
311204320,971206687,2-3-2019,3-3-2019,2918,2926,8
311204420,ED-18-15-09931,2-3-2019,3-3-2019,2,14,12
311204440,1484,2-3-2019,3-3-2019,982,994,12
311204520,ED-18-15-10308,2-3-2019,3-3-2019,3,19,16
311204560,ED-18-15-10095,2-3-2019,3-3-2019,3,18,15
311204570,150904631,2-3-2019,3-3-2019,76,81,5
311204580,ED-18-15-10449,2-3-2019,3-3-2019,3,13,10
311204590,ED-18-15-09926,2-3-2019,3-3-2019,1,6,5
311204630,ED-18-15-09927,2-3-2019,3-3-2019,2,11,9
311204640,ED-18-15-09670,2-3-2019,3-3-2019,2,11,9
311204650,ED-18-15-10109,2-3-2019,3-3-2019,3,18,15
311204700,602850,2-3-2019,3-3-2019,376,383,7
311204730,140106743,2-3-2019,3-3-2019,418,424,6
311204740,ED-18-15-10064,2-3-2019,3-3-2019,6,27,21
311204770,ED-18-15-09666,2-3-2019,3-3-2019,2,17,15
311204780,9990612160,2-3-2019,3-3-2019,2322,2323,1
311204781,1108047,2-3-2019,3-3-2019,2395,2403,8
311204820,ED-18-15-09675,2-3-2019,3-3-2019,1,5,4
311204850,100314911,2-3-2019,3-3-2019,442,443,1
311204860,1816,2-3-2019,3-3-2019,409,419,10
311204940,140107084,2-3-2019,3-3-2019,910,927,17
311204960,140812202,2-3-2019,3-3-2019,696,710,14
311204980,ED-18-15-10092,2-3-2019,3-3-2019,3,24,21
311205010,ED-18-15-10093,2-3-2019,3-3-2019,4,25,21
311205020,70904953,2-3-2019,3-3-2019,1915,1923,8
311205030,90825193,2-3-2019,3-3-2019,2527,2548,21
311205040,1746,2-3-2019,3-3-2019,363,366,3
311205060,140107948,2-3-2019,3-3-2019,553,565,12
311205070,101021957,2-3-2019,3-3-2019,1435,1448,13
311205090,ED-18-15-10039,2-3-2019,3-3-2019,3,28,25
311205100,70903116,2-3-2019,3-3-2019,3,17,14
311205110,2155,2-3-2019,3-3-2019,2,22,20
311205160,ED-18-15-10087,2-3-2019,3-3-2019,3,13,10
311205170,ED-18-15-10108,2-3-2019,3-3-2019,4,33,29
311205210,021879-18,2-3-2019,3-3-2019,30,42,12
311205220,ED-18-15-09543,2-3-2019,3-3-2019,4,17,13
311205230,ED-18-15-10192,2-3-2019,3-3-2019,4,9,5
311205240,ED-18-15-10190,2-3-2019,3-3-2019,2,21,19
311205270,ED-18-15-10091,2-3-2019,3-3-2019,3,18,15
311205280,ED-18-15-10221,2-3-2019,3-3-2019,2,7,5
311205290,ED-18-15-09929,2-3-2019,3-3-2019,2,14,12
311205300,ED-18-15-10089,2-3-2019,3-3-2019,3,18,15
311205350,4252031,2-3-2019,3-3-2019,308,328,20
311205360,90271934,2-3-2019,3-3-2019,750,754,4
311205380,1102420,2-3-2019,3-3-2019,951,961,10
311205390,90114059,2-3-2019,3-3-2019,27,41,14
311205400,6271004,2-3-2019,3-3-2019,1256,1266,10
311205410,1815,2-3-2019,3-3-2019,1288,1303,15
311205420,ED-18-15-10379,2-3-2019,3-3-2019,5,16,11
314200110,101023829,2-3-2019,3-3-2019,1008,1021,13
314200320,140106584,2-3-2019,3-3-2019,468,469,1
314203770,ED-18-15-09654,2-3-2019,3-3-2019,2,9,7
314204240,ED-18-15-09843,2-3-2019,3-3-2019,5,39,34
314204840,1487,2-3-2019,3-3-2019,1014,1039,25
314204990,ED-18-15-10094,2-3-2019,3-3-2019,5,35,30
314205440,ED-18-15-10151,2-3-2019,3-3-2019,2,8,6
314205450,100311674,2-3-2019,3-3-2019,2256,2287,31
314205470,ED-18-15-09531,2-3-2019,3-3-2019,2,8,6
314205490,112104400,2-3-2019,3-3-2019,1936,1954,18
314205500,150202703,2-3-2019,3-3-2019,630,640,10
314205510,ED-18-15-10154,2-3-2019,3-3-2019,3,13,10
314205520,179,2-3-2019,3-3-2019,320,331,11
314205540,101023573,2-3-2019,3-3-2019,722,732,10
314205550,ED-18-15-09538,2-3-2019,3-3-2019,6,20,14
314205560,101023741,2-3-2019,3-3-2019,571,574,3
314205570,ED-18-15-09932,2-3-2019,3-3-2019,4,29,25
314205580,101023803,2-3-2019,3-3-2019,1817,1876,59
314205600,40206504,2-3-2019,3-3-2019,2063,2072,9
314205613,1940,2-3-2019,3-3-2019,879,891,12
314205614,1101601,2-3-2019,3-3-2019,1224,1245,21
314205615,ED-18-15-10183,2-3-2019,3-3-2019,8,38,30
314205616,ED-18-15-09881,2-3-2019,3-3-2019,4,19,15
314205617,2281,2-3-2019,3-3-2019,591,594,3
314205618,816,2-3-2019,3-3-2019,660,676,16
314205619,101020844,2-3-2019,3-3-2019,1190,1221,31
314205620,2048,2-3-2019,3-3-2019,1108,1121,13
314205621,ED-18-15-09647,2-3-2019,3-3-2019,2,10,8
314205622,101023801,2-3-2019,3-3-2019,1378,1415,37
314205623,2432,2-3-2019,3-3-2019,467,477,10
314205624,1751,2-3-2019,3-3-2019,430,438,8
314205625,1102597,2-3-2019,3-3-2019,292,306,14
314205626,150202896,2-3-2019,3-3-2019,642,654,12
314205627,1003013,2-3-2019,3-3-2019,1180,1191,11
314205628,1100633,2-3-2019,3-3-2019,740,749,9
314205629,1102052,2-3-2019,3-3-2019,664,684,20
314205630,1101057,2-3-2019,3-3-2019,768,778,10
314205633,1102484,2-3-2019,3-3-2019,980,993,13
314205634,1195420,2-3-2019,3-3-2019,936,951,15
314205636,10-0149,2-3-2019,3-3-2019,871,885,14
314205637,ED-18-15-10160,2-3-2019,3-3-2019,11,50,39
314205638,ED-18-15-10180,2-3-2019,3-3-2019,7,23,16
314205639,45405,2-3-2019,3-3-2019,721,729,8
314205640,50518,2-3-2019,3-3-2019,1181,1197,16
314205641,2011-11-02669,2-3-2019,3-3-2019,1099,1109,10
314205642,12531,2-3-2019,3-3-2019,1051,1066,15
314205643,19,2-3-2019,3-3-2019,496,502,6
314205644,12890,2-3-2019,3-3-2019,1072,1075,3
314205645,ED-18-15-10220,2-3-2019,3-3-2019,3,11,8
314205646,14268,2-3-2019,3-3-2019,963,976,13
314205647,391,2-3-2019,3-3-2019,1623,1655,32
314205648,140109687,2-3-2019,3-3-2019,277,285,8
314205649,2125,2-3-2019,3-3-2019,945,953,8
314205650,1425,2-3-2019,3-3-2019,691,711,20
314205651,ED-18-15-10063,2-3-2019,3-3-2019,2,18,16
314205652,308,2-3-2019,3-3-2019,583,596,13
314205654,402105,2-3-2019,3-3-2019,563,575,12
314205655,140912379,2-3-2019,3-3-2019,523,532,9
314205656,ED-18-15-10389,2-3-2019,3-3-2019,5,30,25
314205657,400641,2-3-2019,3-3-2019,563,578,15
314205658,150202709,2-3-2019,3-3-2019,1113,1127,14
314205659,2356,2-3-2019,3-3-2019,578,589,11
314205660,2650,2-3-2019,3-3-2019,652,662,10
314205661,603137,2-3-2019,3-3-2019,255,256,1
314205662,160540516,2-3-2019,3-3-2019,290,313,23
314205663,602194,2-3-2019,3-3-2019,381,387,6
314205664,603846,2-3-2019,3-3-2019,404,404,0
314205665,140106522,2-3-2019,3-3-2019,1064,1092,28
314205666,140106750,2-3-2019,3-3-2019,377,392,15
314205667,140106352,2-3-2019,3-3-2019,489,494,5
314205668,140106749,2-3-2019,3-3-2019,469,474,5
314205669,150200554,2-3-2019,3-3-2019,394,404,10
314205670,140812211,2-3-2019,3-3-2019,927,951,24
314205671,140812244,2-3-2019,3-3-2019,230,244,14
314205672,10535,2-3-2019,3-3-2019,355,365,10
314205677,160133854,2-3-2019,3-3-2019,182,189,7
314205678,160133796,2-3-2019,3-3-2019,307,318,11
314205679,160652010,2-3-2019,3-3-2019,5597,5824,227
314205680,160652013,2-3-2019,3-3-2019,261,272,11
314205681,ED-18-15-10450,2-3-2019,3-3-2019,42,336,294
314205682,160761794,2-3-2019,3-3-2019,313,317,4
314205683,17NB029722,2-3-2019,3-3-2019,187,194,7
314205684,170382072,2-3-2019,3-3-2019,122,127,5
314205685,170381901,2-3-2019,3-3-2019,321,333,12
314205686,17nb028332,2-3-2019,3-3-2019,58,62,4
314205687,17NB029802,2-3-2019,3-3-2019,1104,1164,60
314205688,17nb033894,2-3-2019,3-3-2019,222,237,15
314205689,17nb029736,2-3-2019,3-3-2019,114,121,7
314205691,17NB044558,2-3-2019,3-3-2019,51,60,9
314205693,17NB045082,2-3-2019,3-3-2019,141,151,10
314205694,17NB045240,2-3-2019,3-3-2019,217,240,23
314205695,17NB044427,2-3-2019,3-3-2019,228,240,12
314205696,44392,2-3-2019,3-3-2019,314,341,27
314205697,17NB044411,2-3-2019,3-3-2019,153,159,6
314205698,17NB037573,2-3-2019,3-3-2019,104,119,15
314205699,031696-18,2-3-2019,3-3-2019,34,47,13
314205701,18NB048938,2-3-2019,3-3-2019,66,80,14
314205702,18NB046291,2-3-2019,3-3-2019,62,73,11
314205703,18NB048933,2-3-2019,3-3-2019,136,172,36
314205704,966965,2-3-2019,3-3-2019,110,132,22
314205705,021871-18,2-3-2019,3-3-2019,45,50,5
314205706,OLD 04252424,2-3-2019,3-3-2019,859,867,8
315202270,ED-18-15-10200,2-3-2019,3-3-2019,14,57,43
315202370,ED-18-15-09537,2-3-2019,3-3-2019,7,25,18
315203280,ED-18-15-10453,2-3-2019,3-3-2019,12,41,29
342023711,ED-18-15-10469,2-3-2019,3-3-2019,49,90,41
411202000,ED-18-15-10189,2-3-2019,3-3-2019,11,67,56
511201940,ED-18-15-09553,2-3-2019,3-3-2019,7,30,23
511205100,18NB049283,2-3-2019,3-3-2019,63,66,3
511205634,ED-18-15-09928,2-3-2019,3-3-2019,2,9,7
511205648,1101894,2-3-2019,3-3-2019,1020,1034,14
611202501,1102725,2-3-2019,3-3-2019,568,579,11
611202628,ED-18-15-09878,2-3-2019,3-3-2019,2,5,3
311204081,20930742,10-3-2018,3-3-2019,0,2,2
111200020,20041108001,2-4-2019,3-4-2019,2,14,12
211205570,1108083,2-4-2019,3-4-2019,1007,1009,2
311200331,736,2-4-2019,3-4-2019,361,367,6
311203800,6010330,2-4-2019,3-4-2019,1144,1150,6
314205653,943,2-4-2019,3-4-2019,888,896,8
411200010,70904955,2-4-2019,3-4-2019,2,11,9
411200060,8513177,2-4-2019,3-4-2019,2,10,8
411200080,49002,2-4-2019,3-4-2019,3,28,25
411200090,49168,2-4-2019,3-4-2019,1811,1828,17
411200180,135670,2-4-2019,3-4-2019,4,24,20
411200220,160132821,2-4-2019,3-4-2019,252,257,5
411200230,ED-18-15-10428,2-4-2019,3-4-2019,1,32,31
411200250,45491,2-4-2019,3-4-2019,2,15,13
411200251,60103050,2-4-2019,3-4-2019,1884,1896,12
411200270,1106065,2-4-2019,3-4-2019,2,14,12
