Acct_No,Trans_Date,Ref_Code,Ref_no,Amount,Timestamp,Tag,Reading,Consumption,sequence
314205643,3/21/2019,10,10272120,21,3/21/19 8:44,W,,,3015790
314205644,3/3/2019,2,10272154,420,3/6/19 15:15,W,1075,3,3011014
314205644,3/6/2019,4,1574813,-924,3/6/19 16:45,W,,,3011146
314205644,3/21/2019,10,10272154,42,3/21/19 8:44,W,,,3015808
314205645,3/3/2019,2,10272159,210,3/6/19 15:15,W,11,8,3011019
314205645,3/21/2019,10,10272159,21,3/21/19 8:44,W,,,3015809
314205646,3/3/2019,2,10271900,294.27,3/6/19 15:15,W,976,13,3010759
314205646,3/21/2019,10,10271900,29.45,3/21/19 8:44,W,,,3015704
314205647,3/3/2019,2,10272189,1396.56,3/6/19 15:15,W,1655,32,3011049
314205647,3/18/2019,4,1576670,-1396.56,3/18/19 9:15,W,,,3014246
314205648,3/3/2019,2,10272142,210,3/6/19 15:15,W,285,8,3011002
314205648,3/21/2019,10,10272142,21,3/21/19 8:44,W,,,3015802
314205649,3/3/2019,2,10272231,210,3/6/19 15:15,W,953,8,3011091
314205649,3/15/2019,4,1576609,-199.5,3/15/19 16:03,W,,,3014180
314205649,3/21/2019,6,9178,-10.5,3/21/19 9:16,W,,,3015866
314205650,3/3/2019,2,10272219,490.9,3/6/19 15:15,W,711,20,3011079
314205650,3/21/2019,10,10272219,49.1,3/21/19 8:44,W,,,3015834
314205651,3/3/2019,2,10272093,378.54,3/6/19 15:15,W,18,16,3010953
314205651,3/7/2019,4,1574882,-617.98,3/7/19 13:56,W,,,3011216
314205651,3/21/2019,10,10272093,37.85,3/21/19 8:44,W,,,3015771
314205652,3/3/2019,2,10272195,294.27,3/6/19 15:15,W,596,13,3011055
314205652,3/21/2019,10,10272195,29.45,3/21/19 8:44,W,,,3015824
314205653,3/4/2019,2,10272677,210,3/8/19 15:28,W,896,8,3011736
314205653,3/21/2019,10,10272677,21,3/21/19 8:37,W,,,3015609
314205654,3/3/2019,2,10271896,266.18,3/6/19 15:15,W,575,12,3010755
314205654,3/21/2019,10,10271896,26.65,3/21/19 8:44,W,,,3015702
314205655,3/3/2019,2,10272132,210,3/6/19 15:15,W,532,9,3010992
314205655,3/8/2019,4,1574906,-210,3/8/19 8:37,W,,,3011240
314205656,3/3/2019,2,10272118,668.1,3/6/19 15:15,W,30,25,3010978
314205656,3/13/2019,4,1576272,-668.1,3/13/19 10:29,W,,,3013706
314205657,3/3/2019,2,10271839,350.45,3/6/19 15:15,W,578,15,3010698
314205657,3/20/2019,4,1577160,-797.78,3/20/19 8:53,W,,,3015222
314205658,3/3/2019,2,10272158,644.72,3/6/19 15:15,W,1127,14,3011018
314205658,3/15/2019,4,1576501,-644.72,3/15/19 10:36,W,,,3014063
314205659,3/3/2019,2,10272097,238.09,3/6/19 15:15,W,589,11,3010957
314205659,3/21/2019,10,10272097,23.85,3/21/19 8:44,W,,,3015775
314205660,3/3/2019,2,10271951,210,3/6/19 15:15,W,662,10,3010810
314205660,3/20/2019,4,1577140,-585.66,3/20/19 8:00,W,,,3014727
314205660,3/21/2019,10,10271951,21,3/21/19 8:44,W,,,3015728
314205661,3/3/2019,2,10272175,315,3/6/19 15:15,W,256,1,3011035
314205661,3/14/2019,4,1576336,-1008,3/14/19 9:30,W,,,3013808
314205662,3/3/2019,2,10272174,895.49,3/6/19 15:15,W,313,23,3011034
314205662,3/14/2019,4,1576339,-2005.43,3/14/19 9:33,W,,,3013811
314205663,3/3/2019,2,10272178,315,3/6/19 15:15,W,387,6,3011038
314205663,3/14/2019,4,1576338,-1735,3/14/19 9:32,W,,,3013810
314205664,3/3/2019,2,10272201,367.5,3/6/19 15:15,W,404,0,3011061
314205664,3/14/2019,4,1576341,-990,3/14/19 9:34,W,,,3013813
314205664,3/14/2019,6,9077,-1176,3/14/19 9:01,W,,,3013799
314205664,3/21/2019,10,10272201,36.75,3/21/19 8:44,W,,,3015828
314205665,3/3/2019,2,10272079,774.42,3/6/19 15:15,W,1092,28,3010939
314205665,3/21/2019,10,10272079,77.45,3/21/19 8:44,W,,,3015764
314205666,3/3/2019,2,10272129,350.45,3/6/19 15:15,W,392,15,3010989
314205666,3/18/2019,4,1576791,-350.45,3/18/19 11:29,W,,,3014348
314205667,3/3/2019,2,10272134,210,3/6/19 15:15,W,494,5,3010994
314205667,3/21/2019,10,10272134,21,3/21/19 8:44,W,,,3015798
314205668,3/3/2019,2,10272193,210,3/6/19 15:15,W,474,5,3011053
314205668,3/21/2019,10,10272193,21,3/21/19 8:44,W,,,3015823
314205669,3/3/2019,2,10272012,210,3/6/19 15:15,W,404,10,3010872
314205669,3/18/2019,4,1576789,-210,3/18/19 11:27,W,,,3014346
314205670,3/3/2019,2,10272017,632.66,3/6/19 15:15,W,951,24,3010877
314205670,3/18/2019,4,1576944,-632.66,3/18/19 16:24,W,,,3014526
314205671,3/3/2019,2,10272222,322.36,3/6/19 15:15,W,244,14,3011082
314205671,3/12/2019,4,1576112,-322.36,3/11/19 16:44,W,,,3012677
314205672,3/3/2019,2,10271859,210,3/6/19 15:15,W,365,10,3010718
314205672,3/18/2019,4,1576898,-502.83,3/18/19 14:28,W,,,3014459
314205674,3/5/2019,2,10273255,210,3/11/19 14:15,W,377,3,3012489
314205674,3/13/2019,4,1576308,-210,3/13/19 15:53,W,,,3013770
314205675,3/5/2019,2,10273292,434.72,3/11/19 14:15,W,599,18,3012526
314205675,3/22/2019,10,10273292,43.5,3/22/19 8:46,W,,,3016373
314205675,3/25/2019,4,1577452,-478.22,3/22/19 15:01,W,,,3016481
314205676,3/1/2019,2,10271038,210,3/4/19 11:25,W,314,10,3009612
314205676,3/8/2019,4,1574963,-585.74,3/8/19 14:40,W,,,3011299
314205676,3/14/2019,6,9089,-10.5,3/14/19 13:54,W,,,3013882
314205676,3/20/2019,10,10271038,19.95,3/20/19 8:05,W,,,3014780
314205677,3/3/2019,2,10272139,210,3/6/19 15:15,W,189,7,3010999
314205677,3/13/2019,4,1576298,-210,3/13/19 14:04,W,,,3013756
314205678,3/3/2019,2,10272106,238.09,3/6/19 15:15,W,318,11,3010966
314205678,3/11/2019,4,1576048,-530.92,3/11/19 11:22,W,,,3011987
314205679,3/3/2019,2,10271962,20772.88,3/6/19 15:15,W,5824,227,3010822
314205679,3/12/2019,4,1576180,-20772.88,3/12/19 13:33,W,,,3013603
314205680,3/3/2019,2,10272122,238.09,3/6/19 15:15,W,272,11,3010982
314205680,3/12/2019,4,1576184,-416.39,3/12/19 13:59,W,,,3013609
314205680,3/21/2019,10,10272122,23.85,3/21/19 8:44,W,,,3015792
314205681,3/3/2019,2,10272049,23888.34,3/6/19 15:15,W,336,294,3010909
314205681,3/15/2019,4,1576439,-23888.34,3/15/19 8:24,W,,,3013955
314205682,3/3/2019,2,10272190,210,3/6/19 15:15,W,317,4,3011050
314205682,3/18/2019,4,1576671,-210,3/18/19 9:16,W,,,3014247
314205683,3/3/2019,2,10272172,210,3/6/19 15:15,W,194,7,3011032
314205683,3/15/2019,4,1576543,-471.94,3/15/19 13:05,W,,,3014113
314205684,3/3/2019,2,10272141,210,3/6/19 15:15,W,127,5,3011001
314205684,3/13/2019,4,1576257,-441,3/13/19 9:49,W,,,3013691
314205685,3/3/2019,2,10272083,266.18,3/6/19 15:15,W,333,12,3010943
314205685,3/21/2019,10,10272083,26.65,3/21/19 8:44,W,,,3015766
314205686,3/3/2019,2,10271892,210,3/6/19 15:15,W,62,4,3010751
314205686,3/8/2019,4,1574902,-210,3/8/19 8:24,W,,,3011236
314205687,3/3/2019,2,10271965,3937.5,3/6/19 15:15,W,1164,60,3010825
314205687,3/18/2019,4,1576890,-3937.5,3/18/19 14:20,W,,,3014451
314205688,3/3/2019,2,10272085,350.45,3/6/19 15:15,W,237,15,3010945
314205688,3/13/2019,4,1576295,-350.45,3/13/19 13:28,W,,,3013738
314205689,3/3/2019,2,10272119,210,3/6/19 15:15,W,121,7,3010979
314205689,3/18/2019,4,1576702,-210,3/18/19 10:02,W,,,3014280
314205691,3/3/2019,2,10272081,210,3/6/19 15:15,W,60,9,3010941
314205691,3/11/2019,4,1576006,-210,3/11/19 9:12,W,,,3011891
314205692,3/5/2019,2,10272916,294.27,3/11/19 14:14,W,172,13,3012150
314205692,3/22/2019,4,1577414,-292.83,3/22/19 9:42,W,,,3016437
314205692,3/22/2019,10,10272916,29.45,3/22/19 8:46,W,,,3016152
314205693,3/3/2019,2,10272128,210,3/6/19 15:15,W,151,10,3010988
314205693,3/21/2019,10,10272128,21,3/21/19 8:44,W,,,3015795
314205694,3/3/2019,2,10272088,1044.9,3/6/19 15:15,W,240,23,3010948
314205694,3/18/2019,4,1576676,-800,3/18/19 9:21,W,,,3014252
314205694,3/21/2019,10,10272088,104.5,3/21/19 8:44,W,,,3015768
314205695,3/3/2019,2,10272013,266.18,3/6/19 15:15,W,240,12,3010873
314205695,3/18/2019,4,1576740,-266.18,3/18/19 10:46,W,,,3014318
314205696,3/3/2019,2,10272157,1292.9,3/6/19 15:15,W,341,27,3011017
314205696,3/20/2019,4,1577109,-1292.9,3/19/19 15:05,W,,,3014691
314205697,3/3/2019,2,10272185,210,3/6/19 15:15,W,159,6,3011045
314205697,3/19/2019,4,1577008,-210,3/19/19 9:23,W,,,3014590
314205698,3/3/2019,2,10272127,350.45,3/6/19 15:15,W,119,15,3010987
314205698,3/21/2019,10,10272127,35.05,3/21/19 8:44,W,,,3015794
314205698,3/22/2019,4,1577421,-385.5,3/22/19 10:21,W,,,3016444
314205699,3/3/2019,2,10272084,294.27,3/6/19 15:15,W,47,13,3010944
314205699,3/21/2019,10,10272084,29.45,3/21/19 8:44,W,,,3015767
314205700,3/1/2019,2,10271070,420,3/4/19 11:25,W,40,7,3009644
314205700,3/4/2019,4,1574581,-462,3/4/19 10:28,W,,,3009448
314205700,3/20/2019,10,10271070,42,3/20/19 8:05,W,,,3014791
314205701,3/3/2019,2,10272071,322.36,3/6/19 15:15,W,80,14,3010931
314205701,3/8/2019,4,1574954,-306.24,3/8/19 13:32,W,,,3011291
314205701,3/15/2019,6,9153,-16.12,3/15/19 10:15,W,,,3014046
314205702,3/3/2019,2,10272149,238.09,3/6/19 15:15,W,73,11,3011009
314205702,3/18/2019,4,1576843,-500.03,3/18/19 13:22,W,,,3014400
314205703,3/3/2019,2,10272036,1103.6,3/6/19 15:15,W,172,36,3010896
314205703,3/15/2019,4,1576478,-1103.6,3/15/19 9:47,W,,,3014020
314205704,3/3/2019,2,10272069,842.36,3/6/19 15:15,W,132,22,3010929
314205704,3/21/2019,10,10272069,84.25,3/21/19 8:44,W,,,3015758
314205705,3/3/2019,2,10272183,210,3/6/19 15:15,W,50,5,3011043
314205705,3/4/2019,4,1574608,-323.72,3/4/19 14:16,W,,,3009902
314205705,3/21/2019,10,10272183,21,3/21/19 8:44,W,,,3015820
314205706,3/3/2019,2,10272086,210,3/6/19 15:15,W,867,8,3010946
314205706,3/18/2019,4,1576765,-210,3/18/19 15:55,W,,,3014508
315202270,3/3/2019,2,10271976,2843.92,3/6/19 15:15,W,57,43,3010836
315202270,3/14/2019,4,1576352,-2843.92,3/14/19 9:54,W,,,3013824
315202370,3/3/2019,2,10271983,651.88,3/6/19 15:15,W,25,18,3010843
315202370,3/12/2019,4,1576106,-2922.28,3/11/19 16:36,W,,,3012671
315203280,3/3/2019,2,10272045,1618.92,3/6/19 15:15,W,41,29,3010905
315203280,3/20/2019,4,1577264,-1586.54,3/20/19 15:10,W,,,3015329
315203280,3/20/2019,14,1577264,-32.38,3/20/19 15:10,W,,,3015330
342023711,3/3/2019,2,10271984,1986.28,3/6/19 15:15,W,90,41,3010844
342023711,3/11/2019,6,9014,-4311.72,3/11/19 16:29,W,,,3012668
342023711,3/12/2019,4,1576108,-9453.56,3/11/19 16:38,W,,,3012673
411200010,3/4/2019,2,10272242,210,3/8/19 15:27,W,11,9,3011301
411200010,3/8/2019,4,1574967,-523.88,3/8/19 15:56,W,,,3011848
411200010,3/21/2019,10,10272242,21,3/21/19 8:37,W,,,3015357
411200060,3/4/2019,2,10272243,367.5,3/8/19 15:27,W,10,8,3011302
411200060,3/18/2019,4,1576863,-367.5,3/18/19 13:39,W,,,3014421
411200080,3/4/2019,2,10272246,668.1,3/8/19 15:27,W,28,25,3011305
411200080,3/14/2019,6,9100,-33.4,3/14/19 14:50,W,,,3013903
411200080,3/15/2019,4,1576415,-634.7,3/14/19 15:03,W,,,3013917
411200090,3/4/2019,2,10272247,406.63,3/8/19 15:27,W,1828,17,3011306
411200090,3/19/2019,4,1577005,-406.63,3/19/19 9:18,W,,,3014587
411200180,3/4/2019,2,10272249,490.9,3/8/19 15:27,W,24,20,3011308
411200180,3/21/2019,10,10272249,49.1,3/21/19 8:37,W,,,3015361
411200220,3/4/2019,2,10272250,210,3/8/19 15:27,W,257,5,3011309
411200220,3/15/2019,4,1576525,-210,3/15/19 11:28,W,,,3014095
411200230,3/4/2019,2,10272329,888.35,3/8/19 15:28,W,32,31,3011388
411200230,3/21/2019,10,10272329,88.85,3/21/19 8:37,W,,,3015406
411200250,3/4/2019,2,10272251,294.27,3/8/19 15:27,W,15,13,3011310
411200250,3/15/2019,4,1576425,-294.27,3/14/19 16:19,W,,,3013939
411200251,3/4/2019,2,10272402,266.18,3/8/19 15:28,W,1896,12,3011461
411200251,3/15/2019,4,1576605,-266.18,3/15/19 15:59,W,,,3014176
411200270,3/4/2019,2,10272256,266.18,3/8/19 15:27,W,14,12,3011315
411200270,3/21/2019,4,1577291,-292.83,3/21/19 8:39,W,,,3015678
411200270,3/21/2019,10,10272256,26.65,3/21/19 8:37,W,,,3015364
411200280,3/4/2019,2,10272255,294.27,3/8/19 15:27,W,18,13,3011314
411200280,3/15/2019,4,1576445,-294.27,3/15/19 8:38,W,,,3013961
411200290,3/4/2019,2,10272254,294.27,3/8/19 15:27,W,15,13,3011313
411200290,3/21/2019,10,10272254,29.45,3/21/19 8:37,W,,,3015363
411200310,3/4/2019,2,10272261,210,3/8/19 15:27,W,7,5,3011320
411200310,3/21/2019,4,1577303,-231,3/21/19 8:53,W,,,3015849
411200310,3/21/2019,10,10272261,21,3/21/19 8:37,W,,,3015369
411200311,3/4/2019,2,10272257,210,3/8/19 15:27,W,228,7,3011316
411200311,3/18/2019,4,1576913,-231,3/18/19 14:48,W,,,3014474
411200311,3/21/2019,10,10272257,21,3/21/19 8:37,W,,,3015365
411200321,3/4/2019,2,10272259,210,3/8/19 15:27,W,1437,4,3011318
411200321,3/21/2019,10,10272259,21,3/21/19 8:37,W,,,3015367
411200325,3/4/2019,2,10272262,210,3/8/19 15:27,W,1766,10,3011321
411200325,3/19/2019,4,1576959,-502.83,3/19/19 8:04,W,,,3014541
411200330,3/4/2019,2,10272260,210,3/8/19 15:27,W,396,6,3011319
411200330,3/4/2019,4,1574522,-462,3/4/19 8:24,W,,,3009381
411200330,3/21/2019,10,10272260,21,3/21/19 8:37,W,,,3015368
411200331,3/4/2019,2,10272263,210,3/8/19 15:27,W,707,2,3011322
411200331,3/19/2019,4,1577010,-210,3/19/19 9:26,W,,,3014592
411200332,3/4/2019,4,1574579,-231,3/4/19 10:26,W,,,3009446
411200332,3/5/2019,2,10272948,210,3/11/19 14:14,W,1622,8,3012182
411200332,3/22/2019,10,10272948,21,3/22/19 8:46,W,,,3016166
411200340,3/4/2019,2,10272276,238.09,3/8/19 15:28,W,2089,11,3011335
411200340,3/8/2019,4,1574921,-292.83,3/8/19 10:18,W,,,3011257
411200340,3/21/2019,10,10272276,23.85,3/21/19 8:37,W,,,3015376
411200341,3/4/2019,2,10272268,490.9,3/8/19 15:27,W,522,20,3011327
411200341,3/21/2019,10,10272268,49.1,3/21/19 8:37,W,,,3015371
411200350,3/4/2019,2,10272267,210,3/8/19 15:27,W,13,10,3011326
411200350,3/21/2019,10,10272267,21,3/21/19 8:37,W,,,3015370
411200361,3/4/2019,2,10272266,597.22,3/8/19 15:27,W,27,23,3011325
411200361,3/19/2019,4,1576979,-597.22,3/19/19 8:42,W,,,3014561
411200362,3/4/2019,2,10272269,406.63,3/8/19 15:27,W,21,17,3011328
411200362,3/21/2019,4,1577334,-447.33,3/21/19 9:51,W,,,3015882
411200362,3/21/2019,10,10272269,40.7,3/21/19 8:37,W,,,3015372
411200370,3/4/2019,2,10272271,266.18,3/8/19 15:27,W,15,12,3011330
411200370,3/5/2019,4,1574634,-231,3/5/19 8:17,W,,,3009933
411200370,3/21/2019,10,10272271,26.65,3/21/19 8:37,W,,,3015373
411200391,3/4/2019,2,10272468,266.18,3/8/19 15:28,W,294,12,3011527
411200391,3/8/2019,4,1574940,-585.66,3/8/19 11:18,W,,,3011277
411200391,3/21/2019,10,10272468,26.65,3/21/19 8:37,W,,,3015482
411200393,3/4/2019,2,10272560,210,3/8/19 15:28,W,10,8,3011619
411200393,3/21/2019,10,10272560,21,3/21/19 8:37,W,,,3015536
411200401,3/4/2019,2,10272772,210,3/8/19 15:28,W,60,5,3011831
411200401,3/19/2019,4,1577078,-210,3/19/19 12:13,W,,,3014660
411200442,3/4/2019,2,10272656,210,3/8/19 15:28,W,1432,7,3011715
411200442,3/11/2019,4,1576072,-231,3/11/19 13:46,W,,,3012012
411200442,3/21/2019,10,10272656,21,3/21/19 8:37,W,,,3015599
411200451,3/4/2019,2,10272623,266.18,3/8/19 15:28,W,13,12,3011682
411200451,3/21/2019,10,10272623,26.65,3/21/19 8:37,W,,,3015575
411200471,3/4/2019,2,10272721,210,3/8/19 15:28,W,282,5,3011780
411200471,3/21/2019,10,10272721,21,3/21/19 8:37,W,,,3015642
411200491,3/4/2019,2,10272750,210,3/8/19 15:28,W,2140,8,3011809
411200491,3/7/2019,4,1574843,-1152.8,3/7/19 9:53,W,,,3011176
411200491,3/21/2019,10,10272750,21,3/21/19 8:37,W,,,3015661
411200550,3/4/2019,2,10272270,210,3/8/19 15:27,W,13,10,3011329
411200550,3/13/2019,4,1576246,-210,3/13/19 9:23,W,,,3013680
411200552,3/4/2019,2,10272274,462.81,3/8/19 15:28,W,24,19,3011333
411200552,3/7/2019,4,1574895,-1352.88,3/7/19 15:44,W,,,3011229
411200552,3/21/2019,10,10272274,46.3,3/21/19 8:37,W,,,3015375
411200560,3/4/2019,2,10272275,1421.96,3/8/19 15:28,W,1626,43,3011334
411200560,3/19/2019,4,1577028,-1421.96,3/19/19 9:50,W,,,3014610
411200570,3/4/2019,2,10272273,210,3/8/19 15:28,W,818,8,3011332
411200570,3/18/2019,4,1576881,-210,3/18/19 14:04,W,,,3014440
411200580,3/4/2019,2,10272278,238.09,3/8/19 15:28,W,323,11,3011337
411200580,3/6/2019,4,1574764,-231,3/6/19 13:42,W,,,3010672
411200580,3/21/2019,10,10272278,23.85,3/21/19 8:37,W,,,3015378
411200590,3/4/2019,2,10272277,210,3/8/19 15:28,W,11,8,3011336
411200590,3/7/2019,4,1574833,-986.63,3/7/19 9:36,W,,,3011166
411200590,3/21/2019,10,10272277,21,3/21/19 8:37,W,,,3015377
411200640,3/4/2019,2,10272281,294.27,3/8/19 15:28,W,16,13,3011340
411200640,3/4/2019,4,1574528,-801.94,3/4/19 8:32,W,,,3009387
411200640,3/21/2019,10,10272281,29.45,3/21/19 8:37,W,,,3015380
411200690,3/4/2019,2,10272282,210,3/8/19 15:28,W,1200,1,3011341
411200690,3/15/2019,4,1576510,-210,3/15/19 10:42,W,,,3014074
411200700,3/4/2019,2,10272283,210,3/8/19 15:28,W,111,10,3011342
411200700,3/15/2019,4,1576534,-533.72,3/15/19 12:34,W,,,3014104
411200710,3/4/2019,2,10272284,322.36,3/8/19 15:28,W,16,14,3011343
411200710,3/21/2019,10,10272284,32.25,3/21/19 8:37,W,,,3015381
411200711,3/4/2019,2,10272290,597.22,3/8/19 15:28,W,26,23,3011349
411200711,3/21/2019,10,10272290,59.75,3/21/19 8:37,W,,,3015386
411200711,3/22/2019,4,1577422,-773.89,3/22/19 10:22,W,,,3016445
411200712,3/4/2019,2,10272285,266.18,3/8/19 15:28,W,14,12,3011344
411200712,3/21/2019,10,10272285,26.65,3/21/19 8:37,W,,,3015382
411200720,3/4/2019,2,10272287,490.9,3/8/19 15:28,W,941,20,3011346
411200720,3/4/2019,4,1574565,-1274.95,3/4/19 9:46,W,,,3009426
411200720,3/21/2019,10,10272287,49.1,3/21/19 8:37,W,,,3015383
411200721,3/4/2019,2,10272288,210,3/8/19 15:28,W,13,10,3011347
411200721,3/21/2019,10,10272288,21,3/21/19 8:37,W,,,3015384
411200730,3/4/2019,2,10272531,322.36,3/8/19 15:28,W,1595,14,3011590
411200730,3/21/2019,10,10272531,32.25,3/21/19 8:37,W,,,3015521
411200740,3/4/2019,2,10272294,378.54,3/8/19 15:28,W,19,16,3011353
411200740,3/21/2019,4,1577286,-378.54,3/21/19 8:13,W,,,3015352
411200750,3/4/2019,2,10272296,210,3/8/19 15:28,W,12,10,3011355
411200750,3/18/2019,4,1576693,-210,3/18/19 9:51,W,,,3014271
411200760,3/4/2019,2,10272297,322.36,3/8/19 15:28,W,17,14,3011356
411200760,3/5/2019,4,1574672,-478.22,3/5/19 10:57,W,,,3009971
411200760,3/21/2019,10,10272297,32.25,3/21/19 8:37,W,,,3015388
411200761,3/4/2019,2,10272295,210,3/8/19 15:28,W,12,10,3011354
411200761,3/18/2019,4,1576821,-210,3/18/19 12:55,W,,,3014378
411200762,3/4/2019,2,10272299,266.18,3/8/19 15:28,W,14,12,3011358
411200762,3/7/2019,4,1574893,-261.94,3/7/19 15:06,W,,,3011227
411200762,3/21/2019,10,10272299,26.65,3/21/19 8:37,W,,,3015390
411200770,3/4/2019,2,10272293,210,3/8/19 15:28,W,7,5,3011352
411200770,3/18/2019,4,1576708,-210,3/18/19 10:13,W,,,3014286
411200771,3/4/2019,2,10272298,210,3/8/19 15:28,W,4,2,3011357
411200771,3/12/2019,4,1576138,-462,3/12/19 9:28,W,,,3013025
411200771,3/21/2019,10,10272298,21,3/21/19 8:37,W,,,3015389
411200772,3/4/2019,2,10272300,238.09,3/8/19 15:28,W,776,11,3011359
411200772,3/6/2019,4,1574685,-354.61,3/5/19 13:33,W,,,3009984
411200772,3/21/2019,10,10272300,23.85,3/21/19 8:37,W,,,3015391
411200780,3/4/2019,2,10272499,350.45,3/8/19 15:28,W,921,15,3011558
411200780,3/21/2019,10,10272499,35.05,3/21/19 8:37,W,,,3015503
411200784,3/4/2019,2,10272301,597.22,3/8/19 15:28,W,25,23,3011360
411200784,3/13/2019,4,1576277,-597.22,3/13/19 10:41,W,,,3013711
411200790,3/4/2019,2,10272304,266.18,3/8/19 15:28,W,2619,12,3011363
411200790,3/11/2019,4,1576065,-266.18,3/11/19 13:06,W,,,3012005
411200801,3/4/2019,2,10272305,210,3/8/19 15:28,W,8,8,3011364
411200801,3/21/2019,10,10272305,21,3/21/19 8:37,W,,,3015392
411200820,3/4/2019,2,10272308,238.09,3/8/19 15:28,W,2729,11,3011367
411200820,3/15/2019,6,9147,-11.9,3/15/19 10:09,W,,,3014040
411200820,3/18/2019,4,1576690,-226.19,3/18/19 9:48,W,,,3014268
411200840,3/4/2019,2,10272289,378.54,3/8/19 15:28,W,18,16,3011348
411200840,3/21/2019,10,10272289,37.85,3/21/19 8:37,W,,,3015385
411200940,3/4/2019,2,10272291,238.09,3/8/19 15:28,W,13,11,3011350
411200940,3/21/2019,10,10272291,23.85,3/21/19 8:37,W,,,3015387
411200970,3/4/2019,2,10272286,434.72,3/8/19 15:28,W,21,18,3011345
411200970,3/18/2019,4,1576746,-434.72,3/18/19 10:52,W,,,3014324
411200980,3/4/2019,2,10272292,266.18,3/8/19 15:28,W,15,12,3011351
411200980,3/20/2019,4,1577275,-266.18,3/20/19 16:14,W,,,3015341
411201000,3/4/2019,2,10272306,210,3/8/19 15:28,W,12,10,3011365
411201000,3/4/2019,4,1574556,-416.39,3/4/19 9:21,W,,,3009415
411201000,3/21/2019,10,10272306,21,3/21/19 8:37,W,,,3015393
411201010,3/4/2019,2,10272307,210,3/8/19 15:28,W,6,5,3011366
411201010,3/15/2019,4,1576443,-441,3/15/19 8:37,W,,,3013959
411201090,3/4/2019,2,10272314,210,3/8/19 15:28,W,7,6,3011373
411201090,3/18/2019,4,1576758,-210,3/18/19 15:52,W,,,3014501
411201100,3/4/2019,2,10272313,266.18,3/8/19 15:28,W,361,12,3011372
411201100,3/21/2019,10,10272313,26.65,3/21/19 8:37,W,,,3015397
411201110,3/4/2019,2,10272312,210,3/8/19 15:28,W,1790,4,3011371
411201110,3/8/2019,4,1574943,-871.82,3/8/19 11:21,W,,,3011280
411201110,3/21/2019,10,10272312,21,3/21/19 8:37,W,,,3015396
411201210,3/4/2019,2,10272317,210,3/8/19 15:28,W,9,8,3011376
411201210,3/20/2019,4,1577247,-210,3/20/19 14:15,W,,,3015312
411201220,3/4/2019,2,10272784,210,3/8/19 15:28,W,138,8,3011843
411201220,3/21/2019,10,10272784,21,3/21/19 8:37,W,,,3015677
411201230,3/4/2019,2,10272323,490.9,3/8/19 15:28,W,23,20,3011382
411201230,3/7/2019,4,1574874,-1127.09,3/7/19 13:07,W,,,3011208
411201230,3/21/2019,10,10272323,49.1,3/21/19 8:37,W,,,3015403
411201240,3/4/2019,2,10272324,238.09,3/8/19 15:28,W,14,11,3011383
411201240,3/15/2019,4,1576446,-238.09,3/15/19 8:39,W,,,3013962
411201360,3/4/2019,2,10272316,322.36,3/8/19 15:28,W,15,14,3011375
411201360,3/21/2019,10,10272316,32.25,3/21/19 8:37,W,,,3015399
411201360,3/25/2019,4,1577447,-771,3/22/19 14:24,W,,,3016474
411201390,3/4/2019,2,10272325,322.36,3/8/19 15:28,W,903,14,3011384
411201390,3/21/2019,10,10272325,32.25,3/21/19 8:37,W,,,3015404
411201450,3/4/2019,2,10272331,210,3/8/19 15:28,W,11,10,3011390
411201450,3/21/2019,10,10272331,21,3/21/19 8:37,W,,,3015408
411201520,3/4/2019,2,10272332,210,3/8/19 15:28,W,381,1,3011391
411201520,3/15/2019,4,1576495,-199.5,3/15/19 10:24,W,,,3014052
411201520,3/15/2019,6,9152,-10.5,3/15/19 10:14,W,,,3014045
411201530,3/4/2019,2,10272333,1275.8,3/8/19 15:28,W,41,40,3011392
411201530,3/19/2019,4,1576987,-1275.8,3/19/19 8:53,W,,,3014569
411201590,3/4/2019,2,10272334,526.34,3/8/19 15:28,W,23,21,3011393
411201590,3/12/2019,4,1576202,-526.34,3/12/19 16:15,W,,,3013627
411201610,3/4/2019,2,10272335,294.27,3/8/19 15:28,W,14,13,3011394
411201610,3/12/2019,4,1576186,-1068.99,3/12/19 14:08,W,,,3013611
411201630,3/4/2019,2,10272336,210,3/8/19 15:28,W,10,9,3011395
411201630,3/11/2019,4,1576025,-502.83,3/11/19 9:50,W,,,3011910
411201670,3/4/2019,2,10272337,632.66,3/8/19 15:28,W,25,24,3011396
411201670,3/15/2019,4,1576604,-632.66,3/15/19 15:59,W,,,3014175
411201690,3/1/2019,4,1574452,-385.5,3/1/19 8:54,W,,,3009306
411201690,3/4/2019,2,10272338,322.36,3/8/19 15:28,W,15,14,3011397
411201690,3/21/2019,10,10272338,32.25,3/21/19 8:37,W,,,3015409
411201700,3/4/2019,2,10272339,210,3/8/19 15:28,W,6,6,3011398
411201700,3/21/2019,10,10272339,21,3/21/19 8:37,W,,,3015410
411201730,3/4/2019,2,10272340,1146.65,3/8/19 15:28,W,38,37,3011399
411201730,3/21/2019,10,10272340,114.7,3/21/19 8:37,W,,,3015411
411201730,3/22/2019,4,1577430,-1261.35,3/22/19 11:19,W,,,3016453
411201740,3/4/2019,2,10272342,981.8,3/8/19 15:28,W,2847,20,3011401
411201740,3/19/2019,4,1577013,-981.8,3/19/19 9:31,W,,,3014595
