SysNo,ReceiptType,ReceiptNo,AcctNo,BillNo,PymtDate,PymtMethod,Cash,CheckAmt,CheckNo,BankID,Branch,ReceiptStatus,Teller,BankSource
212124,4,1571879,211207688,10264406,1-22-2019,0,458.34,0,               ,,               ,1,WIN,0
212181,4,1571935,211207742,10264947,1-22-2019,0,411.6,0,               ,,               ,1,WIN,0
212194,4,1571948,211206240,10265050,1-22-2019,0,1119.25,0,               ,,               ,1,WIN,0
212120,4,1571875,211205490,10265003,1-22-2019,0,442.39,0,               ,,               ,1,WIN,0
212149,4,1571903,211206440,10265075,1-22-2019,0,785.03,0,               ,,               ,1,WIN,0
212166,4,1571920,211207750,10265128,1-22-2019,0,231,0,               ,,               ,1,WIN,0
212133,4,1571887,211207849,10265380,1-22-2019,0,231,0,               ,,               ,1,WIN,0
212182,4,1571936,215204760,10264958,1-22-2019,0,13291.07,0,               ,,               ,1,WIN,0
212185,4,1571939,311200270,10264588,1-22-2019,0,261.94,0,               ,,               ,1,WIN,0
212135,4,1571889,311202220,10265335,1-22-2019,0,231,0,               ,,               ,1,WIN,0
212178,4,1571932,311202250,10265517,1-22-2019,0,385.5,0,               ,,               ,1,WIN,0
212167,4,1571921,311203450,10265400,1-22-2019,0,2100.11,0,               ,,               ,1,WIN,0
212171,4,1571925,314205570,10265527,1-22-2019,0,1284.46,0,               ,,               ,1,WIN,0
212116,4,1571871,314205617,10265504,1-22-2019,0,462,0,               ,,               ,1,WIN,0
212139,4,1571893,311205300,10265551,1-22-2019,0,670.77,0,               ,,               ,1,WIN,0
212172,4,1571926,311204980,10265554,1-22-2019,0,261.94,0,               ,,               ,1,WIN,0
212127,4,1571882,411201450,10265663,1-22-2019,0,294.27,0,               ,,               ,1,WIN,0
212137,4,1571891,411201100,10265647,1-22-2019,0,430,0,               ,,               ,1,WIN,0
212189,4,1571943,411203390,10265782,1-22-2019,0,451,0,               ,,               ,1,WIN,0
212136,4,1571890,411202450,10265720,1-22-2019,0,661.42,0,               ,,               ,1,WIN,0
212155,4,1571909,411202700,10265741,1-22-2019,0,490.9,0,               ,,               ,1,WIN,0
212188,4,1571942,411204014,10265932,1-22-2019,0,385.5,0,               ,,               ,1,WIN,0
212174,4,1571928,411205990,10265805,1-22-2019,0,478.22,0,               ,,               ,1,WIN,0
212160,4,1571914,411206561,10265966,1-22-2019,0,571.81,0,               ,,               ,1,WIN,0
212154,4,1571908,411206603,10265707,1-22-2019,0,490.9,0,               ,,               ,1,WIN,0
212156,4,1571910,411206717,10265850,1-22-2019,0,210,0,               ,,               ,1,WIN,0
212121,4,1571876,511205060,10266511,1-22-2019,0,315,0,               ,,               ,1,WIN,0
212190,4,1571944,511205330,10266633,1-22-2019,0,385.5,0,               ,,               ,1,WIN,0
212117,4,1571872,511205350,10266161,1-22-2019,0,1665.56,0,               ,,               ,1,WIN,0
212193,4,1571947,511205610,10266415,1-22-2019,0,447.33,0,               ,,               ,1,WIN,0
212159,4,1571913,511205710,10266117,1-22-2019,0,210,0,               ,,               ,1,WIN,0
212119,4,1571874,511205678,10266164,1-22-2019,0,294.27,0,               ,,               ,1,WIN,0
212176,4,1571930,511205655,10266515,1-22-2019,0,1308.7,0,               ,,               ,1,WIN,0
212151,4,1571905,511205653,10266725,1-22-2019,0,1373.24,0,               ,,               ,1,WIN,0
212138,4,1571892,511202470,10266489,1-22-2019,0,210,0,               ,,               ,1,WIN,0
212140,4,1571894,511201420,10266270,1-22-2019,0,406.63,0,               ,,               ,1,WIN,0
212179,4,1571933,511203170,10266549,1-22-2019,0,323.72,0,               ,,               ,1,WIN,0
212191,4,1571945,511203910,10266632,1-22-2019,0,231,0,               ,,               ,1,WIN,0
212141,4,1571895,511203900,10266627,1-22-2019,0,294.27,0,               ,,               ,1,WIN,0
212130,4,1571884,511203650,10266618,1-22-2019,0,350.45,0,               ,,               ,1,WIN,0
212115,4,1571870,511204840,10266435,1-22-2019,0,210,0,               ,,               ,1,WIN,0
212162,4,1571916,511205891,10266648,1-22-2019,0,210,0,               ,,               ,1,WIN,0
212128,4,0.01571883,511205906,10266273,1-22-2019,0,210,0,               ,,               ,2,WIN,0
212161,4,1571915,511205902,10266628,1-22-2019,0,210,0,               ,,               ,1,WIN,0
212122,4,1571877,511205860,10266711,1-22-2019,0,543.72,0,               ,,               ,1,WIN,0
212125,4,1571880,511205833,10266365,1-22-2019,0,738.98,0,               ,,               ,1,WIN,0
212132,4,1571886,511205750,10266617,1-22-2019,0,210,0,               ,,               ,1,WIN,0
212131,4,1571885,511205757,10266619,1-22-2019,0,266.18,0,               ,,               ,1,WIN,0
212180,4,1571934,511205779,10266399,1-22-2019,0,292.83,0,               ,,               ,1,WIN,0
212145,4,1571899,611201510,10266768,1-22-2019,0,210,0,               ,,               ,1,WIN,0
212134,4,1571888,611202360,10266933,1-22-2019,0,238.09,0,               ,,               ,1,WIN,0
212118,4,1571873,611202340,10266940,1-22-2019,0,210,0,               ,,               ,1,WIN,0
212187,4,1571941,511205941,10267438,1-22-2019,0,378.54,0,               ,,               ,1,WIN,0
212152,4,1571906,511205911,10266612,1-22-2019,0,210,0,               ,,               ,1,WIN,0
212129,4,1571883,511205906,10266273,1-22-2019,0,210,0,               ,,               ,1,WIN,0
212173,4,1571927,611202663,10266788,1-22-2019,0,199.5,0,               ,,               ,1,WIN,0
212150,4,1571904,611202648,10266734,1-22-2019,0,210,0,               ,,               ,1,WIN,0
212144,4,1571898,611202636,10266817,1-22-2019,0,462.81,0,               ,,               ,1,WIN,0
212168,4,1571922,611202499,10266816,1-22-2019,0,632.66,0,               ,,               ,1,WIN,0
212169,4,1571923,611202500,10266820,1-22-2019,0,378.54,0,               ,,               ,1,WIN,0
212114,4,1571869,611202548,10266977,1-22-2019,0,210,0,               ,,               ,1,WIN,0
212192,4,1571946,611202569,10266859,1-22-2019,0,210,0,               ,,               ,1,WIN,0
212186,4,1571940,611202618,10267001,1-22-2019,0,210,0,               ,,               ,1,WIN,0
212163,4,1571917,611202622,10266838,1-22-2019,0,386.3,0,               ,,               ,1,WIN,0
212455,4,1572008,611202616,10266998,1-23-2019,0,426,0,               ,,               ,1,WIN,0
212211,4,1571965,611202602,10266939,1-23-2019,0,220,0,               ,,               ,1,WIN,0
212440,4,1571993,611202555,10266922,1-23-2019,0,220,0,               ,,               ,1,WIN,0
212447,4,1572000,611202574,10266981,1-23-2019,0,261.94,0,               ,,               ,1,WIN,0
212446,4,1571999,611202540,10266947,1-23-2019,0,1119.25,0,               ,,               ,1,WIN,0
212210,4,1571964,611202487,10266865,1-23-2019,0,220,0,               ,,               ,1,WIN,0
212209,4,1571963,611202662,10266930,1-23-2019,0,220,0,               ,,               ,1,WIN,0
212235,4,1567520,711100002,10267024,1-23-2019,0,199.5,0,               ,,               ,1,MENCHIE,0
212301,4,1567579,711100003,10267026,1-23-2019,0,279.56,0,               ,,               ,1,MENCHIE,0
212237,4,1567522,711100004,10267027,1-23-2019,0,210,0,               ,,               ,1,MENCHIE,0
212347,4,1567621,711100009,10267043,1-23-2019,0,322.36,0,               ,,               ,1,MENCHIE,0
212261,4,1567545,711100010,10267048,1-23-2019,0,315,0,               ,,               ,1,MENCHIE,0
212351,4,1567625,711100011,10267049,1-23-2019,0,210,0,               ,,               ,1,MENCHIE,0
212293,4,1567571,711100012,10267050,1-23-2019,0,845.3,0,               ,,               ,1,MENCHIE,0
212296,4,1567574,711100014,10267060,1-23-2019,0,490.9,0,               ,,               ,1,MENCHIE,0
212391,4,1567663,711100015,10267055,1-23-2019,0,210,0,               ,,               ,1,MENCHIE,0
212246,4,1567530,711100016,10267058,1-23-2019,0,238.09,0,               ,,               ,1,MENCHIE,0
212340,4,1567615,711100017,10267063,1-23-2019,0,238.09,0,               ,,               ,1,MENCHIE,0
212364,4,1567638,711100018,10267065,1-23-2019,0,488.85,0,               ,,               ,1,MENCHIE,0
212326,4,1567602,711100019,10267066,1-23-2019,0,842.36,0,               ,,               ,1,MENCHIE,0
212418,4,1567688,711100020,10267069,1-23-2019,0,1441.14,0,               ,,               ,1,MENCHIE,0
212392,4,1567664,711100022,10267072,1-23-2019,0,210,0,               ,,               ,1,MENCHIE,0
212374,4,1567648,711100024,10267074,1-23-2019,0,210,0,               ,,               ,1,MENCHIE,0
212355,4,1567629,711100028,10267078,1-23-2019,0,199.5,0,               ,,               ,1,MENCHIE,0
212365,4,1567639,711100029,10267080,1-23-2019,0,1470.95,0,               ,,               ,1,MENCHIE,0
212367,4,1567641,711100031,10267082,1-23-2019,0,199.5,0,               ,,               ,1,MENCHIE,0
212322,4,1567598,711100035,10267089,1-23-2019,0,322.36,0,               ,,               ,1,MENCHIE,0
212337,4,1567612,711100036,10267090,1-23-2019,0,210,0,               ,,               ,1,MENCHIE,0
212356,4,1567630,711100039,10267098,1-23-2019,0,210,0,               ,,               ,1,MENCHIE,0
212280,4,1567559,711100040,10267103,1-23-2019,0,199.5,0,               ,,               ,1,MENCHIE,0
212343,4,1567618,711100041,10267106,1-23-2019,0,199.5,0,               ,,               ,1,MENCHIE,0
212350,4,1567624,711100042,10267108,1-23-2019,0,210,0,               ,,               ,1,MENCHIE,0
212265,4,1567549,711100043,10267109,1-23-2019,0,199.5,0,               ,,               ,1,MENCHIE,0
212425,4,1567695,711100067,10267145,1-23-2019,0,322.36,0,               ,,               ,1,MENCHIE,0
212236,4,1567521,711100062,10267138,1-23-2019,0,651.88,0,               ,,               ,1,MENCHIE,0
212383,4,1567657,711100055,10267126,1-23-2019,0,199.5,0,               ,,               ,1,MENCHIE,0
212363,4,1567637,711100058,10267129,1-23-2019,0,210,0,               ,,               ,1,MENCHIE,0
212292,4,1567570,711100059,10267131,1-23-2019,0,294.27,0,               ,,               ,1,MENCHIE,0
212397,4,1567669,711100045,10267115,1-23-2019,0,210,0,               ,,               ,1,MENCHIE,0
212332,4,1567607,711100046,10267116,1-23-2019,0,330,0,               ,,               ,1,MENCHIE,0
212315,5,1567591,711100047,10267117,1-23-2019,0,306.25,0,               ,,               ,1,MENCHIE,0
212382,4,1567656,711100048,10267118,1-23-2019,0,466.36,0,               ,,               ,1,MENCHIE,0
212288,4,1567566,711100050,10267120,1-23-2019,0,210,0,               ,,               ,1,MENCHIE,0
212228,4,1567513,711100053,10267124,1-23-2019,0,210,0,               ,,               ,1,MENCHIE,0
212274,4,1567553,711100054,10267125,1-23-2019,0,430,0,               ,,               ,1,MENCHIE,0
212328,4,1567604,711100072,10267164,1-23-2019,0,306.24,0,               ,,               ,1,MENCHIE,0
212362,4,1567636,711100075,10267171,1-23-2019,0,199.5,0,               ,,               ,1,MENCHIE,0
212245,4,1567529,711100077,10267173,1-23-2019,0,199.5,0,               ,,               ,1,MENCHIE,0
212370,4,1567644,711100080,10267176,1-23-2019,0,199.5,0,               ,,               ,1,MENCHIE,0
212377,4,1567651,711100082,10267191,1-23-2019,0,210,0,               ,,               ,1,MENCHIE,0
212249,4,1567533,711100083,10267197,1-23-2019,0,406.63,0,               ,,               ,1,MENCHIE,0
212424,4,1567694,711100084,10267199,1-23-2019,0,533.7,0,               ,,               ,1,MENCHIE,0
212277,4,1567556,711100085,10267210,1-23-2019,0,199.5,0,               ,,               ,1,MENCHIE,0
212336,4,1567611,711100086,10267205,1-23-2019,0,238.09,0,               ,,               ,1,MENCHIE,0
212323,4,1567599,711100087,10267208,1-23-2019,0,199.5,0,               ,,               ,1,MENCHIE,0
212295,4,1567573,711100122,10267308,1-23-2019,0,199.5,0,               ,,               ,1,MENCHIE,0
212212,4,1567501,711100117,10267303,1-23-2019,0,736.1,0,               ,,               ,1,MENCHIE,0
212394,4,1567666,711100118,10267304,1-23-2019,0,252.88,0,               ,,               ,1,MENCHIE,0
212294,4,1567572,711100123,10267309,1-23-2019,0,266.18,0,               ,,               ,1,MENCHIE,0
212291,4,1567569,711100124,10267310,1-23-2019,0,294.27,0,               ,,               ,1,MENCHIE,0
212404,4,1567676,711100116,10267302,1-23-2019,0,332.93,0,               ,,               ,1,MENCHIE,0
212419,4,1567689,711100114,10267299,1-23-2019,0,199.5,0,               ,,               ,1,MENCHIE,0
212402,4,1567674,711100115,10267301,1-23-2019,0,325,0,               ,,               ,1,MENCHIE,0
212240,4,1567525,711100108,10267292,1-23-2019,0,199.5,0,               ,,               ,1,MENCHIE,0
212264,4,1567548,711100111,10267295,1-23-2019,0,199.5,0,               ,,               ,1,MENCHIE,0
212376,4,1567650,711100113,10267298,1-23-2019,0,210,0,               ,,               ,1,MENCHIE,0
212299,4,1567577,711100089,10267214,1-23-2019,0,279.56,0,               ,,               ,1,MENCHIE,0
212316,4,1567592,711100090,10267217,1-23-2019,0,252.88,0,               ,,               ,1,MENCHIE,0
212369,4,1567643,711100091,10267219,1-23-2019,0,210,0,               ,,               ,1,MENCHIE,0
212285,4,1567563,711100092,10267224,1-23-2019,0,322.36,0,               ,,               ,1,MENCHIE,0
212248,4,1567532,711100094,10267226,1-23-2019,0,500,0,               ,,               ,1,MENCHIE,0
212358,4,1567632,711100097,10267274,1-23-2019,0,238.09,0,               ,,               ,1,MENCHIE,0
212238,4,1567523,711100098,10267271,1-23-2019,0,238.09,0,               ,,               ,1,MENCHIE,0
212357,4,1567631,711100099,10267273,1-23-2019,0,306.59,0,               ,,               ,1,MENCHIE,0
212401,4,1567673,711100100,10267277,1-23-2019,0,441.33,0,               ,,               ,1,MENCHIE,0
212416,4,1567686,711100101,10267280,1-23-2019,0,199.5,0,               ,,               ,1,MENCHIE,0
212217,4,1567505,711100102,10267282,1-23-2019,0,238.09,0,               ,,               ,1,MENCHIE,0
212412,4,1567683,711100103,10267284,1-23-2019,0,199.5,0,               ,,               ,1,MENCHIE,0
212283,4,1567561,711100104,10267285,1-23-2019,0,199.5,0,               ,,               ,1,MENCHIE,0
212234,4,1567519,711100105,10267286,1-23-2019,0,514.27,0,               ,,               ,1,MENCHIE,0
212421,4,1567691,711100106,10267289,1-23-2019,0,266.18,0,               ,,               ,1,MENCHIE,0
212278,4,1567557,711100169,10267365,1-23-2019,0,700,0,               ,,               ,1,MENCHIE,0
212399,4,1567671,711100166,10267361,1-23-2019,0,210,0,               ,,               ,1,MENCHIE,0
212430,4,1567700,711100162,10267356,1-23-2019,0,294.27,0,               ,,               ,1,MENCHIE,0
212281,4,1567560,711100156,10267347,1-23-2019,0,350.45,0,               ,,               ,1,MENCHIE,0
212407,4,1567678,711100158,10267349,1-23-2019,0,845.3,0,               ,,               ,1,MENCHIE,0
212338,4,1567613,711100159,10267351,1-23-2019,0,210,0,               ,,               ,1,MENCHIE,0
212306,4,1567584,711100152,10267343,1-23-2019,0,412.99,0,               ,,               ,1,MENCHIE,0
212359,4,1567633,711100153,10267344,1-23-2019,0,634.7,0,               ,,               ,1,MENCHIE,0
212329,4,1567605,711100154,10267345,1-23-2019,0,199.5,0,               ,,               ,1,MENCHIE,0
212405,4,1567677,711100130,10267317,1-23-2019,0,406.63,0,               ,,               ,1,MENCHIE,0
212290,4,1567568,711100131,10267318,1-23-2019,0,294.27,0,               ,,               ,1,MENCHIE,0
212317,4,1567593,711100136,10267323,1-23-2019,0,210,0,               ,,               ,1,MENCHIE,0
212384,4,1567658,711100138,10267325,1-23-2019,0,199.5,0,               ,,               ,1,MENCHIE,0
212275,4,1567554,711100187,10267395,1-23-2019,0,209.45,0,               ,,               ,1,MENCHIE,0
212222,4,1567509,711100186,10267394,1-23-2019,0,220,0,               ,,               ,1,MENCHIE,0
212349,4,1567623,711100181,10267386,1-23-2019,0,459.45,0,               ,,               ,1,MENCHIE,0
212400,4,1567672,711100185,10267393,1-23-2019,0,210,0,               ,,               ,1,MENCHIE,0
212310,4,1567588,711100172,10267369,1-23-2019,0,210,0,               ,,               ,1,MENCHIE,0
212229,4,1567514,711100176,10267374,1-23-2019,0,199.5,0,               ,,               ,1,MENCHIE,0
212218,4,1567506,711100178,10267381,1-23-2019,0,220,0,               ,,               ,1,MENCHIE,0
212263,4,1567547,711100195,10267404,1-23-2019,0,199.5,0,               ,,               ,1,MENCHIE,0
212308,4,1567586,711100188,10267396,1-23-2019,0,220,0,               ,,               ,1,MENCHIE,0
212422,4,1567692,711100190,10267399,1-23-2019,0,220,0,               ,,               ,1,MENCHIE,0
212375,4,1567649,711100191,10267400,1-23-2019,0,210,0,               ,,               ,1,MENCHIE,0
212302,4,1567580,711100199,10267431,1-23-2019,0,396.55,0,               ,,               ,1,MENCHIE,0
212221,4,1567508,711100198,10267430,1-23-2019,0,220,0,               ,,               ,1,MENCHIE,0
212230,4,1567515,711100201,10267434,1-23-2019,0,238.09,0,               ,,               ,1,MENCHIE,0
212258,4,1567542,711100203,10267044,1-23-2019,0,434.72,0,               ,,               ,1,MENCHIE,0
212289,4,1567567,711100204,10267045,1-23-2019,0,238.09,0,               ,,               ,1,MENCHIE,0
212361,4,1567635,711100205,10267056,1-23-2019,0,199.5,0,               ,,               ,1,MENCHIE,0
212342,4,1567617,711100249,10267212,1-23-2019,0,238.09,0,               ,,               ,1,MENCHIE,0
212390,4,1567662,711100245,10267198,1-23-2019,0,488.8,0,               ,,               ,1,MENCHIE,0
212266,4,1567550,711100246,10267207,1-23-2019,0,210,0,               ,,               ,1,MENCHIE,0
212262,4,1567546,711100239,10267185,1-23-2019,0,238.09,0,               ,,               ,1,MENCHIE,0
212417,4,1567687,711100242,10267192,1-23-2019,0,279.56,0,               ,,               ,1,MENCHIE,0
212251,4,1567535,711100243,10267193,1-23-2019,0,199.5,0,               ,,               ,1,MENCHIE,0
212257,4,1567541,711100229,10267151,1-23-2019,0,199.5,0,               ,,               ,1,MENCHIE,0
212321,4,1567597,711100230,10267152,1-23-2019,0,567.36,0,               ,,               ,1,MENCHIE,0
212428,4,1567698,711100232,10267156,1-23-2019,0,210,0,               ,,               ,1,MENCHIE,0
212309,4,1567587,711100234,10267161,1-23-2019,0,238.09,0,               ,,               ,1,MENCHIE,0
212215,4,1567503,711100237,10267178,1-23-2019,0,200,0,               ,,               ,1,MENCHIE,0
212255,4,1567539,711100238,10267182,1-23-2019,0,306.25,0,               ,,               ,1,MENCHIE,0
212429,4,1567699,711100221,10267107,1-23-2019,0,210,0,               ,,               ,1,MENCHIE,0
212312,4,1567590,711100222,10267123,1-23-2019,0,430,0,               ,,               ,1,MENCHIE,0
212272,4,1567551,711100216,10267096,1-23-2019,0,238.09,0,               ,,               ,1,MENCHIE,0
212403,4,1567675,711100219,10267101,1-23-2019,0,803.04,0,               ,,               ,1,MENCHIE,0
212345,4,1567619,711100211,10267083,1-23-2019,0,199.5,0,               ,,               ,1,MENCHIE,0
212303,4,1567581,711100206,10267059,1-23-2019,0,322.36,0,               ,,               ,1,MENCHIE,0
212341,4,1567616,711100207,10267062,1-23-2019,0,238.09,0,               ,,               ,1,MENCHIE,0
212339,4,1567614,711100280,10267252,1-23-2019,0,210,0,               ,,               ,1,MENCHIE,0
212276,4,1567555,711100278,10267266,1-23-2019,0,210,0,               ,,               ,1,MENCHIE,0
212225,4,1567510,711100279,10267268,1-23-2019,0,469.45,0,               ,,               ,1,MENCHIE,0
212352,4,1567626,711100274,10267259,1-23-2019,0,210,0,               ,,               ,1,MENCHIE,0
212243,4,1567527,711100276,10267261,1-23-2019,0,322.36,0,               ,,               ,1,MENCHIE,0
212420,4,1567690,711100277,10267262,1-23-2019,0,220,0,               ,,               ,1,MENCHIE,0
212213,4,1567502,711100285,10257331,1-23-2019,0,1597.75,0,               ,,               ,1,MENCHIE,0
212331,4,1567606,711100288,10267283,1-23-2019,0,462.81,0,               ,,               ,1,MENCHIE,0
212279,4,1567558,711100289,10267287,1-23-2019,0,434.72,0,               ,,               ,1,MENCHIE,0
212372,4,1567646,711100290,10267288,1-23-2019,0,199.5,0,               ,,               ,1,MENCHIE,0
212252,4,1567536,711100294,10267342,1-23-2019,0,210,0,               ,,               ,1,MENCHIE,0
212305,4,1567583,711100263,10267240,1-23-2019,0,238.09,0,               ,,               ,1,MENCHIE,0
212260,4,1567544,711100269,10267251,1-23-2019,0,514.27,0,               ,,               ,1,MENCHIE,0
212381,4,1567655,711100271,10267256,1-23-2019,0,500,0,               ,,               ,1,MENCHIE,0
212227,4,1567512,711100256,10267232,1-23-2019,0,458.09,0,               ,,               ,1,MENCHIE,0
212353,4,1567627,711100260,10267238,1-23-2019,0,210,0,               ,,               ,1,MENCHIE,0
212371,4,1567645,711100251,10267216,1-23-2019,0,210,0,               ,,               ,1,MENCHIE,0
212368,4,1567642,711100253,10267221,1-23-2019,0,199.5,0,               ,,               ,1,MENCHIE,0
212373,4,1567647,711100255,10267230,1-23-2019,0,210,0,               ,,               ,1,MENCHIE,0
212304,4,1567582,711100309,10267411,1-23-2019,0,430,0,               ,,               ,1,MENCHIE,0
212286,4,1567564,711100310,10267413,1-23-2019,0,300,0,               ,,               ,1,MENCHIE,0
212395,4,1567667,711100311,10267414,1-23-2019,0,210,0,               ,,               ,1,MENCHIE,0
212297,4,1567575,711100312,10267061,1-23-2019,0,332.93,0,               ,,               ,1,MENCHIE,0
212408,4,1567679,711100315,10267042,1-23-2019,0,238.09,0,               ,,               ,1,MENCHIE,0
212253,4,1567537,711100300,10267380,1-23-2019,0,240,0,               ,,               ,1,MENCHIE,0
212415,4,1567685,711100302,10267387,1-23-2019,0,500,0,               ,,               ,1,MENCHIE,0
212423,4,1567693,711100304,10267398,1-23-2019,0,200,0,               ,,               ,1,MENCHIE,0
212239,4,1567524,711100321,10267154,1-23-2019,0,238.09,0,               ,,               ,1,MENCHIE,0
212398,4,1567670,711100322,10267159,1-23-2019,0,238.09,0,               ,,               ,1,MENCHIE,0
212348,4,1567622,711100324,10267158,1-23-2019,0,306.25,0,               ,,               ,1,MENCHIE,0
212409,4,1567680,711100325,10267179,1-23-2019,0,210,0,               ,,               ,1,MENCHIE,0
212325,4,1567601,711100326,10267183,1-23-2019,0,220,0,               ,,               ,1,MENCHIE,0
212259,4,1567543,711100335,10267264,1-23-2019,0,469.45,0,               ,,               ,1,MENCHIE,0
212387,4,1567661,711100341,10267377,1-23-2019,0,210,0,               ,,               ,1,MENCHIE,0
212298,4,1567576,711100349,10267427,1-23-2019,0,434.72,0,               ,,               ,1,MENCHIE,0
212379,4,1567653,711100350,10267428,1-23-2019,0,210,0,               ,,               ,1,MENCHIE,0
212307,4,1567585,711100354,10267162,1-23-2019,0,210,0,               ,,               ,1,MENCHIE,0
212346,4,1567620,711100362,10267035,1-23-2019,0,199.5,0,               ,,               ,1,MENCHIE,0
212232,4,1567517,711100366,10267038,1-23-2019,0,210,0,               ,,               ,1,MENCHIE,0
212254,4,1567538,711100387,10267153,1-23-2019,0,199.5,0,               ,,               ,1,MENCHIE,0
212226,4,1567511,711100391,10267234,1-23-2019,0,460,0,               ,,               ,1,MENCHIE,0
212411,4,1567682,711100383,10267015,1-23-2019,0,266.18,0,               ,,               ,1,MENCHIE,0
212380,4,1567654,711100367,10267057,1-23-2019,0,462.81,0,               ,,               ,1,MENCHIE,0
212378,4,1567652,711100369,10267113,1-23-2019,0,238.09,0,               ,,               ,1,MENCHIE,0
212385,4,1567659,711100370,10267203,1-23-2019,0,220,0,               ,,               ,1,MENCHIE,0
212256,4,1567540,711100371,10267204,1-23-2019,0,343.13,0,               ,,               ,1,MENCHIE,0
212360,4,1567634,711100375,10267319,1-23-2019,0,350.45,0,               ,,               ,1,MENCHIE,0
212413,4,1567684,711100376,10267436,1-23-2019,0,650,0,               ,,               ,1,MENCHIE,0
212410,4,1567681,711100381,10267410,1-23-2019,0,682,0,               ,,               ,1,MENCHIE,0
212427,4,1567697,711100408,10267025,1-23-2019,0,199.5,0,               ,,               ,1,MENCHIE,0
212327,4,1567603,711100410,10267181,1-23-2019,0,210,0,               ,,               ,1,MENCHIE,0
212386,4,1567660,711100417,10267424,1-23-2019,0,220,0,               ,,               ,1,MENCHIE,0
212216,4,1567504,711100394,10267095,1-23-2019,0,210,0,               ,,               ,1,MENCHIE,0
212393,4,1567665,711100399,10267021,1-23-2019,0,238.09,0,               ,,               ,1,MENCHIE,0
212300,4,1567578,711100401,10267020,1-23-2019,0,220,0,               ,,               ,1,MENCHIE,0
212396,4,1567668,711100402,10267040,1-23-2019,0,238.09,0,               ,,               ,1,MENCHIE,0
212335,4,1567610,711100434,10267235,1-23-2019,0,238.09,0,               ,,               ,1,MENCHIE,0
212273,4,1567552,711100436,10267053,1-23-2019,0,266.18,0,               ,,               ,1,MENCHIE,0
212250,4,1567534,711100437,10267054,1-23-2019,0,210,0,               ,,               ,1,MENCHIE,0
212219,4,1567507,711100422,10267137,1-23-2019,0,466.36,0,               ,,               ,1,MENCHIE,0
212247,4,1567531,711100427,10267052,1-23-2019,0,238.09,0,               ,,               ,1,MENCHIE,0
212311,4,1567589,711100429,10267218,1-23-2019,0,210,0,               ,,               ,1,MENCHIE,0
212241,4,1567526,711100430,10267014,1-23-2019,0,199.5,0,               ,,               ,1,MENCHIE,0
212366,4,1567640,811100024,10267466,1-23-2019,0,430,0,               ,,               ,1,MENCHIE,0
212233,4,1567518,811100012,10267451,1-23-2019,0,220,0,               ,,               ,1,MENCHIE,0
212318,4,1567594,811100013,10267452,1-23-2019,0,210,0,               ,,               ,1,MENCHIE,0
212287,4,1567565,811100014,10267453,1-23-2019,0,210,0,               ,,               ,1,MENCHIE,0
212320,4,1567596,811100004,10267442,1-23-2019,0,210,0,               ,,               ,1,MENCHIE,0
212319,4,1567595,811100006,10267444,1-23-2019,0,210,0,               ,,               ,1,MENCHIE,0
212284,4,1567562,811100074,10267532,1-23-2019,0,210,0,               ,,               ,1,MENCHIE,0
212333,4,1567608,811100096,10267520,1-23-2019,0,238.09,0,               ,,               ,1,MENCHIE,0
212324,4,1567600,811100058,10267507,1-23-2019,0,210,0,               ,,               ,1,MENCHIE,0
212426,4,1567696,811100060,10267509,1-23-2019,0,734.27,0,               ,,               ,1,MENCHIE,0
212244,4,1567528,811100063,10267514,1-23-2019,0,458.09,0,               ,,               ,1,MENCHIE,0
212231,4,1567516,811100066,10267519,1-23-2019,0,727,0,               ,,               ,1,MENCHIE,0
212334,4,1567609,811100097,10267530,1-23-2019,0,400,0,               ,,               ,1,MENCHIE,0
212354,4,1567628,811100103,10267485,1-23-2019,0,210,0,               ,,               ,1,MENCHIE,0
212442,4,1571995,611201080,10266747,1-23-2019,0,662.91,0,               ,,               ,1,WIN,0
212431,4,1571984,611201100,10266750,1-23-2019,0,478.22,0,               ,,               ,1,WIN,0
212198,4,1571952,611201240,10266924,1-23-2019,0,514.27,0,               ,,               ,1,WIN,0
212197,4,1571951,611202270,10266840,1-23-2019,0,888.35,0,               ,,               ,1,WIN,0
212271,4,1571975,611202070,10266761,1-23-2019,0,451,0,               ,,               ,1,WIN,0
212207,4,1571961,611201460,10266862,1-23-2019,0,346.5,0,               ,,               ,1,WIN,0
212448,4,1572001,511205790,10266551,1-23-2019,0,511.39,0,               ,,               ,1,WIN,0
212406,4,1571982,511205819,10266487,1-23-2019,0,367.15,0,               ,,               ,1,WIN,0
212439,4,1571992,511205841,10266287,1-23-2019,0,447.33,0,               ,,               ,1,WIN,0
212453,4,1572006,511202900,10266521,1-23-2019,0,231,0,               ,,               ,1,WIN,0
212204,4,1571958,511205696,10266411,1-23-2019,0,323.72,0,               ,,               ,1,WIN,0
212443,4,1571996,414203250,10265780,1-23-2019,0,439.17,0,               ,,               ,1,WIN,0
212433,4,1571986,411206702,10265777,1-23-2019,0,323.72,0,               ,,               ,1,WIN,0
212444,4,1571997,411206713,10266013,1-23-2019,0,323.72,0,               ,,               ,1,WIN,0
212452,4,1572005,511200240,10266130,1-23-2019,0,231,0,               ,,               ,1,WIN,0
212200,4,1571954,411206675,10265769,1-23-2019,0,231,0,               ,,               ,1,WIN,0
